Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO337-360_total_20210621,G1,Naïve_P29,Naïve_P29,27.2017405248307,20.8748257200935,6.3269148047372,6.439261041467373,0.15572167155439245,-0.11234623673017285,-0.09314694870654083,1.066694425679733
ASO337-360_total_20210621,G2,Naïve_P29,Naïve_P29,27.2721476135246,20.8911124734499,6.381035140074697,,,-0.05822590139267536,,
ASO337-360_total_20210621,G3,Naïve_P29,Naïve_P29,27.2504740359962,20.9200817025256,6.3303923334705985,,,-0.10886870799677428,,
ASO337-360_total_20210621,G4,Naïve_P29,Naïve_P29,27.1687520712655,20.8473483502951,6.321403720970402,,,-0.11785732049697106,-0.15687082552077167,1.1148663925489237
ASO337-360_total_20210621,G5,Naïve_P29,Naïve_P29,27.0954450226914,20.8542836570442,6.241161365647201,,,-0.1980996758201714,,
ASO337-360_total_20210621,G6,Naïve_P29,Naïve_P29,27.1711830739736,20.8865775127514,6.2846055612222,,,-0.1546554802451725,,
ASO337-360_total_20210621,G7,Naïve_P29,Naïve_P29,27.3488361383497,20.9403896937243,6.408446444625401,,,-0.030814596841971742,-0.07036503916883863,1.0499823227062655
ASO337-360_total_20210621,G8,Naïve_P29,Naïve_P29,27.2880611850962,20.9336171605896,6.354444024506602,,,-0.08481701696077071,,
ASO337-360_total_20210621,G9,Naïve_P29,Naïve_P29,27.3124458409747,20.9686483032111,6.343797537763599,,,-0.09546350370377343,,
ASO337-360_total_20210621,H1,Naïve_P29,Naïve_P29,27.5320223924991,20.776590089517,6.755432302982101,,,0.31617126151472785,0.29861021965816104,0.8130352342256811
ASO337-360_total_20210621,H2,Naïve_P29,Naïve_P29,27.5736415174926,20.8260168944391,6.7476246230535,,,0.30836358158612764,,
ASO337-360_total_20210621,H3,Naïve_P29,Naïve_P29,27.5550580635814,20.8445012062404,6.710556857341,,,0.2712958158736276,,
ASO337-360_total_20210621,H4,Naïve_P29,Naïve_P29,27.3083888304361,20.9307574936699,6.3776313367662,,,-0.061629704701172905,-0.03583692280273917,1.0251513518187774
ASO337-360_total_20210621,H5,Naïve_P29,Naïve_P29,27.3926733250273,20.9434221329231,6.4492511921041995,,,0.009990150636826733,,
ASO337-360_total_20210621,H6,Naïve_P29,Naïve_P29,27.3050917812667,20.9217019541432,6.3833898271235014,,,-0.05587121434387132,,
ASO337-360_total_20210621,H7,Naïve_P29,Naïve_P29,27.3718827957248,20.9259137596064,6.445969036118402,,,0.0067079946510295585,0.057609516540728656,0.9608548961582389
ASO337-360_total_20210621,H8,Naïve_P29,Naïve_P29,27.3652606169987,20.8594835389478,6.505777078050901,,,0.06651603658352823,,
ASO337-360_total_20210621,H9,Naïve_P29,Naïve_P29,27.4253794875174,20.8865139276624,6.538865559855001,,,0.09960451838762818,,
ASO337-360_total_20210621,G10,Ionis1375651_10_P29,Ionis1375651_10uM_P29,37.9440212884714,26.3739221722648,11.570099116206599,,,5.130838074739226,4.366684115796925,0.04847268753554908
ASO337-360_total_20210621,G11,Ionis1375651_10_P29,Ionis1375651_10uM_P29,36.9783929167593,26.3486497822821,10.629743134477199,,,4.190482093009826,,
ASO337-360_total_20210621,G12,Ionis1375651_10_P29,Ionis1375651_10uM_P29,36.7098774539068,26.4918842327977,10.217993221109097,,,3.7787321796417244,,
ASO337-360_total_20210621,H10,Ionis1375651_10_P29,Ionis1375651_10uM_P29,39.5329783090795,28.5853653645874,10.947612944492104,,,4.508351903024731,3.894979389777395,0.06721935968696648
ASO337-360_total_20210621,H11,Ionis1375651_10_P29,Ionis1375651_10uM_P29,37.7609460084425,28.512968725172,9.247977283270501,,,2.808716241803128,,
ASO337-360_total_20210621,H12,Ionis1375651_10_P29,Ionis1375651_10uM_P29,39.2947103028353,28.4875792368636,10.8071310659717,,,4.3678700245043265,,
ASO337-360_total_20210621,G13,Ionis1375651_3_P29,Ionis1375651_3uM_P29,34.1790023424388,24.4157699883088,9.76323235413,,,3.3239713126626276,3.5039410135397575,0.08814722647042093
ASO337-360_total_20210621,G14,Ionis1375651_3_P29,Ionis1375651_3uM_P29,34.6553313482617,24.5033395202751,10.151991827986595,,,3.7127307865192227,,
ASO337-360_total_20210621,G15,Ionis1375651_3_P29,Ionis1375651_3uM_P29,34.3415129962594,24.4271310133546,9.914381982904796,,,3.4751209414374236,,
ASO337-360_total_20210621,H13,Ionis1375651_3_P29,Ionis1375651_3uM_P29,35.3225501293686,25.5977090856058,9.724841043762801,,,3.2855800022954282,3.861981126726061,0.0687745627853455
ASO337-360_total_20210621,H14,Ionis1375651_3_P29,Ionis1375651_3uM_P29,36.7371245144002,25.5941215813897,11.1430029330105,,,4.703741891543127,,
ASO337-360_total_20210621,H15,Ionis1375651_3_P29,Ionis1375651_3uM_P29,35.6872364766446,25.6513539488376,10.035882527807,,,3.596621486339628,,
ASO337-360_total_20210621,G16,Ionis676630_10_P29,Ionis676630_10uM_P29,33.9608740434267,26.0102460516359,7.9506279917908,,,1.5113669503234268,1.6051008275378622,0.3287127160678011
ASO337-360_total_20210621,G17,Ionis676630_10_P29,Ionis676630_10uM_P29,34.1222782811729,26.0580379152789,8.064240365894005,,,1.624979324426632,,
ASO337-360_total_20210621,G18,Ionis676630_10_P29,Ionis676630_10uM_P29,34.2095088039991,26.0912915546682,8.1182172493309,,,1.6789562078635276,,
