Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO433-456_MT_20210622,G15,Ionis1375651_3_P37,Ionis1375651_3uM_P37,33.97930054,25.05954001,8.919760529,,,,0.634215538,,
ASO433-456_MT_20210622,H13,Ionis1375651_3_P37,Ionis1375651_3uM_P37,35.50942576,24.84196133,10.66746443,,,,2.381919437,2.698610917,0.154041297
ASO433-456_MT_20210622,H14,Ionis1375651_3_P37,Ionis1375651_3uM_P37,36.11780208,24.91496825,11.20283383,,,,2.91728884,,
ASO433-456_MT_20210622,H15,Ionis1375651_3_P37,Ionis1375651_3uM_P37,36.0407609,24.95859144,11.08216946,,,,2.796624473,,
ASO433-456_MT_20210622,G16,Ionis676630_10_P37,Ionis676630_10uM_P37,34.7064522,26.78745263,7.918999565,8.127437533,8.285544992,0.223597712,-0.366545426,-0.158107458,1.115822431
ASO433-456_MT_20210622,G17,Ionis676630_10_P37,Ionis676630_10uM_P37,35.18237919,26.84404454,8.338334654,,,,0.052789663,,
ASO433-456_MT_20210622,G18,Ionis676630_10_P37,Ionis676630_10uM_P37,34.97077967,26.84580129,8.12497838,,,,-0.160566611,,
ASO433-456_MT_20210622,H16,Ionis676630_10_P37,Ionis676630_10uM_P37,37.20235439,28.03192339,9.170431005,8.44365245,,,0.884886014,0.158107458,0.896199944
ASO433-456_MT_20210622,H17,Ionis676630_10_P37,Ionis676630_10uM_P37,36.09750994,28.03232026,8.065189683,,,,-0.220355308,,
ASO433-456_MT_20210622,H18,Ionis676630_10_P37,Ionis676630_10uM_P37,36.14125197,28.04591531,8.095336661,,,,-0.19020833,,
ASO433-456_MT_20210622,A1,ASO433_10,KQ2013_L21_6-10-5_10uM_P37,36.10524151,28.32156999,7.783671518,,,,-0.501873474,,
ASO433-456_MT_20210622,A2,ASO433_10,KQ2013_L21_6-10-5_10uM_P37,36.70833868,28.29800689,8.410331785,,,,0.124786794,1.172188701,0.443747624
ASO433-456_MT_20210622,A3,ASO433_10,KQ2013_L21_6-10-5_10uM_P37,39.56195501,28.35962892,11.20232609,,,,2.916781099,,
ASO433-456_MT_20210622,A4,ASO433_10,KQ2013_L21_6-10-5_10uM_P37,36.86025705,28.09971385,8.7605432,,,,0.474998209,,
ASO433-456_MT_20210622,A5,ASO433_10,KQ2013_L21_6-10-5_10uM_P37,37.07643185,28.04630025,9.030131599,,,,0.744586607,0.485800608,0.714100678
ASO433-456_MT_20210622,A6,ASO433_10,KQ2013_L21_6-10-5_10uM_P37,36.23569927,28.11695603,8.118743242,,,,-0.16680175,,
ASO433-456_MT_20210622,A7,ASO433_3,KQ2013_L21_6-10-5_3uM_P37,33.2767675,24.11160554,9.165161957,,,,0.879616965,,
ASO433-456_MT_20210622,A8,ASO433_3,KQ2013_L21_6-10-5_3uM_P37,33.1940927,24.09797096,9.096121733,,,,0.810576741,0.54549468,0.685156432
ASO433-456_MT_20210622,A9,ASO433_3,KQ2013_L21_6-10-5_3uM_P37,32.9425791,24.14267006,8.799909045,,,,0.514364053,,
ASO433-456_MT_20210622,A10,ASO433_3,KQ2013_L21_6-10-5_3uM_P37,33.10412372,24.50703549,8.597088236,,,,0.311543245,,
ASO433-456_MT_20210622,A11,ASO433_3,KQ2013_L21_6-10-5_3uM_P37,33.49343477,24.52579007,8.967644701,,,,0.682099709,0.509082461,0.702669186
ASO433-456_MT_20210622,A12,ASO433_3,KQ2013_L21_6-10-5_3uM_P37,33.31047403,24.59252265,8.717951383,,,,0.432406391,,
ASO433-456_MT_20210622,B1,ASO434_10,KQ2014_L20_5-10-5_10uM_P37,34.2081609,25.50987463,8.698286275,,,,0.412741283,,
ASO433-456_MT_20210622,B2,ASO434_10,KQ2014_L20_5-10-5_10uM_P37,34.68197819,25.51850204,9.163476149,,,,0.877931157,0.684501646,0.622220725
ASO433-456_MT_20210622,B3,ASO434_10,KQ2014_L20_5-10-5_10uM_P37,34.08409052,25.53463136,8.549459158,,,,0.263914167,,
ASO433-456_MT_20210622,B4,ASO434_10,KQ2014_L20_5-10-5_10uM_P37,35.0037026,25.80649799,9.197204605,,,,0.911659614,,
ASO433-456_MT_20210622,B5,ASO434_10,KQ2014_L20_5-10-5_10uM_P37,34.69339631,25.85549966,8.837896643,,,,0.552351651,0.727488367,0.603954442
ASO433-456_MT_20210622,B6,ASO434_10,KQ2014_L20_5-10-5_10uM_P37,34.57042943,25.91286478,8.657564645,,,,0.372019654,,
ASO433-456_MT_20210622,B7,ASO434_3,KQ2014_L20_5-10-5_3uM_P37,32.33766354,22.79402476,9.543638787,,,,1.258093796,,
ASO433-456_MT_20210622,B8,ASO434_3,KQ2014_L20_5-10-5_3uM_P37,32.15983328,22.77377447,9.386058818,,,,1.100513826,0.98957236,0.503627037
ASO433-456_MT_20210622,B9,ASO434_3,KQ2014_L20_5-10-5_3uM_P37,31.99983011,22.8178065,9.182023612,,,,0.89647862,,
ASO433-456_MT_20210622,B10,ASO434_3,KQ2014_L20_5-10-5_3uM_P37,32.33710362,23.079834,9.257269624,,,,0.971724633,,
ASO433-456_MT_20210622,B11,ASO434_3,KQ2014_L20_5-10-5_3uM_P37,32.56266971,23.11311875,9.449550965,,,,1.164005974,0.622905767,0.649361715
ASO433-456_MT_20210622,B12,ASO434_3,KQ2014_L20_5-10-5_3uM_P37,32.74581806,23.18564295,9.560175109,,,,1.274630118,,
ASO433-456_MT_20210622,C1,ASO435_10,KQ2015_L21_6-10-5_10uM_P37,36.10546456,28.38983836,7.715626201,,,,-0.569918791,,
ASO433-456_MT_20210622,C2,ASO435_10,KQ2015_L21_6-10-5_10uM_P37,35.74758528,28.41066192,7.336923364,,,,-0.948621627,-1.016551525,2.023077412
ASO433-456_MT_20210622,C3,ASO435_10,KQ2015_L21_6-10-5_10uM_P37,36.04526164,28.33971491,7.705546732,,,,-0.579998259,,
ASO433-456_MT_20210622,C4,ASO435_10,KQ2015_L21_6-10-5_10uM_P37,36.04898045,29.28447015,6.764510303,,,,-1.521034689,,
ASO433-456_MT_20210622,C5,ASO435_10,KQ2015_L21_6-10-5_10uM_P37,37.0010578,29.36481491,7.636242896,,,,-0.649302096,-0.510390117,1.424435323
ASO433-456_MT_20210622,C6,ASO435_10,KQ2015_L21_6-10-5_10uM_P37,37.49018343,29.34917389,8.141009543,,,,-0.144535449,,
ASO433-456_MT_20210622,C7,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,34.02027791,26.47206573,7.548212184,,,,-0.737332807,,
ASO433-456_MT_20210622,C8,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,34.57369151,26.52027752,8.053413987,,,,-0.232131005,-0.627132176,1.544491762
ASO433-456_MT_20210622,C9,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,34.090311,26.53796621,7.552344791,,,,-0.733200201,,
ASO433-456_MT_20210622,C10,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,34.00864722,26.63916756,7.369479669,,,,-0.916065322,,
ASO433-456_MT_20210622,C11,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,34.45587037,26.65555579,7.800314579,,,,-0.485230412,-0.111644892,1.080459423
ASO433-456_MT_20210622,C12,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,34.25630703,26.69745736,7.55884967,,,,-0.726695322,,
ASO433-456_MT_20210622,D1,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,36.10706513,26.94452908,9.16253605,,,,0.876991058,,
ASO433-456_MT_20210622,D2,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,35.23190878,27.01759971,8.214309076,,,,-0.071235916,0.185045215,0.879621508
ASO433-456_MT_20210622,D3,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,36.06038516,27.03447716,9.025907992,,,,0.740363001,,
ASO433-456_MT_20210622,D4,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,35.55541756,27.38386401,8.17155355,,,,-0.113991441,,
ASO433-456_MT_20210622,D5,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,36.40918249,27.39925506,9.009927426,,,,0.724382434,0.465573399,0.724183194
ASO433-456_MT_20210622,D6,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,35.72092783,27.56721475,8.153713086,,,,-0.131831906,,
ASO433-456_MT_20210622,D7,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,32.95134739,23.86163273,9.089714659,,,,0.804169668,,
ASO433-456_MT_20210622,D8,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,33.32017189,23.82875376,9.491418136,,,,1.205873145,1.007448715,0.497425125
ASO433-456_MT_20210622,D9,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,32.91252472,23.87868808,9.033836641,,,,0.748291649,,
ASO433-456_MT_20210622,D10,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,33.04900847,23.69528213,9.353726344,,,,1.068181352,,
ASO433-456_MT_20210622,D11,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,32.89134912,23.70196218,9.189386945,,,,0.903841953,0.903467455,0.534600297
ASO433-456_MT_20210622,D12,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,33.30372877,23.74097933,9.56274944,,,,1.277204448,,
ASO433-456_MT_20210622,E1,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,35.48731588,26.67241492,8.814900955,,,,0.529355963,,
ASO433-456_MT_20210622,E2,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,35.74986126,26.62545016,9.124411097,,,,0.838866106,0.950420972,0.517481441
ASO433-456_MT_20210622,E3,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,36.40483976,26.64689396,9.757945799,,,,1.472400808,,
ASO433-456_MT_20210622,E4,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,35.55772013,26.73217914,8.825540994,,,,0.539996002,,
ASO433-456_MT_20210622,E5,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,35.89522604,26.77718055,9.118045487,,,,0.832500495,0.748448609,0.595243304
ASO433-456_MT_20210622,E6,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,35.60871028,26.79502429,8.813685989,,,,0.528140997,,
ASO433-456_MT_20210622,E7,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,33.03695994,23.86671062,9.170249327,,,,0.884704335,,
ASO433-456_MT_20210622,E8,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,33.49431582,23.87197267,9.622343149,,,,1.336798158,1.325452372,0.399024055
ASO433-456_MT_20210622,E9,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,33.5907043,23.90783394,9.682870358,,,,1.397325366,,
ASO433-456_MT_20210622,E10,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,33.22341599,23.69563741,9.527778584,,,,1.242233593,,
ASO433-456_MT_20210622,E11,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,33.56523387,23.74653698,9.81869689,,,,1.533151898,1.180707695,0.441135052
ASO433-456_MT_20210622,E12,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,33.23864199,23.72717732,9.511464663,,,,1.225919672,,
ASO433-456_MT_20210622,F1,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,33.25605593,24.18745942,9.068596507,,,,0.783051516,,
ASO433-456_MT_20210622,F2,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,33.21032899,24.22815336,8.982175634,,,,0.696630642,0.84554398,0.556500936
ASO433-456_MT_20210622,F3,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,33.37136558,24.30688372,9.064481864,,,,0.778936873,,
ASO433-456_MT_20210622,F4,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,33.76264931,24.41603989,9.346609415,,,,1.061064423,,
ASO433-456_MT_20210622,F5,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,33.54320693,24.42287898,9.120327954,,,,0.834782963,0.989689401,0.503586181
ASO433-456_MT_20210622,F6,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,34.14901695,24.58109093,9.567926018,,,,1.282381027,,
ASO433-456_MT_20210622,F7,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,31.20902306,22.07157385,9.137449206,,,,0.851904214,,
ASO433-456_MT_20210622,F8,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,31.28681201,22.09690388,9.189908124,,,,0.904363132,0.873620418,0.545775517
ASO433-456_MT_20210622,F9,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,31.32644031,22.13294413,9.19349618,,,,0.907951189,,
ASO433-456_MT_20210622,F10,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,31.64506026,22.55096834,9.094091924,,,,0.808546932,,
ASO433-456_MT_20210622,F11,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,31.49968109,22.54382368,8.955857404,,,,0.670312413,0.952692569,0.516667281
ASO433-456_MT_20210622,F12,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,31.60385548,22.5355472,9.068308277,,,,0.782763285,,
ASO433-456_MT_20210622,A13,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,34.98720115,25.29665415,9.690547,,,,1.405002008,,
ASO433-456_MT_20210622,A14,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,35.34948348,25.31800875,10.03147473,,,,1.745929738,1.74060629,0.299243893
ASO433-456_MT_20210622,A15,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,35.38203804,25.36020792,10.02183012,,,,1.736285128,,
ASO433-456_MT_20210622,A16,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,35.73494748,25.70979848,10.025149,,,,1.739604004,,
ASO433-456_MT_20210622,A17,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,35.15771785,25.70896085,9.448757007,,,,1.163212016,1.292822593,0.40815171
ASO433-456_MT_20210622,A18,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,35.57060115,25.80093276,9.769668397,,,,1.484123406,,
ASO433-456_MT_20210622,A19,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,33.02290434,23.50622699,9.516677349,,,,1.231132358,,
ASO433-456_MT_20210622,A20,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,32.80807095,23.42271257,9.385358377,,,,1.099813385,1.232057174,0.425709983
ASO433-456_MT_20210622,A21,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,32.99473215,23.55736351,9.437368647,,,,1.151823656,,
ASO433-456_MT_20210622,A22,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,33.63459905,23.90451958,9.730079473,,,,1.444534482,,
ASO433-456_MT_20210622,A23,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,33.26869838,23.91085621,9.35784217,,,,1.072297178,1.038871425,0.486708061
ASO433-456_MT_20210622,A24,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,33.28145172,23.94484797,9.336603742,,,,1.05105875,,
ASO433-456_MT_20210622,B13,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,35.54330433,26.26450099,9.278803337,,,,0.993258346,,
ASO433-456_MT_20210622,B14,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,35.76085772,26.32872947,9.432128249,,,,1.146583258,0.814219843,0.568715944
ASO433-456_MT_20210622,B15,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,35.97143521,26.51593869,9.455496513,,,,1.169951522,,
ASO433-456_MT_20210622,B16,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,35.35934056,26.94767082,8.411669741,,,,0.126124749,,
ASO433-456_MT_20210622,B17,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,35.55432853,26.98842261,8.565905929,,,,0.280360938,0.392546619,0.76178373
ASO433-456_MT_20210622,B18,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,35.89585837,26.9390981,8.956760267,,,,0.671215276,,
ASO433-456_MT_20210622,B19,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,32.46897017,23.95736154,8.511608635,,,,0.226063643,,
ASO433-456_MT_20210622,B20,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,32.68113149,23.93729163,8.743839859,,,,0.458294868,0.679866921,0.624222852
ASO433-456_MT_20210622,B21,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,33.03177203,23.98865756,9.043114471,,,,0.75756948,,
ASO433-456_MT_20210622,B22,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,33.22669751,24.11741611,9.109281406,,,,0.823736415,,
ASO433-456_MT_20210622,B23,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,33.18415698,24.18143289,9.002724084,,,,0.717179093,1.510988398,0.350870753
ASO433-456_MT_20210622,B24,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,33.46247874,24.23619818,9.226280555,,,,0.940735563,,
ASO433-456_MT_20210622,C13,ASO441_10,KQ2021_L21_6-10-5_10uM_P37,38.04588773,26.8852922,11.16059553,,,,2.875050539,,
ASO433-456_MT_20210622,C14,ASO441_10,KQ2021_L21_6-10-5_10uM_P37,36.13217256,26.97005694,9.162115627,,,,0.876570635,1.722561463,0.303010257
ASO433-456_MT_20210622,C15,ASO441_10,KQ2021_L21_6-10-5_10uM_P37,37.8458446,26.91523998,10.93060462,,,,2.645059633,,
ASO433-456_MT_20210622,C16,ASO441_10,KQ2021_L21_6-10-5_10uM_P37,37.00672064,27.07512153,9.931599113,,,,1.646054121,,
ASO433-456_MT_20210622,C17,ASO441_10,KQ2021_L21_6-10-5_10uM_P37,36.5535498,27.05698072,9.496569081,,,,1.21102409,1.500804934,0.353356185
ASO433-456_MT_20210622,C18,ASO441_10,KQ2021_L21_6-10-5_10uM_P37,37.39073136,27.0855321,10.30519926,,,,2.019654266,,
ASO433-456_MT_20210622,C19,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,33.70144158,24.14416015,9.557281437,,,,1.271736445,,
ASO433-456_MT_20210622,C20,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,33.53252725,24.15683218,9.37569507,,,,1.090150078,1.493973118,0.355033455
ASO433-456_MT_20210622,C21,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,33.67338403,24.21753822,9.455845813,,,,1.170300822,,
ASO433-456_MT_20210622,C22,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,34.70973809,24.20272465,10.50701345,,,,2.221468454,,
ASO433-456_MT_20210622,C23,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,34.98216347,24.18784428,10.79431919,,,,2.508774199,2.196980977,0.218093552
ASO433-456_MT_20210622,C24,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,34.66830249,24.25611586,10.41218663,,,,2.126641636,,
ASO433-456_MT_20210622,D13,ASO442_10,KQ2022_L21_6-10-5_10uM_P37,38.20302289,27.96195081,10.24107209,,,,1.955527096,,
ASO433-456_MT_20210622,D14,ASO442_10,KQ2022_L21_6-10-5_10uM_P37,40,28.01897397,11.98102603,,,,3.695481043,2.778123734,0.145781168
ASO433-456_MT_20210622,D15,ASO442_10,KQ2022_L21_6-10-5_10uM_P37,38.99661313,28.05560399,10.94100913,,,,2.655464143,,
ASO433-456_MT_20210622,D16,ASO442_10,KQ2022_L21_6-10-5_10uM_P37,38.30757507,28.03860406,10.26897101,,,,1.983426015,,
ASO433-456_MT_20210622,D17,ASO442_10,KQ2022_L21_6-10-5_10uM_P37,40,28.09827469,11.90172531,,,,3.61618032,2.336037464,0.19805356
ASO433-456_MT_20210622,D18,ASO442_10,KQ2022_L21_6-10-5_10uM_P37,37.48334971,28.04463738,9.438712325,,,,1.153167334,,
ASO433-456_MT_20210622,D19,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,35.66020853,25.1358988,10.52430973,,,,2.238764739,,
ASO433-456_MT_20210622,D20,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,35.8363935,25.09521787,10.74117563,,,,2.455630643,2.16821581,0.22248565
ASO433-456_MT_20210622,D21,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,36.14615433,25.20016215,10.94599218,,,,2.660447192,,
ASO433-456_MT_20210622,D22,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,34.1829457,24.50883112,9.674114585,,,,1.388569593,,
ASO433-456_MT_20210622,D23,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,34.83372233,24.52441959,10.30930274,,,,2.023757751,1.98830218,0.252035318
ASO433-456_MT_20210622,D24,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,34.79904772,24.58410361,10.21494411,,,,1.929399116,,
ASO433-456_MT_20210622,E13,ASO443_10,KQ2023_L21_6-10-5_10uM_P37,36.42824769,26.13095302,10.29729466,,,,2.011749672,,
ASO433-456_MT_20210622,E14,ASO443_10,KQ2023_L21_6-10-5_10uM_P37,36.17393529,26.19033618,9.983599113,,,,1.698054121,1.680816596,0.311906042
ASO433-456_MT_20210622,E15,ASO443_10,KQ2023_L21_6-10-5_10uM_P37,36.93757057,26.20125812,10.73631245,,,,2.450767455,,
ASO433-456_MT_20210622,E16,ASO443_10,KQ2023_L21_6-10-5_10uM_P37,35.24174034,26.06256714,9.179173204,,,,0.893628212,,
ASO433-456_MT_20210622,E17,ASO443_10,KQ2023_L21_6-10-5_10uM_P37,35.97400215,26.06437442,9.909627737,,,,1.624082746,1.827706109,0.281712189
ASO433-456_MT_20210622,E18,ASO443_10,KQ2023_L21_6-10-5_10uM_P37,36.96228387,26.15995673,10.80232713,,,,2.516782143,,
ASO433-456_MT_20210622,E19,ASO443_3,KQ2023_L21_6-10-5_3uM_P37,33.15996533,23.5321669,9.62779843,,,,1.342253438,,
ASO433-456_MT_20210622,E20,ASO443_3,KQ2023_L21_6-10-5_3uM_P37,32.9430239,23.54615575,9.396868145,,,,1.111323153,1.188317897,0.438814196
ASO433-456_MT_20210622,E21,ASO443_3,KQ2023_L21_6-10-5_3uM_P37,33.24455611,23.60292003,9.641636077,,,,1.356091086,,
ASO433-456_MT_20210622,E22,ASO443_3,KQ2023_L21_6-10-5_3uM_P37,32.95700764,23.57392319,9.383084443,,,,1.097539452,,
ASO433-456_MT_20210622,E23,ASO443_3,KQ2023_L21_6-10-5_3uM_P37,32.90316357,23.54978712,9.353376449,,,,1.067831457,0.94301759,0.520143791
ASO433-456_MT_20210622,E24,ASO443_3,KQ2023_L21_6-10-5_3uM_P37,32.82716045,23.61642868,9.210731777,,,,0.925186786,,
ASO433-456_MT_20210622,F13,ASO444_10,KQ2024_L21_6-10-5_10uM_P37,33.53231542,24.41073591,9.121579518,,,,0.836034527,,
ASO433-456_MT_20210622,F14,ASO444_10,KQ2024_L21_6-10-5_10uM_P37,32.98040831,24.48542017,8.49498814,,,,0.209443148,0.458828642,0.727576755
ASO433-456_MT_20210622,F15,ASO444_10,KQ2024_L21_6-10-5_10uM_P37,33.15541738,24.53648818,8.618929197,,,,0.333384205,,
ASO433-456_MT_20210622,F16,ASO444_10,KQ2024_L21_6-10-5_10uM_P37,33.19874585,24.07954229,9.119203565,,,,0.833658574,,
ASO433-456_MT_20210622,F17,ASO444_10,KQ2024_L21_6-10-5_10uM_P37,32.96314174,24.08252745,8.880614298,,,,0.595069307,0.497965834,0.708104488
ASO433-456_MT_20210622,F18,ASO444_10,KQ2024_L21_6-10-5_10uM_P37,32.99952165,24.14888776,8.850633891,,,,0.565088899,,
ASO433-456_MT_20210622,F19,ASO444_3,KQ2024_L21_6-10-5_3uM_P37,30.90590822,22.28662393,8.619284288,,,,0.333739296,,
ASO433-456_MT_20210622,F20,ASO444_3,KQ2024_L21_6-10-5_3uM_P37,30.96231187,22.3015359,8.660775966,,,,0.375230974,0.327418043,0.796961511
ASO433-456_MT_20210622,F21,ASO444_3,KQ2024_L21_6-10-5_3uM_P37,30.96430456,22.38373431,8.580570249,,,,0.295025257,,
ASO433-456_MT_20210622,F22,ASO444_3,KQ2024_L21_6-10-5_3uM_P37,31.9486151,23.35107221,8.59754289,,,,0.311997898,,
ASO433-456_MT_20210622,F23,ASO444_3,KQ2024_L21_6-10-5_3uM_P37,31.89348764,23.39646455,8.49702309,,,,0.211478098,-0.0713055,1.050667006
