Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ASO265-288_MT_20210617,G1,Naïve_P23,Naïve_P23,28.6381209195011,21.3854009118046,7.252720007696503,7.072090678592068,0.09576183145972518,0.18062932910443497,0.12704135355396762,0.9157074381129646,,,,
ASO265-288_MT_20210617,G2,Naïve_P23,Naïve_P23,28.5441964375795,21.3853966114676,7.158799826111903,,,0.0867091475198345,,,,,,
ASO265-288_MT_20210617,G3,Naïve_P23,Naïve_P23,28.5845057117852,21.3986294491555,7.1858762626297015,,,0.11378558403763339,,,,,,
ASO265-288_MT_20210617,G4,Naïve_P23,Naïve_P23,28.1848263665003,21.1702192065049,7.0146071599954,,,-0.057483518596668226,-0.07267599268600033,1.0516655646253545,,,,
ASO265-288_MT_20210617,G5,Naïve_P23,Naïve_P23,28.2000622788833,21.1529951821075,7.047067096775802,,,-0.025023581816266294,,,,,,
ASO265-288_MT_20210617,G6,Naïve_P23,Naïve_P23,28.1302360837381,21.1936662827911,6.936569800947002,,,-0.13552087764506648,,,,,,
ASO265-288_MT_20210617,G7,Naïve_P23,Naïve_P23,28.4476564081394,21.3664609857874,7.081195422352003,,,0.009104743759935197,-0.06872838640946721,1.0487918548377162,,,,
ASO265-288_MT_20210617,G8,Naïve_P23,Naïve_P23,28.3527989471791,21.3674121316164,6.985386815562698,,,-0.08670386302936972,,,,,,
ASO265-288_MT_20210617,G9,Naïve_P23,Naïve_P23,28.3010172209354,21.3575125823023,6.943504638633101,,,-0.1285860399589671,,,,,,
ASO265-288_MT_20210617,H1,Naïve_P23,Naïve_P23,28.843662731734,21.8393788246626,7.0042839070714,,,-0.06780677152066783,-0.059636146328768604,1.042202879805046,,,,
ASO265-288_MT_20210617,H2,Naïve_P23,Naïve_P23,28.8261263071465,21.8487253120494,6.977400995097099,,,-0.09468968349496887,,,,,,
