Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO433-456_total_20210622,C7,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,33.423586470471,26.5619796264616,6.861606844009401,,,,-0.8341191515819837,-1.0194608867833506,2.02716129864882
ASO433-456_total_20210622,C8,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,33.1463999637929,26.5368143440194,6.609585619773501,,,,-1.0861403758178838,,
ASO433-456_total_20210622,C9,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,33.0938140089224,26.5362111462812,6.5576028626412,,,,-1.1381231329501844,,
ASO433-456_total_20210622,C10,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,32.8769858514294,26.7711778579074,6.105807993522003,,,,-1.589918002069382,-1.4715284885709525,2.7731554485681746
ASO433-456_total_20210622,C11,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,33.1683938626369,26.7500676586337,6.418326204003197,,,,-1.2773997915881878,,
ASO433-456_total_20210622,C12,ASO435_3,KQ2015_L21_6-10-5_3uM_P37,32.8964576355136,26.7479993119775,6.148458323536097,,,,-1.5472676720552876,,
ASO433-456_total_20210622,D1,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,34.7277030925234,26.9518154346791,7.775887657844297,,,,0.08016166225291244,-0.0623477295408866,1.0441635694908271
ASO433-456_total_20210622,D2,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,34.5741519022012,26.9781943021696,7.5959576000316,,,,-0.099768395559785,,
ASO433-456_total_20210622,D3,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,34.5274775836581,26.9991880433825,7.528289540275598,,,,-0.1674364553157872,,
ASO433-456_total_20210622,D4,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,35.4611772216625,27.4078352909254,8.053341930737101,,,,0.35761593514571643,0.35948468016268365,0.7794429411099886
ASO433-456_total_20210622,D5,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,35.6345669094306,27.3943899207492,8.240176988681402,,,,0.5444509930900168,,
ASO433-456_total_20210622,D6,ASO436_10,KQ2016_L21_6-10-5_10uM_P37,35.2063996130217,27.334286505178,7.8721131078437026,,,,0.17638711225231773,,
ASO433-456_total_20210622,D7,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,32.9070210089285,23.922142672501,8.984878336427503,,,,1.289152340836118,1.3069438148740165,0.40417617456023835
ASO433-456_total_20210622,D8,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,32.910408840839,23.9136234517588,8.996785389080198,,,,1.3010593934888135,,
ASO433-456_total_20210622,D9,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,32.9740747781165,23.947729072228,9.026345705888502,,,,1.3306197102971176,,
ASO433-456_total_20210622,D10,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,33.0212330708718,23.7726286825106,9.248604388361201,,,,1.5528783927698164,1.4846060564196162,0.35734609885517
ASO433-456_total_20210622,D11,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,32.9531425985759,23.7472452413507,9.2058973572252,,,,1.510171361633816,,
ASO433-456_total_20210622,D12,ASO436_3,KQ2016_L21_6-10-5_3uM_P37,32.9054871106267,23.8189927001801,9.086494410446601,,,,1.3907684148552164,,
ASO433-456_total_20210622,E1,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,34.6597886687774,26.6127342510548,8.047054417722602,,,,0.3513284221312176,0.6833872612587832,0.6227015341675711
ASO433-456_total_20210622,E2,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,34.6904737255663,26.6566665307797,8.0338071947866,,,,0.33808119919521573,,
ASO433-456_total_20210622,E3,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,35.698354479899,26.6418763218577,9.056478158041301,,,,1.3607521624499164,,
ASO433-456_total_20210622,E4,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,36.3083379541544,26.8113499500553,9.496988004099105,,,,1.8012620085077202,0.8726765148216155,0.5461327145731237
ASO433-456_total_20210622,E5,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,35.3717784855688,26.7408333985631,8.630945087005696,,,,0.9352190914143108,,
ASO433-456_total_20210622,E6,ASO437_10,KQ2017_L21_6-10-5_10uM_P37,34.3475097022217,26.7702352620875,7.5772744401342,,,,-0.11845155545718455,,
ASO433-456_total_20210622,E7,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,32.9306097091199,23.8862467088603,9.044363000259601,,,,1.3486370046682161,1.413157194681883,0.37548906657404985
ASO433-456_total_20210622,E8,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,32.9352615906757,23.9007885960647,9.034472994611,,,,1.338746999019616,,
ASO433-456_total_20210622,E9,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,33.1673321139327,23.9195185379835,9.247813575949202,,,,1.5520875803578171,,
ASO433-456_total_20210622,E10,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,32.716504106635,23.8121205643253,8.904383542309699,,,,1.2086575467183138,1.241036081652613,0.42306871726330414
ASO433-456_total_20210622,E11,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,32.6760146935956,23.8060802190674,8.869934474528197,,,,1.1742084789368121,,
ASO433-456_total_20210622,E12,ASO437_3,KQ2017_L21_6-10-5_3uM_P37,32.8276751780436,23.7917069631495,9.035968214894098,,,,1.3402422193027128,,
ASO433-456_total_20210622,F1,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,32.8140666354197,24.2579612804048,8.5561053550149,,,,0.860379359423515,0.8552459152491826,0.5527710957769731
ASO433-456_total_20210622,F2,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,32.7621001375936,24.3409696635219,8.421130474071699,,,,0.7254044784803142,,
ASO433-456_total_20210622,F3,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,32.9486530971399,24.2729731937048,8.675679903435103,,,,0.9799539078437185,,
ASO433-456_total_20210622,F4,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,32.761381449466,24.5690969547121,8.192284494753899,,,,0.49655849916251427,0.6835481331572808,0.6226321018965746
ASO433-456_total_20210622,F5,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,33.0161499934039,24.5722267135591,8.4439232798448,,,,0.7481972842534148,,
ASO433-456_total_20210622,F6,ASO438_10,KQ2018_L19_5-10-4_10uM_P37,33.0938622094398,24.5922475977925,8.501614611647298,,,,0.8058886160559133,,
ASO433-456_total_20210622,F7,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,31.0162199882963,22.2783424967668,8.737877491529499,,,,1.0421514959381142,0.9513821591289814,0.517136786946497
ASO433-456_total_20210622,F8,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,30.8127311651008,22.2370089049105,8.5757222601903,,,,0.8799962645989154,,
ASO433-456_total_20210622,F9,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,30.9146711328107,22.2869464203694,8.6277247124413,,,,0.9319987168499146,,
ASO433-456_total_20210622,F10,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,31.6747922891101,22.8445319836553,8.8302603054548,,,,1.1345343098634153,1.0241917113397818,0.49168569542396456
ASO433-456_total_20210622,F11,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,31.2836644983035,22.6517488806805,8.631915617623001,,,,0.9361896220316162,,
ASO433-456_total_20210622,F12,ASO438_3,KQ2018_L19_5-10-4_3uM_P37,31.3809065042143,22.6833293064986,8.697577197715699,,,,1.001851202124314,,
ASO433-456_total_20210622,A13,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,34.5856271701158,25.3739123812517,9.2117147888641,,,,1.5159887932727152,1.2305273495326812,0.4261616421863959
ASO433-456_total_20210622,A14,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,34.0971643222139,25.3695975595704,8.727566762643498,,,,1.0318407670521133,,
ASO433-456_total_20210622,A15,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,34.2713565202274,25.4318780363628,8.8394784838646,,,,1.1437524882732149,,
ASO433-456_total_20210622,A16,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,35.9903009968036,25.8167218788092,10.173579117994397,,,,2.477853122403012,1.696613101167414,0.3085095167737394
ASO433-456_total_20210622,A17,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,34.5266190181078,25.8235478514862,8.703071166621601,,,,1.0073451710302166,,
ASO433-456_total_20210622,A18,ASO439_10,KQ2019_L21_6-10-5_10uM_P37,35.2393898098795,25.9390228042191,9.300367005660398,,,,1.6046410100690132,,
ASO433-456_total_20210622,A19,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,32.6798260925901,23.8283432769234,8.8514828156667,,,,1.1557568200753146,1.3279306108671136,0.39833920655580035
ASO433-456_total_20210622,A20,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,32.8334987016167,23.80913853079,9.024360170826697,,,,1.3286341752353117,,
ASO433-456_total_20210622,A21,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,33.0597351463743,23.8646083134922,9.1951268328821,,,,1.4994008372907146,,
ASO433-456_total_20210622,A22,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,33.6526159005298,24.1494495209838,9.503166379546002,,,,1.8074403839546171,1.6548060473845148,0.3175804375512475
ASO433-456_total_20210622,A23,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,33.198024415068,24.106630745792,9.091393669275998,,,,1.3956676736846134,,
ASO433-456_total_20210622,A24,ASO439_3,KQ2019_L21_6-10-5_3uM_P37,33.6322736872511,24.1752376071454,9.457036080105699,,,,1.7613100845143137,,
ASO433-456_total_20210622,B13,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,34.9257079140224,26.4002280960343,8.525479817988096,,,,0.8297538223967109,1.1269505988024484,0.4578825218916698
ASO433-456_total_20210622,B14,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,35.868422175987,26.3712748477844,9.497147328202601,,,,1.8014213326112163,,
ASO433-456_total_20210622,B15,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,34.9925168565678,26.547114219577,8.445402636990803,,,,0.749676641399418,,
ASO433-456_total_20210622,B16,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,34.6693040994965,27.0866585047792,7.582645594717299,,,,-0.113080400874086,0.3807408686866154,0.7680430753944978
ASO433-456_total_20210622,B17,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,35.2082390541583,27.0277773795154,8.180461674642899,,,,0.48473567905151427,,
ASO433-456_total_20210622,B18,ASO440_10,KQ2020_L19_5-10-4_10uM_P37,35.5966751137555,27.1303817902817,8.466293323473803,,,,0.7705673278824179,,
ASO433-456_total_20210622,B19,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,32.5350744866029,24.0470082323854,8.4880662542175,,,,0.7923402586261155,0.8161781078483491,0.5679445125020569
ASO433-456_total_20210622,B20,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,32.4911417188795,23.9870720073322,8.504069711547299,,,,0.8083437159559139,,
ASO433-456_total_20210622,B21,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,32.6450975029378,24.1015211583834,8.543576344554403,,,,0.8478503489630178,,
ASO433-456_total_20210622,B22,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,32.8322040516153,24.3312517778383,8.500952273777,,,,0.8052262781856143,1.0712114521564484,0.4759191948662192
ASO433-456_total_20210622,B23,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,33.2801236517817,24.3334931786275,8.946630473154201,,,,1.2509044775628162,,
ASO433-456_total_20210622,B24,ASO440_3,KQ2020_L19_5-10-4_3uM_P37,33.2418201796756,24.3885905833633,8.8532295963123,,,,1.157503600720915,,
ASO433-456_total_20210622,C13,ASO441_10,KQ2021_L21_6-10-5_10uM_P37,39.3362746491607,26.8447720452995,12.4915026038612,,,,4.795776608269815,-0.5219605249935171,1.435905220862416
ASO433-456_total_20210622,C14,ASO441_10,KQ2021_L21_6-10-5_10uM_P37, ,26.9247398841147,,,,,-7.695725995591385,,
ASO433-456_total_20210622,C15,ASO441_10,KQ2021_L21_6-10-5_10uM_P37,35.925690762339,26.8958969544066,9.029793807932403,,,,1.3340678123410186,,
ASO433-456_total_20210622,C16,ASO441_10,KQ2021_L21_6-10-5_10uM_P37,35.7780069254847,27.1475830897407,8.630423835744004,,,,0.9346978401526194,1.1851756329916168,0.43977099719526147
ASO433-456_total_20210622,C17,ASO441_10,KQ2021_L21_6-10-5_10uM_P37,36.4923532242418,27.1022701659305,9.390083058311305,,,,1.69435706271992,,
ASO433-456_total_20210622,C18,ASO441_10,KQ2021_L21_6-10-5_10uM_P37,35.8010386530681,27.1788406613744,8.622197991693696,,,,0.9264719961023111,,
ASO433-456_total_20210622,C19,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,33.3040875216101,24.294213811349,9.0098737102611,,,,1.3141477146697156,1.3392829187517161,0.39521704692586246
ASO433-456_total_20210622,C20,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,33.5345554634412,24.2787812201963,9.2557742432449,,,,1.5600482476535156,,
ASO433-456_total_20210622,C21,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,33.2125475382958,24.3731687487725,8.839378789523302,,,,1.143652793931917,,
ASO433-456_total_20210622,C22,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,34.4900537437644,24.3401863529171,10.149867390847298,,,,2.4541413952559132,2.4860942256339817,0.1784888395753414
ASO433-456_total_20210622,C23,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,34.0440953760341,24.3161651111931,9.727930264841,,,,2.0322042692496147,,
ASO433-456_total_20210622,C24,ASO441_3,KQ2021_L21_6-10-5_3uM_P37,35.0613512046798,24.393688196692,10.667663007987802,,,,2.971937012396417,,
ASO433-456_total_20210622,D13,ASO442_10,KQ2022_L21_6-10-5_10uM_P37,37.0087826940402,27.9627463574724,9.046036336567798,,,,1.3503103409764137,1.6445543187390814,0.31984518750091956
ASO433-456_total_20210622,D14,ASO442_10,KQ2022_L21_6-10-5_10uM_P37,38.0193521162278,28.0102374440567,10.009114672171101,,,,2.3133886765797165,,
ASO433-456_total_20210622,D15,ASO442_10,KQ2022_L21_6-10-5_10uM_P37,37.0134614024797,28.0477714682272,8.965689934252499,,,,1.269963938661114,,
ASO433-456_total_20210622,D16,ASO442_10,KQ2022_L21_6-10-5_10uM_P37,38.0253668359668,28.1459240297624,9.879442806204398,,,,2.1837168106130136,-0.6381276058482174,1.5563080018962816
ASO433-456_total_20210622,D17,ASO442_10,KQ2022_L21_6-10-5_10uM_P37,39.4040208863597,28.1106685233346,11.293352363025104,,,,3.597626367433719,,
ASO433-456_total_20210622,D18,ASO442_10,KQ2022_L21_6-10-5_10uM_P37, ,28.1466056267188,,,,,-7.695725995591385,,
ASO433-456_total_20210622,D19,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,35.3084960247593,25.2433003191362,10.0651957056231,,,,2.3694697100317157,3.121432537814082,0.11490929937503143
ASO433-456_total_20210622,D20,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,37.3501405388044,25.2065548770028,12.143585661801602,,,,4.447859666210217,,
ASO433-456_total_20210622,D21,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,35.5258730835925,25.2831788508008,10.242694232791699,,,,2.546968237200314,,
ASO433-456_total_20210622,D22,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,34.7709984877356,24.7423717494694,10.028626738266205,,,,2.33290074267482,2.3598177006476497,0.19481576033431983
ASO433-456_total_20210622,D23,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,34.6497231838468,24.6901634144128,9.959559769434001,,,,2.2638337738426166,,
ASO433-456_total_20210622,D24,ASO442_3,KQ2022_L21_6-10-5_3uM_P37,34.9186304815916,24.7401859005747,10.178444581016898,,,,2.4827185854255127,,
ASO433-456_total_20210622,E13,ASO443_10,KQ2023_L21_6-10-5_10uM_P37,36.8373629317946,26.132464146073,10.7048987857216,,,,3.009172790130215,2.860968366956348,0.13764571779803347
ASO433-456_total_20210622,E14,ASO443_10,KQ2023_L21_6-10-5_10uM_P37,36.2050282766917,26.1444311387569,10.0605971379348,,,,2.3648711423434143,,
ASO433-456_total_20210622,E15,ASO443_10,KQ2023_L21_6-10-5_10uM_P37,37.1222051163669,26.2176179523801,10.9045871639868,,,,3.2088611683954156,,
