Experiment Name,Position,SampleName,ASO Microsynth ID ,FAM,HEX,dCt,Avg,SD,ddCt,Exp,Avg.1
ASO1-24_WT_20210611,G1,Naïve_P1,Naïve_P1,29.3940935089568,22.3826282269887,7.0114652819681,6.900943952625105,0.2258329603978172,0.11052132934299497,0.9262532924040897,1.011187593226979
ASO1-24_WT_20210611,G2,Naïve_P1,Naïve_P1,29.3727363128868,22.3942527429556,6.9784835699312,,,0.07753961730609493,0.9476724369145814,
ASO1-24_WT_20210611,G3,Naïve_P1,Naïve_P1,29.2299250342545,22.3962853371001,6.8336396971544,,,-0.06730425547070507,1.047757069293852,
ASO1-24_WT_20210611,G4,Naïve_P1,Naïve_P1,29.1230377821528,22.3010609585165,6.821976823636298,,,-0.07896712898880676,1.0562615587403548,
ASO1-24_WT_20210611,G5,Naïve_P1,Naïve_P1,29.1819024313601,22.3487730889967,6.833129342363399,,,-0.06781461026170543,1.0481277799543618,
ASO1-24_WT_20210611,G6,Naïve_P1,Naïve_P1,29.1733545464792,22.3758335295609,6.797521016918299,,,-0.1034229357068055,1.074319369373939,
ASO1-24_WT_20210611,G7,Naïve_P1,Naïve_P1,29.6377927655537,23.0528917794293,6.584900986124403,,,-0.31604296650070207,1.2449113109142067,
ASO1-24_WT_20210611,G8,Naïve_P1,Naïve_P1,29.7193413399277,23.0005587880896,6.7187825518381,,,-0.18216140078700516,1.13458240867625,
ASO1-24_WT_20210611,G9,Naïve_P1,Naïve_P1,29.7082414672559,23.0994191677448,6.6088222995111,,,-0.2921216531140045,1.2244396370987958,
ASO1-24_WT_20210611,H1,Naïve_P1,Naïve_P1,29.7452026722758,22.7518379910171,6.993364681258697,,,0.0924207286335923,0.9379476258855846,
ASO1-24_WT_20210611,H2,Naïve_P1,Naïve_P1,29.6506548971249,22.7323044258234,6.918350471301501,,,0.01740651867639631,0.9880072142940156,
ASO1-24_WT_20210611,H3,Naïve_P1,Naïve_P1,29.726299947932,22.7698825335276,6.956417414404399,,,0.05547346177929402,0.9622785919419159,
ASO1-24_WT_20210611,H4,Naïve_P1,Naïve_P1,29.8049940700204,22.423219480541,7.381774589479399,,,0.48083063685429384,0.7165649403777856,
ASO1-24_WT_20210611,H5,Naïve_P1,Naïve_P1,29.7077303115462,22.3857950732554,7.3219352382907985,,,0.42099128566569366,0.7469112401226502,
ASO1-24_WT_20210611,H6,Naïve_P1,Naïve_P1,29.6418110050751,22.4168522818485,7.2249587232265995,,,0.32401477060149464,0.7988437376847008,
ASO1-24_WT_20210611,H7,Naïve_P1,Naïve_P1,29.3406250192205,22.6475275241747,6.6930974950458015,,,-0.2078464575793033,1.154962858207354,
ASO1-24_WT_20210611,H8,Naïve_P1,Naïve_P1,29.3904809813099,22.5982755062374,6.7922054750725,,,-0.10873847755260524,1.0782849494395745,
ASO1-24_WT_20210611,H9,Naïve_P1,Naïve_P1,29.4117686455959,22.665603155869,6.746165489726899,,,-0.1547784628982063,1.1132506567616072,
ASO1-24_WT_20210611,G10,Ionis1375651_10_P1,Ionis1375651_10_P1,35.6410999142791,27.0593454668021,8.581754447477003,,,1.6808104948518983,0.3119073608664171,0.38416775874887327
ASO1-24_WT_20210611,G11,Ionis1375651_10_P1,Ionis1375651_10_P1,35.1559183474221,27.1088739938825,8.0470443535396,,,1.146100400914496,0.4518449172138759,
ASO1-24_WT_20210611,G12,Ionis1375651_10_P1,Ionis1375651_10_P1,35.4239553908434,27.1599297228771,8.264025667966305,,,1.3630817153411998,0.3887509981663269,
ASO1-24_WT_20210611,H10,Ionis1375651_10_P1,Ionis1375651_10_P1,37.0068358740418,28.272224991891,8.734610882150797,,,1.833666929525692,0.2805506325002421,0.22606657802681182
ASO1-24_WT_20210611,H11,Ionis1375651_10_P1,Ionis1375651_10_P1,37.3000988663555,28.2164340434682,9.083664822887297,,,2.182720870262192,0.22025995486294894,
ASO1-24_WT_20210611,H12,Ionis1375651_10_P1,Ionis1375651_10_P1,37.6861457146591,28.2901914104034,9.3959543042557,,,2.4950103516305946,0.17738914671724434,
ASO1-24_WT_20210611,G13,Ionis1375651_3_P1,Ionis1375651_3_P1,33.8693518810682,24.5036592185195,9.3656926625487,,,2.4647487099235947,0.18114931934260758,0.17925430057927327
ASO1-24_WT_20210611,G14,Ionis1375651_3_P1,Ionis1375651_3_P1,33.8368933352358,24.5494531033498,9.287440231885999,,,2.3864962792608937,0.19124629722336697,
ASO1-24_WT_20210611,G15,Ionis1375651_3_P1,Ionis1375651_3_P1,34.0634254188766,24.5662272238382,9.497198195038397,,,2.596254242413292,0.16536728517184526,
ASO1-24_WT_20210611,H13,Ionis1375651_3_P1,Ionis1375651_3_P1,33.4770404203966,25.7950020842092,7.6820383361873965,,,0.7810943835622917,0.5819251954201098,0.6397917612144094
ASO1-24_WT_20210611,H14,Ionis1375651_3_P1,Ionis1375651_3_P1,33.4510946014522,25.9127010882699,7.538393513182299,,,0.6374495605571946,0.642848391464339,
ASO1-24_WT_20210611,H15,Ionis1375651_3_P1,Ionis1375651_3_P1,33.3548765685464,25.9281904559441,7.426686112602301,,,0.5257421599771961,0.694601696758779,
ASO1-24_WT_20210611,G16,Ionis676630_10_P1,Ionis676630_10_P1,33.6228680325915,27.7995951132238,5.8232729193676995,,,-1.0776710332574053,2.110626110433449,1.8242231912554951
ASO1-24_WT_20210611,G17,Ionis676630_10_P1,Ionis676630_10_P1,34.0887092605179,27.8052870172439,6.2834222432740034,,,-0.6175217093511014,1.5342373723831069,
