Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
ID,WT,,MT,,Total,,,,,,,,
Naïve_P7,1.004238894261495,,1.0068174029301513,,1.0050425245143757,,,,,,,,
Ionis1375651_10_P7,0.24363591524101538,0.7521311656667198,0.26479390108722123,0.34194403598138284,0.06844160541447125,0.11832057254236777,,,,,,,
Ionis1375651_3_P7,0.22887882469502027,0.17725805648544724,0.22664098916694986,0.17266142603402793,0.10871578453943564,0.05477787999545953,,,,,,,
Ionis676630_10_P7,0.895054449441034,1.5627196782810353,0.7322600896280639,1.0217360912663354,0.3446209722753058,1.3327084345371463,,,,,,,
KQ981_10,0.7223899971583063,0.8384729778556704,0.48907665769436126,0.416573766811783,0.5677084340601998,0.4835854698653295,,,,,,,
KQ981_3,0.6654903681795903,0.536541437802426,0.5157661332963664,0.5311381988489206,0.3999741270999322,0.29861621903034113,,,,,,,
KQ408_10,1.1559516758659758,0.9622519232503487,1.1968914585034824,1.6250586010539347,0.36601080996744106,1.130615607453564,,,,,,,
KQ408_3,0.5875159204158092,0.55986942256635,0.44516390231927555,0.3839142271178774,0.5482737995463247,0.45430008054958804,,,,,,,
KQ407_10,1.005388808015311,0.8860511537862829,1.3815844439348999,1.221482640518308,0.5313543251926994,1.0422822536767316,,,,,,,
KQ407_3,0.608244470056205,0.45475343494149917,0.5786873399755917,0.47352658852698576,0.2999597882875797,0.2686054734729233,,,,,,,
KQ406_10,0.8623602803876601,0.6709392438031889,0.8117141864532149,1.048256221232604,0.34761501494178804,0.4982773263179425,,,,,,,
KQ406_3,0.46372907371947353,0.4228033069159333,0.5331047738789373,0.34732583461018424,0.39466010128358686,0.3151480190441633,,,,,,,
KQ405_10,0.9427164072946583,0.910372766603539,0.8943557059851738,0.7026543960673862,0.6344025633461662,0.43286818286115514,,,,,,,
KQ405_3,0.7230641063156632,0.8067282415194893,0.6156409515047905,0.7264457968622994,0.4545809486425452,0.4824504970329508,,,,,,,
KQ285_10,1.5301357089977612,2.253591754165328,1.946814228338429,1.9620732631300755,1.1821910536177302,1.7035676262906978,,,,,,,
KQ285_3,1.2783505444125258,0.83990379117541,1.09665473715923,0.797622295074147,0.5357153460960049,0.35485261732591294,,,,,,,
KQ261_10,1.512759796666365,1.2705393927398252,1.3068814624158096,1.392659044631773,0.804737768759312,0.9931908574011779,,,,,,,
KQ261_3,0.8722474256676233,0.7567442326587424,0.7040670687075385,0.6821129942560388,0.39755096552103386,0.3515454274190904,,,,,,,
KQ341_10,0.39735621306912045,0.44637456321321656,0.4047823999359075,0.271103867964395,0.2556466388464933,0.2431291332608432,,,,,,,
KQ341_3,0.401974385503515,0.3784758975357869,0.31380988150041983,0.31132472321362703,0.23392826460275465,0.21237438594030525,,,,,,,
KQ260_10,0.4595976004985425,0.49574313017675703,0.5094103114686931,0.38825688148914955,0.32124939281832715,0.22809210217743478,,,,,,,
KQ260_3,0.4218219032671899,0.4004441787258111,0.3270503277197532,0.33937936757313514,0.23534783449514665,0.33071035273464294,,,,,,,
KQ340_10,0.36536501632007373,0.44243846892963107,0.351827929638991,0.3628613929469691,0.27307144011677237,0.2729492468441945,,,,,,,
