Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO289-312_WT_20210617,G1,Naïve_P25,Naïve_P25,29.6035399285402,21.9096068978968,7.6939330306434,7.870893922376327,0.11679545436989544,-0.17696089173292684,-0.1481196279743262,1.1081242294873315
ASO289-312_WT_20210617,G2,Naïve_P25,Naïve_P25,29.6123407521187,21.8479367289606,7.7644040231581,,,-0.10648989921822682,,
ASO289-312_WT_20210617,G3,Naïve_P25,Naïve_P25,29.525427824739,21.8154419953345,7.709985829404502,,,-0.16090809297182496,,
ASO289-312_WT_20210617,G4,Naïve_P25,Naïve_P25,29.7451271433128,21.8631019733777,7.882025169935101,,,0.011131247558774149,0.0005876523907731487,0.9995927533496243
ASO289-312_WT_20210617,G5,Naïve_P25,Naïve_P25,29.7326103556893,21.8339040610109,7.898706294678398,,,0.027812372302070898,,
ASO289-312_WT_20210617,G6,Naïve_P25,Naïve_P25,29.6155383262479,21.7818250665601,7.833713259687801,,,-0.0371806626885256,,
ASO289-312_WT_20210617,G7,Naïve_P25,Naïve_P25,29.8314428596072,22.0113305724967,7.820112287110501,,,-0.05078163526582635,-0.019262890868793292,1.0134415547468596
ASO289-312_WT_20210617,G8,Naïve_P25,Naïve_P25,29.9031242435432,21.9728357722608,7.930288471282399,,,0.059394548906071876,,
ASO289-312_WT_20210617,G9,Naïve_P25,Naïve_P25,29.7712747434729,21.9667824073432,7.804492336129702,,,-0.0664015862466254,,
ASO289-312_WT_20210617,H1,Naïve_P25,Naïve_P25,30.0946726834015,22.2882730925281,7.806399590873401,,,-0.06449433150292627,0.028923348423105583,0.9801514902151895
ASO289-312_WT_20210617,H2,Naïve_P25,Naïve_P25,30.1957493054373,22.2115753670917,7.984173938345599,,,0.11328001596927173,,
ASO289-312_WT_20210617,H3,Naïve_P25,Naïve_P25,30.0176530811553,22.108774797976,7.908878283179298,,,0.037984360802971295,,
ASO289-312_WT_20210617,H4,Naïve_P25,Naïve_P25,30.7270564162545,22.5810175444197,8.146038871834797,,,0.2751449494584701,0.13552261903437154,0.9103400014499837
ASO289-312_WT_20210617,H5,Naïve_P25,Naïve_P25,30.605020545273,22.5201018750794,8.084918670193598,,,0.21402474781727143,,
