Unnamed: 0,10uM,Unnamed: 2,3uM,Unnamed: 4,Unnamed: 5,Unnamed: 6,10uM.1,Unnamed: 8,3uM.1,Unnamed: 10,Unnamed: 11,Unnamed: 12,10uM.2,Unnamed: 14,3uM.2,Unnamed: 16,Unnamed: 17,Unnamed: 18
ID,MT,,,,,,Total,,,,,,WT,,,,,
KQJM146_L18_5-08-5_3uM_P34,,,0.6743782227277497,0.7258960941463334,,,,,0.5073537129632518,0.5518805745978754,,,,,0.7113239338869412,0.7882917889318134,,
KQJM147_L17_4-10-3_10uM_P34,1.4566951273408766,1.076329951317928,,,,,1.095593406415713,0.7252531177063912,,,,,1.4761138991968845,1.027145729405673,,,,
KQJM147_L17_4-10-3_3uM_P34,,,1.9989559735364177,0.7915962281516579,,,,,1.8987177618339768,0.5584700026804519,,,,,2.041668386298149,0.7991363597475203,,
KQJM148_L17_5-08-4_10uM_P34,0.533766821630613,0.49201205729408165,,,,,0.2647712212686146,0.27434134863927806,,,,,0.5783300194895562,0.49784820696935955,,,,
KQJM148_L17_5-08-4_3uM_P34,,,0.8655830071461518,0.7182807447504298,,,,,0.6800077251695639,0.5005419355100353,,,,,0.8375895811941768,0.67487498870801,,
KQJM150_L20_6-08-6_10uM_P34,0.3401467595277855,0.28398634491340646,,,,,0.3016102922124329,0.1956558880650424,,,,,0.32298680607026986,0.24382594884802003,,,,
KQJM150_L20_6-08-6_3uM_P34,,,0.42913593428177593,1.1822244724442912,,,,,0.3699583238743597,1.2210456983640072,,,,,0.47095565659217287,1.2486127592909309,,
KQJM151_L18_5-08-5_10uM_P34,0.27241211052595904,0.3101408542856304,,,,,0.21938034072054047,0.2429995814623306,,,,,0.2701662337253056,0.40343983680818035,,,,
KQJM151_L18_5-08-5_3uM_P34,,,1.0171247818470943,1.0717332187490156,,,,,1.0280820270478062,1.0905708412707245,,,,,1.0536485110017766,1.0785350849059225,,
KQJM152_L19_6-08-5_10uM_P34,0.610150404927446,0.4864507582184563,,,,,0.40067933695655633,0.36540786012937937,,,,,0.618411316888856,0.5874130178721524,,,,
KQJM152_L19_6-08-5_3uM_P34,,,0.610287832214143,1.913748363727767,,,,,0.48457587623785436,1.8544040376759998,,,,,0.6533573558914011,1.8128744563346184,,
KQJM153_L18_5-08-5_10uM_P34,0.3717280783795997,0.34579453137236843,,,,,0.2795926741467639,0.24013912895707268,,,,,0.471118289475546,0.42526292108371716,,,,
KQJM153_L18_5-08-5_3uM_P34,,,0.6518426781274211,0.6237156754786298,,,,,0.5298799086802022,0.5676919534631779,,,,,0.7030499922495967,0.7148283307482766,,
KQJM154_L17_5-08-4_10uM_P34,0.44877355911898215,0.513832799414824,,,,,0.34390125615766415,0.38959881390471973,,,,,0.5488169601880654,0.5823851487424873,,,,
KQJM154_L17_5-08-4_3uM_P34,,,0.6137210458077229,0.7384324759684047,,,,,0.5323444642525063,0.621644935530064,,,,,0.6445791663955354,0.7585974014249407,,
