Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO385-408_total_20210621,G1,Naïve_P33,Naïve_P33,28.1666607488847,21.5962476405752,6.5704131083094985,7.111661660910439,0.28899192100287224,-0.5412485526009405,-0.45177417578360607,1.3677211985416153
ASO385-408_total_20210621,G2,Naïve_P33,Naïve_P33,28.1993322163491,21.5168307719693,6.682501444379799,,,-0.42916021653064007,,
ASO385-408_total_20210621,G3,Naïve_P33,Naïve_P33,28.0724056302585,21.3456577275673,6.726747902691201,,,-0.3849137582192377,,
ASO385-408_total_20210621,G4,Naïve_P33,Naïve_P33,28.2630616502053,21.1865033861869,7.076558264018402,,,-0.0351033968920369,-0.08739891202470436,1.0624529191579786
ASO385-408_total_20210621,G5,Naïve_P33,Naïve_P33,28.1256284895876,21.119453221916,7.006175267671601,,,-0.1054863932388379,,
ASO385-408_total_20210621,G6,Naïve_P33,Naïve_P33,28.124156918432,21.1341022034648,6.990054714967201,,,-0.12160694594323829,,
ASO385-408_total_20210621,G7,Naïve_P33,Naïve_P33,28.3433977877227,21.4260612462215,6.9173365415012,,,-0.19432511940923902,-0.20061971627077213,1.1491918896356075
ASO385-408_total_20210621,G8,Naïve_P33,Naïve_P33,28.2048304240331,21.351637662681,6.853192761352101,,,-0.25846889955833774,,
ASO385-408_total_20210621,G9,Naïve_P33,Naïve_P33,28.231241323676,21.2686447926103,6.962596531065699,,,-0.14906512984473963,,
ASO385-408_total_20210621,H1,Naïve_P33,Naïve_P33,28.7894328545185,21.2986590043943,7.490773850124199,,,0.37911218921376033,0.3792088297656602,0.7688591154050338
ASO385-408_total_20210621,H2,Naïve_P33,Naïve_P33,28.6687611108654,21.2079779666692,7.460783144196199,,,0.3491214832857601,,
ASO385-408_total_20210621,H3,Naïve_P33,Naïve_P33,28.6717207914531,21.1506663137452,7.521054477707899,,,0.4093928167974603,,
ASO385-408_total_20210621,H4,Naïve_P33,Naïve_P33,28.5318964282219,21.2704196316354,7.2614767965865,,,0.14981513567606086,0.18286061002849388,0.88095448586941
ASO385-408_total_20210621,H5,Naïve_P33,Naïve_P33,28.5078265173361,21.1357457166721,7.372080800663998,,,0.2604191397535587,,
ASO385-408_total_20210621,H6,Naïve_P33,Naïve_P33,28.3864692970185,21.1364600814522,7.250009215566301,,,0.13834755465586213,,
