Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1
ASO385-408_WT_20210621,A1,ASO385_10,KQJM130_L19_5-10-4_10uM_P33,32.0835567996922,23.6193868013382
ASO385-408_WT_20210621,A2,ASO385_10,KQJM130_L19_5-10-4_10uM_P33,31.8578335212608,23.5784554046306
ASO385-408_WT_20210621,A3,ASO385_10,KQJM130_L19_5-10-4_10uM_P33,32.0050458473127,23.5727660050636
ASO385-408_WT_20210621,A4,ASO385_10,KQJM130_L19_5-10-4_10uM_P33,31.529169894466,23.0823875032582
ASO385-408_WT_20210621,A5,ASO385_10,KQJM130_L19_5-10-4_10uM_P33,31.1419649140916,22.9789424691108
ASO385-408_WT_20210621,A6,ASO385_10,KQJM130_L19_5-10-4_10uM_P33,31.0928013810068,22.9989919746092
ASO385-408_WT_20210621,A7,ASO385_3,KQJM130_L19_5-10-4_3uM_P33,31.9437701438092,24.151310453843
ASO385-408_WT_20210621,A8,ASO385_3,KQJM130_L19_5-10-4_3uM_P33,31.796590326431,24.0891780759876
ASO385-408_WT_20210621,A9,ASO385_3,KQJM130_L19_5-10-4_3uM_P33,31.8900192884123,24.0095844983838
ASO385-408_WT_20210621,A10,ASO385_3,KQJM130_L19_5-10-4_3uM_P33,31.3468989677738,23.0075399381453
ASO385-408_WT_20210621,A11,ASO385_3,KQJM130_L19_5-10-4_3uM_P33,31.3348210005353,22.9411546107473
ASO385-408_WT_20210621,A12,ASO385_3,KQJM130_L19_5-10-4_3uM_P33,31.3228318504854,22.7616876503101
ASO385-408_WT_20210621,B1,ASO386_10,KQJM131_L18_4-10-4_10uM_P33,32.0142144270253,23.3439384285397
ASO385-408_WT_20210621,B2,ASO386_10,KQJM131_L18_4-10-4_10uM_P33,31.9696557047395,23.2937534590823
ASO385-408_WT_20210621,B3,ASO386_10,KQJM131_L18_4-10-4_10uM_P33,32.0747689081752,23.3000713851155
ASO385-408_WT_20210621,B4,ASO386_10,KQJM131_L18_4-10-4_10uM_P33,32.8852556646012,23.9913853722532
ASO385-408_WT_20210621,B5,ASO386_10,KQJM131_L18_4-10-4_10uM_P33,32.6680425179426,23.8978188070624
ASO385-408_WT_20210621,B6,ASO386_10,KQJM131_L18_4-10-4_10uM_P33,32.5271480090006,23.7572314902616
ASO385-408_WT_20210621,B7,ASO386_3,KQJM131_L18_4-10-4_3uM_P33,31.645981701875,23.0840268128156
ASO385-408_WT_20210621,B8,ASO386_3,KQJM131_L18_4-10-4_3uM_P33,31.482111614944,22.9699397613786
ASO385-408_WT_20210621,B9,ASO386_3,KQJM131_L18_4-10-4_3uM_P33,31.4888712232885,22.8895748316213
ASO385-408_WT_20210621,B10,ASO386_3,KQJM131_L18_4-10-4_3uM_P33,31.2059570096777,24.698022754281
ASO385-408_WT_20210621,B11,ASO386_3,KQJM131_L18_4-10-4_3uM_P33,31.2807694173058,24.527080332912
ASO385-408_WT_20210621,B12,ASO386_3,KQJM131_L18_4-10-4_3uM_P33,31.1660703891068,24.3756999974605
ASO385-408_WT_20210621,C1,ASO387_10,KQJM132_L19_5-10-4_10uM_P33,32.0061196573723,23.2093825672355
ASO385-408_WT_20210621,C2,ASO387_10,KQJM132_L19_5-10-4_10uM_P33,31.8510773208963,23.1310261694618
ASO385-408_WT_20210621,C3,ASO387_10,KQJM132_L19_5-10-4_10uM_P33,31.7423821401587,23.0061918903926
ASO385-408_WT_20210621,C4,ASO387_10,KQJM132_L19_5-10-4_10uM_P33,32.7870125313032,24.2918837515386
ASO385-408_WT_20210621,C5,ASO387_10,KQJM132_L19_5-10-4_10uM_P33,32.1108369766014,24.1172089099827
ASO385-408_WT_20210621,C6,ASO387_10,KQJM132_L19_5-10-4_10uM_P33,31.8924032690514,23.9865124040646
ASO385-408_WT_20210621,C7,ASO387_3,KQJM132_L19_5-10-4_3uM_P33,31.7350991222202,23.7625612548295
ASO385-408_WT_20210621,C8,ASO387_3,KQJM132_L19_5-10-4_3uM_P33,31.486265882534,23.6025170086979
ASO385-408_WT_20210621,C9,ASO387_3,KQJM132_L19_5-10-4_3uM_P33,31.1939452252188,23.4951284936243
ASO385-408_WT_20210621,C10,ASO387_3,KQJM132_L19_5-10-4_3uM_P33,31.2851526434551,24.6492923624743
ASO385-408_WT_20210621,C11,ASO387_3,KQJM132_L19_5-10-4_3uM_P33,31.367851651112,24.4245754661363
ASO385-408_WT_20210621,C12,ASO387_3,KQJM132_L19_5-10-4_3uM_P33,31.1310633832926,24.3079339357477
ASO385-408_WT_20210621,D1,ASO388_10,KQJM133_L18_4-10-4_10uM_P33,31.5980983317038,22.9338830022048
ASO385-408_WT_20210621,D2,ASO388_10,KQJM133_L18_4-10-4_10uM_P33,31.5287959219683,22.8916924429717
ASO385-408_WT_20210621,D3,ASO388_10,KQJM133_L18_4-10-4_10uM_P33,31.6927549700284,22.8433508772533
ASO385-408_WT_20210621,D4,ASO388_10,KQJM133_L18_4-10-4_10uM_P33,31.5204767683079,23.336728268213
ASO385-408_WT_20210621,D5,ASO388_10,KQJM133_L18_4-10-4_10uM_P33,31.3477233707514,23.1511375751068
ASO385-408_WT_20210621,D6,ASO388_10,KQJM133_L18_4-10-4_10uM_P33,31.3128276079227,23.0741030008564
ASO385-408_WT_20210621,D7,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,30.6089351031521,22.3862455196234
ASO385-408_WT_20210621,D8,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,30.468958382535,22.2500308362261
ASO385-408_WT_20210621,D9,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,30.264985711064,22.1703077553634
ASO385-408_WT_20210621,D10,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,30.609323836848,22.5944711898593
ASO385-408_WT_20210621,D11,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,30.4736746494506,22.3908780931955
ASO385-408_WT_20210621,D12,ASO388_3,KQJM133_L18_4-10-4_3uM_P33,30.61301249196,22.3211603406181
ASO385-408_WT_20210621,E1,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,31.0942368327309,22.7682491391729
ASO385-408_WT_20210621,E2,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,31.3184488329045,22.6998345249983
ASO385-408_WT_20210621,E3,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,31.3582639898226,22.7292321895436
ASO385-408_WT_20210621,E4,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,31.0256343143844,22.8900164393227
ASO385-408_WT_20210621,E5,ASO389_10,KQJM134_L18_5-08-5_10uM_P33,30.8394093013104,22.7074184646391
