Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO289-312_WT_20210617,O1,Naïve_P26,Naïve_P26,29.376626414972,21.6884325436664,7.6881938713056,7.610437888860657,0.25942150899048716,0.07775598244494297,0.05696645377914263,0.9612832803379964
ASO289-312_WT_20210617,O2,Naïve_P26,Naïve_P26,29.2764062546344,21.6515859682107,7.624820286423699,,,0.014382397563041494,,
ASO289-312_WT_20210617,O3,Naïve_P26,Naïve_P26,29.3025967372133,21.6133978670232,7.689198870190101,,,0.07876098132944342,,
ASO289-312_WT_20210617,O4,Naïve_P26,Naïve_P26,29.5177890133898,22.0705699179667,7.447219095423101,,,-0.1632187934375562,-0.3570963983039892,1.280845442273652
ASO289-312_WT_20210617,O5,Naïve_P26,Naïve_P26,29.1956151255496,22.0463492715007,7.1492658540489025,,,-0.4611720348117547,,
ASO289-312_WT_20210617,O6,Naïve_P26,Naïve_P26,29.2280953628862,22.0645558406882,7.1635395221980005,,,-0.4468983666626567,,
ASO289-312_WT_20210617,O7,Naïve_P26,Naïve_P26,29.7727550676231,21.7980654264276,7.9746896411955,,,0.36425175233484275,0.33176384531051006,0.7945644516728296
ASO289-312_WT_20210617,O8,Naïve_P26,Naïve_P26,29.6657263025348,21.7137976466884,7.951928655846402,,,0.34149076698574454,,
ASO289-312_WT_20210617,O9,Naïve_P26,Naïve_P26,29.5868109793826,21.686824073911,7.8999869054716,,,0.2895490166109429,,
ASO289-312_WT_20210617,P1,Naïve_P26,Naïve_P26,29.630314515406,21.6442911957566,7.986023319649398,,,0.37558543078874074,0.2565246722186429,0.8371019990170344
ASO289-312_WT_20210617,P2,Naïve_P26,Naïve_P26,29.2985710445976,21.5289702614543,7.7696007831433,,,0.15916289428264285,,
ASO289-312_WT_20210617,P3,Naïve_P26,Naïve_P26,29.2330330746075,21.3877694941623,7.845263580445202,,,0.23482569158454503,,
ASO289-312_WT_20210617,P4,Naïve_P26,Naïve_P26,29.7774937872308,22.3077508041596,7.4697429830712,,,-0.14069490578945754,-0.14253196985919145,1.103840687948506
ASO289-312_WT_20210617,P5,Naïve_P26,Naïve_P26,29.5719752958417,22.1403906844697,7.431584611371999,,,-0.17885327748865798,,
ASO289-312_WT_20210617,P6,Naïve_P26,Naïve_P26,29.5350733356258,22.0326831730646,7.502390162561198,,,-0.1080477262994588,,
ASO289-312_WT_20210617,P7,Naïve_P26,Naïve_P26,29.7499828392084,22.2568474614198,7.493135377788601,,,-0.11730251107205625,-0.1456266031451232,1.1062110076365013
ASO289-312_WT_20210617,P8,Naïve_P26,Naïve_P26,29.5717931214669,22.1905725833481,7.3812205381188,,,-0.22921735074185712,,
ASO289-312_WT_20210617,P9,Naïve_P26,Naïve_P26,29.6631578493002,22.143079908061,7.520077941239201,,,-0.09035994762145627,,
ASO289-312_WT_20210617,O10,Ionis1375651_10_P26,Ionis1375651_10uM_P26,35.0216658224348,27.3846871302649,7.636978692169897,,,0.026540803309240246,0.1241187287545736,0.9175643668667997
ASO289-312_WT_20210617,O11,Ionis1375651_10_P26,Ionis1375651_10uM_P26,34.8952909038973,27.1815283272293,7.713762576667996,,,0.10332468780733883,,
ASO289-312_WT_20210617,O12,Ionis1375651_10_P26,Ionis1375651_10uM_P26,34.950787900021,27.0978593160132,7.852928584007799,,,0.24249069514714172,,
ASO289-312_WT_20210617,P10,Ionis1375651_10_P26,Ionis1375651_10uM_P26,36.0080657111653,27.161507139308,8.846558571857301,,,1.2361206829966438,1.2863216751131759,0.409995029553364
ASO289-312_WT_20210617,P11,Ionis1375651_10_P26,Ionis1375651_10uM_P26,36.1484497573339,27.010493227554,9.137956529779899,,,1.5275186409192418,,
ASO289-312_WT_20210617,P12,Ionis1375651_10_P26,Ionis1375651_10uM_P26,35.5341338613979,26.8283702711136,8.705763590284299,,,1.0953257014236417,,
ASO289-312_WT_20210617,O13,Ionis1375651_3_P26,Ionis1375651_3uM_P26,32.7631776128402,25.5683664842643,7.194811128575903,,,-0.41562676028475387,-0.44252581983342115,1.3589815030126766
ASO289-312_WT_20210617,O14,Ionis1375651_3_P26,Ionis1375651_3uM_P26,32.5720742527194,25.4004793017212,7.171594950998202,,,-0.43884293786245543,,
ASO289-312_WT_20210617,O15,Ionis1375651_3_P26,Ionis1375651_3uM_P26,32.4813589497188,25.3440288222112,7.137330127507603,,,-0.4731077613530541,,
ASO289-312_WT_20210617,P13,Ionis1375651_3_P26,Ionis1375651_3uM_P26,33.7026946645945,26.066736586823,7.635958077771502,,,0.02552018891084451,0.2152142909529117,0.8614181993104129
ASO289-312_WT_20210617,P14,Ionis1375651_3_P26,Ionis1375651_3uM_P26,33.8527612330677,25.9376448912864,7.915116341781303,,,0.3046784529206459,,
ASO289-312_WT_20210617,P15,Ionis1375651_3_P26,Ionis1375651_3uM_P26,33.7238414848917,25.7979593650038,7.925882119887902,,,0.3154442310272447,,
ASO289-312_WT_20210617,O16,Ionis676630_10_P26,Ionis676630_10uM_P26,32.599064745502,27.1038602008591,5.495204544642899,,,-2.115233344217758,-1.9402471801458905,3.8377139450313336
