Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,0.6386218167043392,0.3402298273045436,1.0,0.30926535655879134,-0.8709181465362916,1.741836293072582
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,0.696276018513055,0.3325446785698772,1.0,,,1.741836293072582
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,1.2778566043914794,0.2550215638019533,1.0,,,1.741836293072582
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,1.0260232102889948,0.562122494647526,1.0,0.5414474103163914,0.8709181465362903,1.741836293072582
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,0.5080037787526861,0.4930719093664711,1.0,,,1.741836293072582
Rd2.1.3_P1+2_MT_20210730,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,1.0787274505671915,0.5691478269351773,1.0,,,1.741836293072582
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,1.3010518548650991,0.7584022891687802,1.0,0.7983535589866122,-0.21002093434899385,0.42004186869799076
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,1.48555506931129,0.8604420050105152,1.0,,,0.42004186869799076
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.8145660174931725,0.7762163827805413,1.0,,,0.42004186869799076
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.2370097355350568,0.7973652855491058,1.0,0.8137346134696525,0.2100209343489969,0.42004186869799076
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.3845903715008233,0.8201269810501245,1.0,,,0.42004186869799076
Rd2.1.3_P1+2_MT_20210730,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.4824821670812151,0.8237115738097268,1.0,,,0.42004186869799076
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,1.069838834348353,0.9460533915267564,1.0,0.8933911882069466,0.7055618918570984,1.4111237837141961
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,0.3837073839084071,0.8468618431952236,1.0,,,1.4111237837141961
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,0.6631394573145298,0.8872583298988598,1.0,,,1.4111237837141961
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,1.2279090051900166,0.6138762762916139,1.0,0.6893901139167173,-0.7055618918570976,1.4111237837141961
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,0.3819702619913474,0.8466107137469476,1.0,,,1.4111237837141961
Rd2.1.3_P1+2_MT_20210730,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,1.270746932372626,0.6076833517115907,1.0,,,1.4111237837141961
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,0.9627734895415276,0.7768365860921664,1.0,0.7978368857639707,-0.6347462765683252,1.269492553136652
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,1.187043521366926,0.7624788203658112,1.0,,,1.269492553136652
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,0.2455781812034684,0.8541952508339345,1.0,,,1.269492553136652
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,0.0436011166001189,0.835681994394892,1.0,0.8791097893299678,0.6347462765683269,1.269492553136652
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,0.3803102707579706,0.8628207981792522,1.0,,,1.269492553136652
Rd2.1.3_P1+2_MT_20210730,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,1.5675296755471195,0.9388265754157592,1.0,,,1.269492553136652
Rd2.1.3_P1+2_MT_20210730,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,0.2853980585851124,0.6915341160667887,1.0,0.7250598973952749,0.8169571187131321,1.6339142374262625
Rd2.1.3_P1+2_MT_20210730,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,1.240124353377681,0.7517493346354699,1.0,,,1.6339142374262625
Rd2.1.3_P1+2_MT_20210730,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,0.9253489441766024,0.7318962414835659,1.0,,,1.6339142374262625
