Experiment Name,Position,SampleName,ASO Microsynth ID ,FAM,HEX,dCt,Avg,SD,ddCt,Exp,Avg.1
ASO25-48_WT_20210614,O1,Naïve_P4,Naïve_P4,29.1419489211093,22.1806487988158,6.961300122293501,7.223924139128487,0.19570582150748808,-0.2626240168349856,1.199658696572936,1.0088363942394492
ASO25-48_WT_20210614,O2,Naïve_P4,Naïve_P4,29.1549374024096,22.204322371958,6.950615030451601,,,-0.2733091086768855,1.2085767626590243,
ASO25-48_WT_20210614,O3,Naïve_P4,Naïve_P4,29.2824729986291,22.2624378699418,7.020035128687301,,,-0.2038890104411859,1.1517990286230038,
ASO25-48_WT_20210614,O4,Naïve_P4,Naïve_P4,28.9754382080278,22.0220062362993,6.953431971728499,,,-0.27049216739998805,1.206219252507372,
ASO25-48_WT_20210614,O5,Naïve_P4,Naïve_P4,29.3144811912808,22.2362476369227,7.078233554358103,,,-0.14569058477038332,1.1062600677258505,
ASO25-48_WT_20210614,O6,Naïve_P4,Naïve_P4,29.1691818756627,22.1517214871999,7.017460388462801,,,-0.20646375066568545,1.1538564496856405,
ASO25-48_WT_20210614,O7,Naïve_P4,Naïve_P4,29.5678521560356,22.2926872720461,7.2751648839895005,,,0.05124074486101371,0.9651059626367272,
ASO25-48_WT_20210614,O8,Naïve_P4,Naïve_P4,29.6467510536777,22.3380597390506,7.308691314627101,,,0.08476717549861412,0.9429366963167477,
ASO25-48_WT_20210614,O9,Naïve_P4,Naïve_P4,29.3398593737194,22.3557083157477,6.984151057971697,,,-0.2397730811567893,1.180806919878963,
ASO25-48_WT_20210614,P1,Naïve_P4,Naïve_P4,29.5457701968942,22.2182600264267,7.327510170467498,,,0.10358603133901134,0.9307166803619012,
ASO25-48_WT_20210614,P2,Naïve_P4,Naïve_P4,29.621162108663,22.1959704241007,7.4251916845623,,,0.2012675454338133,0.8697860373543874,
