Experiment Name,Position,SampleName,ASO Microsynth ID ,FAM,HEX,dCt,Avg,SD,ddCt,Exp,Avg.1
ASO25-48_total_20210614,O1,Naïve_P4,Naïve_P4,28.2926922623842,22.2667770288087,6.0259152335755,6.267208772724654,0.13235113528038464,-0.2412935391491544,1.1820520296701251,1.0040012806577303
ASO25-48_total_20210614,O2,Naïve_P4,Naïve_P4,28.3446745102435,22.2733689890088,6.071305521234699,,,-0.19590325148995547,1.1454410810290407,
ASO25-48_total_20210614,O3,Naïve_P4,Naïve_P4,28.4873758772136,22.2865645492546,6.200811327959002,,,-0.06639744476565212,1.0470987050777978,
ASO25-48_total_20210614,O4,Naïve_P4,Naïve_P4,28.2590432891442,22.0456875341298,6.213355755014398,,,-0.05385301771025652,1.0380335099282827,
ASO25-48_total_20210614,O5,Naïve_P4,Naïve_P4,28.2287638352676,22.0950816606152,6.1336821746523995,,,-0.13352659807225464,1.096971921207783,
ASO25-48_total_20210614,O6,Naïve_P4,Naïve_P4,28.296519570891,22.1227435869431,6.173775983947902,,,-0.09343278877675232,1.0669057899723124,
ASO25-48_total_20210614,O7,Naïve_P4,Naïve_P4,28.4205446061245,22.2926070264957,6.127937579628803,,,-0.13927119309585123,1.1013486065503715,
ASO25-48_total_20210614,O8,Naïve_P4,Naïve_P4,28.4916284887192,22.2979766019741,6.193651886745101,,,-0.07355688597955279,1.0523078958183674,
ASO25-48_total_20210614,O9,Naïve_P4,Naïve_P4,28.5919915922427,22.3527294672314,6.239262125011301,,,-0.0279466477133532,1.0195599779666524,
ASO25-48_total_20210614,P1,Naïve_P4,Naïve_P4,28.6523426128392,22.2395865733408,6.412756039498397,,,0.1455472667737432,0.9040363785846812,
ASO25-48_total_20210614,P2,Naïve_P4,Naïve_P4,28.6814679249582,22.2941458979923,6.387322026965897,,,0.12011325424124308,0.9201154170198618,
ASO25-48_total_20210614,P3,Naïve_P4,Naïve_P4,28.7902116803305,22.3729050108703,6.417306669460199,,,0.15009789673554508,0.9011893086716553,
ASO25-48_total_20210614,P4,Naïve_P4,Naïve_P4,28.1579570006465,21.841670712065,6.316286288581502,,,0.0490775158568475,0.9665541628135601,
ASO25-48_total_20210614,P5,Naïve_P4,Naïve_P4,28.2161032972185,21.8588161832356,6.357287113982899,,,0.09007834125824488,0.9394717326139219,
ASO25-48_total_20210614,P6,Naïve_P4,Naïve_P4,28.221336709342,21.9420623687185,6.279274340623502,,,0.012065567898847718,0.991671660017984,
ASO25-48_total_20210614,P7,Naïve_P4,Naïve_P4,28.3656528311911,21.9022506076798,6.463402223511299,,,0.19619345078664452,0.8728505428729441,
ASO25-48_total_20210614,P8,Naïve_P4,Naïve_P4,28.3001993941679,21.9092177693658,6.390981624802102,,,0.12377285207744748,0.9177843732793044,
ASO25-48_total_20210614,P9,Naïve_P4,Naïve_P4,28.3602361620268,21.9547921681779,6.405443993848902,,,0.1382352211242477,0.9086299587445006,
ASO25-48_total_20210614,O10,Ionis1375651_10_P4,Ionis1375651_10_P4,33.5984563221832,26.0356188212332,7.562837500950003,,,1.2956287282253491,0.4073586001469275,0.43945498994383003
ASO25-48_total_20210614,O11,Ionis1375651_10_P4,Ionis1375651_10_P4,33.9928671940202,26.0857620082864,7.907105185733798,,,1.6398964130091436,0.3208795130433692,
ASO25-48_total_20210614,O12,Ionis1375651_10_P4,Ionis1375651_10_P4,33.1880006441398,26.1598888933324,7.028111750807398,,,0.7609029780827434,0.5901268566411934,
ASO25-48_total_20210614,P10,Ionis1375651_10_P4,Ionis1375651_10_P4,35.8914595788703,26.5143118870748,9.377147691795496,,,3.109938919070842,0.11582841158432734,0.170480109467718
ASO25-48_total_20210614,P11,Ionis1375651_10_P4,Ionis1375651_10_P4,35.5651202731693,26.5442702675197,9.0208500056496,,,2.753641232924945,0.14827618092341543,
ASO25-48_total_20210614,P12,Ionis1375651_10_P4,Ionis1375651_10_P4,34.9138685521783,26.6312023847649,8.2826661674134,,,2.0154573946887453,0.24733573589541127,
ASO25-48_total_20210614,O13,Ionis1375651_3_P4,Ionis1375651_3_P4,31.3280232724165,24.9424811756764,6.385542096740103,,,0.11833332401544894,0.9212513133082161,0.8768695889206558
ASO25-48_total_20210614,O14,Ionis1375651_3_P4,Ionis1375651_3_P4,31.5856112454395,24.9901742986997,6.595436946739802,,,0.32822817401514826,0.7965141111046573,
ASO25-48_total_20210614,O15,Ionis1375651_3_P4,Ionis1375651_3_P4,31.478569611126,25.0798000367922,6.398769574333802,,,0.1315608016091474,0.9128433423490941,
ASO25-48_total_20210614,P13,Ionis1375651_3_P4,Ionis1375651_3_P4,33.3222051649529,24.5961523204742,8.726052844478698,,,2.4588440717540436,0.1818922435283177,0.2289787282111092
ASO25-48_total_20210614,P14,Ionis1375651_3_P4,Ionis1375651_3_P4,32.969666306588,24.6746322413324,8.295034065255603,,,2.027825292530949,0.24522444538647212,
ASO25-48_total_20210614,P15,Ionis1375651_3_P4,Ionis1375651_3_P4,32.9497059573066,24.7380787780677,8.2116271792389,,,1.9444184065142451,0.2598194957185378,
ASO25-48_total_20210614,O16,Ionis676630_10_P4,Ionis676630_10_P4,31.9769682364163,26.4338298689553,5.543138367461001,,,-0.7240704052636531,1.6518359394970654,1.672980148034991
ASO25-48_total_20210614,O17,Ionis676630_10_P4,Ionis676630_10_P4,32.0872316125926,26.5487646733414,5.5384669392512045,,,-0.7287418334734497,1.6571932320207816,
