Experiment Name,Position,SampleName,ASO Microsynth ID ,FAM,HEX,dCt,Avg,SD,ddCt,Exp,Avg.1
ASO25-48_WT_20210614,G1,Naïve_P3,Naïve_P3,29.2363236861593,21.730867187746,7.505456498413299,7.438444614304116,0.13872530539766179,0.06701188410918313,0.954613150541858,1.0043720803999676
ASO25-48_WT_20210614,G2,Naïve_P3,Naïve_P3,29.2199239396721,21.7229214562592,7.497002483412899,,,0.05855786910878358,0.9602234877518963,
ASO25-48_WT_20210614,G3,Naïve_P3,Naïve_P3,29.1889877506339,21.7124442058616,7.476543544772298,,,0.038098930468182246,0.9739374800731746,
ASO25-48_WT_20210614,G4,Naïve_P3,Naïve_P3,29.0911632833736,21.5386590175943,7.552504265779302,,,0.11405965147518593,0.9239843674426548,
ASO25-48_WT_20210614,G5,Naïve_P3,Naïve_P3,29.1371631100056,21.5075375004406,7.629625609565,,,0.1911809952608845,0.8758884224052373,
ASO25-48_WT_20210614,G6,Naïve_P3,Naïve_P3,29.1550164182128,21.4413704319811,7.7136459862317,,,0.27520137192758476,0.8263349699519318,
ASO25-48_WT_20210614,G7,Naïve_P3,Naïve_P3,29.181954038635,21.9061287074622,7.275825331172797,,,-0.16261928313131868,1.1193174698283022,
ASO25-48_WT_20210614,G8,Naïve_P3,Naïve_P3,29.2003374215739,21.8237567283361,7.376580693237798,,,-0.06186392106631722,1.0438134674432435,
ASO25-48_WT_20210614,G9,Naïve_P3,Naïve_P3,29.1148402897756,21.8675809185785,7.247259371197099,,,-0.19118524310701623,1.141701293003556,
ASO25-48_WT_20210614,H1,Naïve_P3,Naïve_P3,28.9318790706305,21.4936422504324,7.4382368201980995,,,-0.0002077941060161237,1.000144042271814,
ASO25-48_WT_20210614,H2,Naïve_P3,Naïve_P3,29.0502142224459,21.5097980720479,7.5404161503979985,,,0.10197153609388288,0.9317588124231594,
ASO25-48_WT_20210614,H3,Naïve_P3,Naïve_P3,28.9326620598749,21.5053453065953,7.427316753279602,,,-0.011127861024514019,1.0077430692027174,
ASO25-48_WT_20210614,H4,Naïve_P3,Naïve_P3,29.176753868866,21.650052214015,7.526701654851003,,,0.08825704054688721,0.940658498345854,
ASO25-48_WT_20210614,H5,Naïve_P3,Naïve_P3,29.1132072430921,21.629950146191,7.483257096901099,,,0.044812482596983116,0.9694158106598944,
ASO25-48_WT_20210614,H6,Naïve_P3,Naïve_P3,29.128758342268,21.6812369321432,7.4475214101248,,,0.009076795820684325,0.9937281949613109,
ASO25-48_WT_20210614,H7,Naïve_P3,Naïve_P3,28.9053727823785,21.644516984509,7.2608557978695,,,-0.177588816434616,1.1309920720306756,
ASO25-48_WT_20210614,H8,Naïve_P3,Naïve_P3,28.8910966231441,21.6360577044073,7.255038918736801,,,-0.18340569556731445,1.1355613847652948,
ASO25-48_WT_20210614,H9,Naïve_P3,Naïve_P3,28.9449009151395,21.7066862438065,7.238214671332997,,,-0.2002299429711183,1.1488814540968422,
ASO25-48_WT_20210614,G10,Ionis1375651_10_P3,Ionis1375651_10_P3,37.5109798067361,27.1467808123286,10.364198994407502,,,2.9257543801033865,0.13160129764969103,0.0893543465681041
ASO25-48_WT_20210614,G11,Ionis1375651_10_P3,Ionis1375651_10_P3,40,27.1168440387333,12.883155961266699,,,5.444711346962583,0.02296035332086272,
ASO25-48_WT_20210614,G12,Ionis1375651_10_P3,Ionis1375651_10_P3,37.7820487215677,27.2043859619369,10.577662759630797,,,3.139218145326682,0.11350138873375859,
ASO25-48_WT_20210614,H10,Ionis1375651_10_P3,Ionis1375651_10_P3,35.8987617719461,26.5122819644978,9.3864798074483,,,1.9480351931441842,0.25916895300294895,0.16791470921703322
ASO25-48_WT_20210614,H11,Ionis1375651_10_P3,Ionis1375651_10_P3,36.7590091197224,26.5226583449626,10.2363507747598,,,2.7979061604556836,0.14379583950974759,
ASO25-48_WT_20210614,H12,Ionis1375651_10_P3,Ionis1375651_10_P3,37.1938466886283,26.4446738231384,10.749172865489896,,,3.3107282511857807,0.10077933513840309,
ASO25-48_WT_20210614,G13,Ionis1375651_3_P3,Ionis1375651_3_P3,33.6292808900331,24.1455756038756,9.483705286157502,,,2.045260671853386,0.24227867440835885,0.25856632313089584
ASO25-48_WT_20210614,G14,Ionis1375651_3_P3,Ionis1375651_3_P3,33.3638937795223,24.1737952196462,9.190098559876102,,,1.7516539455719862,0.29696113904998617,
ASO25-48_WT_20210614,G15,Ionis1375651_3_P3,Ionis1375651_3_P3,33.7482393891588,24.2294576854354,9.518781703723398,,,2.0803370894192827,0.2364591559343424,
ASO25-48_WT_20210614,H13,Ionis1375651_3_P3,Ionis1375651_3_P3,33.1291894599286,23.990423736006,9.138765723922596,,,1.7003211096184803,0.3077176050900411,0.28228521050470917
ASO25-48_WT_20210614,H14,Ionis1375651_3_P3,Ionis1375651_3_P3,33.3885308227537,24.0467602511793,9.3417705715744,,,1.903325957270285,0.2673263664007339,
ASO25-48_WT_20210614,H15,Ionis1375651_3_P3,Ionis1375651_3_P3,33.4106546115757,24.0928892477355,9.317765363840202,,,1.8793207495360864,0.2718116600233527,
ASO25-48_WT_20210614,G16,Ionis676630_10_P3,Ionis676630_10_P3,34.7200388252216,27.1380791726102,7.581959652611399,,,0.1435150383072834,0.9053107317886452,0.7249361094874383
ASO25-48_WT_20210614,G17,Ionis676630_10_P3,Ionis676630_10_P3,35.4996149812834,27.274556689461,8.2250582918224,,,0.7866136775182841,0.5797031871267603,
