Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
ID,WT,,MT,,Total,,,,,,,,
Naïve_P3,1.0043720803999676,,1.005659830268509,,1.0059275542068935,,,,,,,,
Ionis1375651_10_P3,0.0893543465681041,0.16791470921703322,0.20730285962986406,0.20714353007571565,0.09410896495933496,0.07293451358349272,,,,,,,
Ionis1375651_3_P3,0.25856632313089584,0.28228521050470917,0.26197276585888857,0.24582539623101027,0.17600309981301832,0.14161385240146787,,,,,,,
Ionis676630_10_P3,0.7249361094874383,0.5245008824906637,0.7219699237990628,0.6305110447322879,0.465871263814629,0.3072431286339535,,,,,,,
KQ976_10,0.43744320415556565,0.40903406708306694,0.4023505107730736,0.4252875292064069,0.22999796852157464,0.30266311943610597,,,,,,,
KQ976_3,0.7842237526050054,0.6976162590796174,0.7128968890664775,0.6683471569738693,0.4455562311675707,0.3772555859296734,,,,,,,
KQ401_10,0.5357161072490325,0.7140622367718824,0.5180851438223648,0.7310382930909483,0.2941209585802354,0.4070189714327026,,,,,,,
KQ401_3,0.658637966575225,0.6575580520527398,0.6423221749814748,0.6242534565967852,0.4258887205340443,0.5012176805506788,,,,,,,
KQ400_10,0.5227849427573321,0.8471444558836821,0.7618850405438137,0.760948141235472,0.5439606486682379,0.5286979880141719,,,,,,,
KQ400_3,0.9477840027961898,0.8622820322163713,1.0077260751198562,0.8316904317301167,0.6434784065150283,0.60735289455927,,,,,,,
KQ399_10,0.48903121456038384,0.640826427834717,0.4534054349695449,0.6440019916776648,0.2644267049638844,0.379774289391454,,,,,,,
KQ399_3,0.5655811470293665,0.5994027895360602,0.596596766258217,0.5339186881708149,0.4102816624947341,0.38293588676707196,,,,,,,
KQ398_10,0.5030917911441442,0.7447864285125657,0.5880206889318061,0.746526803004531,0.334167764869111,0.3859607843522965,,,,,,,
KQ398_3,0.5308609212487929,0.5013389626252439,0.552749331569668,0.5032522654350181,0.3837133167238937,0.3611743640307508,,,,,,,
KQ284_10,0.359071730238963,0.5746321217859268,0.40104361079713874,0.5332189836843081,0.24883208120657643,0.36101634415823874,,,,,,,
KQ284_3,0.3581914756635607,0.4637134178728224,0.32706589778576367,0.4425552492782458,0.2774481063890708,0.36373683165961995,,,,,,,
KQ977_10,0.7553809171237984,0.7281355395965504,0.5941764703823688,0.7079818359350485,0.33711813565776233,0.3741203028624886,,,,,,,
KQ977_3,0.7103388393837736,0.8285819794225686,0.7248287789827482,0.8369162951102664,0.5142113018508906,0.6687422156340338,,,,,,,
KQ908_10,0.49418715220148274,0.4373477711405453,0.4416545054611647,0.39280309280697207,0.2676563354496251,0.2038926854399399,,,,,,,
KQ908_3,1.0055280730677942,0.9768745403376413,0.9029968919548647,0.9048049485827625,0.6999590701094496,0.7554434457849227,,,,,,,
KQ907_10,0.5671450808333562,0.19016822351551954,0.6441576855887151,1.0506688182605222,0.6269016337357587,1.1240182716831117,,,,,,,
KQ907_3,0.6529153134051104,0.5333472651310731,0.5623096802043945,0.553775264354705,0.3319938119773222,0.3550676712881852,,,,,,,
KQ906_10,1.3143214984668683,0.7573269942149092,1.1300088128471641,0.9432334875058549,1.118977286097137,2.4679448334928047,,,,,,,
KQ906_3,0.6511452938107568,0.8502285075750952,0.7147161852252685,0.8747383341786387,0.48859386817882994,0.47376756488008503,,,,,,,
KQ905_10,1.4163134201942267,2.483521161772131,1.3304416960159415,2.0384409477909986,1.4692549851442325,2.218608322787998,,,,,,,
KQ905_3,0.7978551734408302,0.935488200219249,0.913040386063375,0.879161209501904,0.5945134061666525,0.9075730027917704,,,,,,,
KQ904_10,1.0599562973920753,0.7617044619267519,1.0487731421628503,1.0321067889533777,0.79552912249568,0.6695531471766719,,,,,,,
KQ904_3,0.7604035776103016,0.7787233474504923,0.7677819388209347,0.8266682889607505,0.4071805725044249,0.46706172334075186,,,,,,,
Naïve_P4,1.0088363942394492,,1.007235833008265,,1.0040012806577303,,,,,,,,
Ionis1375651_10_P4,0.5277527225496906,0.4313279714662574,0.4682172364192332,0.38223543346275884,0.43945498994383003,0.170480109467718,,,,,,,
Ionis1375651_3_P4,0.9562715067170391,0.3940385095730856,0.9682471167866195,0.43666003701099165,0.8768695889206558,0.2289787282111092,,,,,,,
Ionis676630_10_P4,1.7862850723037382,0.7666987283031119,1.722630628605627,0.8372704265708303,1.672980148034991,0.5409369666325827,,,,,,,
KQ258_10,0.3752233964666059,0.7599256701418754,0.36998380876367715,0.5759082608049418,0.2701204047280878,0.3536001267073605,,,,,,,
KQ258_3,1.2725414430108033,0.9938767881662188,1.225638774438803,0.8846388966369059,0.7033209852208452,0.5874697696773361,,,,,,,
KQ332_10,0.7855520945732625,0.5509940281999588,0.6623934006379675,0.5407027165687454,0.43448085966234484,0.27436719005303933,,,,,,,
KQ332_3,0.8614049009082444,0.9383427039307785,0.8077180046306767,0.7850322199707676,0.6734355890354266,0.6855089386678074,,,,,,,
KQ257_10,2.323378508766134,1.890899571256557,1.9899868613322773,1.3876437910606996,1.5935413057469026,0.9935702335447707,,,,,,,
KQ257_3,1.7228532149709566,1.098888373091768,1.4690825138356918,0.9516661799076164,1.2389297792420593,0.7768818053048344,,,,,,,
KQ331_10,1.2191833180505782,3.3534503557275155,1.0804612290166766,2.8972968225472755,0.8781049625087674,2.1836081365037745,,,,,,,
KQ331_3,1.244012923249503,1.782644651130279,1.1853736696313535,1.660473794119313,1.022614058708054,1.5484582816540164,,,,,,,
KQ254_10,4.11410639543545,1.2948143375178085,1.0848418170183218,1.9315781333093496,3.082661575804936,2.0890969088035387,,,,,,,
KQ254_3,1.6892229179689862,1.376395758610754,1.6616535552533087,1.285151220733989,1.8503941431237454,1.1753004989823321,,,,,,,
KQ316_10,0.2717130391230583,2.8129342887629094,0.42383085220602484,1.8561005518813325,0.2951928351475745,2.0333517604344924,,,,,,,
