SampleName,ASO Microsynth ID,Test plate #,MT Avg Exp,MT zscore range,WT Avg Exp,WT zscore range,Tier
ASO570_10_R3.1P1-2,KQ2207_L20_6-08-6_10uM_R3.1P1-2,1-2,0.5413569533694714,0.5164264404769432,1.4526981275774231,1.3100395601240535,050100
ASO574_10_R3.1P1-1,KQ2211_L19_5-09-5_10uM_R3.1P1-1,1-1,0.6675034847816625,1.4464866170057404,0.331826107205332,1.725466142352562,060030
ASO147_10_R3.1P2-2,KQ457_L20_5-10-5_10uM_R3.1P2-2,2-2,0.6750260906673545,0.7650308546833796,0.7792629833110963,1.1027359128298604,060070
ASO150_10_R3.1P2-1,KQ292_L20_5-10-5_10uM_R3.1P2-1,2-1,0.6318088327970223,1.2352013370437849,0.7074583600439869,0.5553597591757098,060070
ASO150_10_R3.1P2-2,KQ292_L20_5-10-5_10uM_R3.1P2-2,2-2,0.6883284682843854,0.3537075065064156,0.7986718429911076,1.0109777015183488,060070
ASO188_10_R3.1P3-1,KQ480_L20_5-10-5_10uM_R3.1P3-1,3-1,0.6015785946448247,1.3878523953239494,0.8629333455902654,1.596184416129971,060080
ASO189_10_R3.1P3-1,KQ479_L20_5-10-5_10uM_R3.1P3-1,3-1,0.6090909777061176,1.6716035535745006,0.881106458333336,1.731919047352869,060080
ASO578_10_R3.1P3-1,KQ2222_L20_5-09-6_10uM_R3.1P3-1,3-1,0.6088354154195753,1.5484870988821189,0.9618181619579736,0.7321734395028894,060090
ASO586_10_R3.1P4-1,KQ2232_L19_5-09-5_10uM_R3.1P4-1,4-1,0.6088809466615438,0.0823849069571848,0.9886780934578371,0.6833972689951102,060090
ASO577_10_R3.1P3-1,KQ2221_L20_6-08-6_10uM_R3.1P3-1,3-1,0.6387142023747691,0.991709071003218,1.0363174684551562,0.7763353787615284,060100
ASO579_10_R3.1P3-1,KQ2223_L20_6-08-6_10uM_R3.1P3-1,3-1,0.6329393239744701,1.8119046171547464,1.0320014542458296,1.7817178059589889,060100
ASO622_10_R3.1P3-1,KQ352_L20_5-10-5_10uM_R3.1P3-1,3-1,0.6068459071453345,0.4910482746152474,1.1051298481595573,0.7829553688685065,060100
ASO147_10_R3.1P2-1,KQ457_L20_5-10-5_10uM_R3.1P2-1,2-1,0.729719712747143,1.323571900353559,0.6816293648328814,1.7421483067603791,070060
ASO148_10_R3.1P2-2,KQ456_L20_5-10-5_10uM_R3.1P2-2,2-2,0.7245136910134494,0.5820276972465761,0.8406409755593419,1.6650181513416134,070080
ASO567_10_R3.1P1-1,KQ2204_L20_6-08-6_10uM_R3.1P1-1,1-1,0.7636642720821761,0.7876886030884804,1.311724692913226,1.0679062885887831,070100
ASO567_10_R3.1P1-2,KQ2204_L20_6-08-6_10uM_R3.1P1-2,1-2,0.7231112021744884,1.1902881503355205,1.7368320884839175,0.1670135402264565,070100
ASO582_10_R3.1P4-1,KQ2226_L20_6-08-6_10uM_R3.1P4-1,4-1,0.7874853525132864,1.7111306456661728,1.3333379705567667,1.6565350324539645,070100
ASO148_10_R3.1P2-1,KQ456_L20_5-10-5_10uM_R3.1P2-1,2-1,0.9334573697400574,1.789886519818709,0.8841731174132189,0.6953841596793092,090080
ASO149_10_R3.1P2-1,KQ455_L20_5-10-5_10uM_R3.1P2-1,2-1,0.9522900786052821,1.1650934012046377,0.85034198336729,0.7181931301232982,090080
ASO622_10_R3.1P3-2,KQ352_L20_5-10-5_10uM_R3.1P3-2,3-2,1.2234293522909312,1.414213562373095,0.689108756336495,0.8034357502547863,100060
ASO184_10_R3.1P2-1,KQ274_L20_5-10-5_10uM_R3.1P2-1,2-1,6.961995430349505,,,,100100
ASO184_10_R3.1P2-2,KQ274_L20_5-10-5_10uM_R3.1P2-2,2-2,1.1277467010184608,1.6841140864544415,1.4455349403949078,0.8592086693964975,100100
