Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp
ASO241-264_WT_20210617,O1,Naïve_P22,Naïve_P22,28.6205064596935,21.1868299273406,7.4336765323529015,7.472575724059494,0.14293976113265125,-0.03889919170659262,-0.05807500565299447,1.0410757217590483
ASO241-264_WT_20210617,O2,Naïve_P22,Naïve_P22,28.5266368138109,21.124298650743,7.402338163067899,,,-0.07023756099159506,,
ASO241-264_WT_20210617,O3,Naïve_P22,Naïve_P22,28.5168746338794,21.1093871740807,7.407487459798698,,,-0.06508826426079573,,
ASO241-264_WT_20210617,O4,Naïve_P22,Naïve_P22,28.691996171261,21.1541995983,7.537796572961,,,0.06522084890150559,0.07624323750227131,0.9485243810274323
ASO241-264_WT_20210617,O5,Naïve_P22,Naïve_P22,28.583758012953,21.0855032562113,7.498254756741698,,,0.02567903268220384,,
ASO241-264_WT_20210617,O6,Naïve_P22,Naïve_P22,28.6674891857859,21.0570836308033,7.610405554982599,,,0.13782983092310452,,
ASO241-264_WT_20210617,O7,Naïve_P22,Naïve_P22,28.6717733229727,21.2138168154024,7.457956507570302,,,-0.01461921648919251,-0.015268830772959893,1.0106397508379357
ASO241-264_WT_20210617,O8,Naïve_P22,Naïve_P22,28.5618993473039,21.1412311528934,7.420668194410499,,,-0.05190752964899481,,
ASO241-264_WT_20210617,O9,Naïve_P22,Naïve_P22,28.6454401645862,21.1521441867074,7.493295977878802,,,0.020720253819307644,,
ASO241-264_WT_20210617,P1,Naïve_P22,Naïve_P22,29.4627859675998,21.7712779439382,7.691508023661601,,,0.21893229960210725,0.2149893995054395,0.861552490120505
ASO241-264_WT_20210617,P2,Naïve_P22,Naïve_P22,29.3301816189129,21.6413382927933,7.688843326119599,,,0.2162676020601051,,
ASO241-264_WT_20210617,P3,Naïve_P22,Naïve_P22,29.1031649599168,21.4208209390032,7.6823440209136,,,0.20976829685410614,,
ASO241-264_WT_20210617,P4,Naïve_P22,Naïve_P22,29.1868550547641,21.7011045321087,7.4857505226553975,,,0.013174798595903425,0.008265398881938188,0.9942872422830674
ASO241-264_WT_20210617,P5,Naïve_P22,Naïve_P22,29.0093118729969,21.6083343268232,7.400977546173699,,,-0.07159817788579481,,
ASO241-264_WT_20210617,P6,Naïve_P22,Naïve_P22,28.9567626467978,21.4009673468026,7.5557952999952,,,0.08321957593570595,,
ASO241-264_WT_20210617,P7,Naïve_P22,Naïve_P22,29.2694618265378,22.0697261818703,7.1997356446674985,,,-0.2728400793919956,-0.22615419946369583,1.1697126796816752
ASO241-264_WT_20210617,P8,Naïve_P22,Naïve_P22,29.2838752672366,21.9843458994854,7.299529367751198,,,-0.173046356308296,,
ASO241-264_WT_20210617,P9,Naïve_P22,Naïve_P22,29.0523253786944,21.8123258173257,7.239999561368698,,,-0.23257616269079584,,
