Experiment Name,Position,SampleName,ASO Microsynth ID,Exp,Test plate #
Rd2.3_P3+4_WT_20210726,H10,Ionis1375651_3_P2.3-3,Ionis1375651_3uM_P2.3-3,0.3890792523397882,3.0
Rd2.3_P3+4_WT_20210726,H11,Ionis1375651_3_P2.3-3,Ionis1375651_3uM_P2.3-3,0.4506102867734699,3.0
Rd2.3_P3+4_WT_20210726,H12,Ionis1375651_3_P2.3-3,Ionis1375651_3uM_P2.3-3,0.368711276320908,3.0
Rd2.3_P3+4_Total_20210726,G10,Ionis1375651_3_P2.3-3,Ionis1375651_3uM_P2.3-3,0.4675503056837306,3.0
Rd2.3_P3+4_Total_20210726,G11,Ionis1375651_3_P2.3-3,Ionis1375651_3uM_P2.3-3,0.4471684333858228,3.0
Rd2.3_P3+4_Total_20210726,G12,Ionis1375651_3_P2.3-3,Ionis1375651_3uM_P2.3-3,0.4678408302792881,3.0
Rd2.3_P3+4_Total_20210726,H10,Ionis1375651_3_P2.3-3,Ionis1375651_3uM_P2.3-3,0.2895072513562875,3.0
Rd2.3_P3+4_Total_20210726,H11,Ionis1375651_3_P2.3-3,Ionis1375651_3uM_P2.3-3,0.256870996672855,3.0
Rd2.3_P3+4_Total_20210726,H12,Ionis1375651_3_P2.3-3,Ionis1375651_3uM_P2.3-3,0.3138572179344624,3.0
Rd2.3_P3+4_MT_20210726,G16,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.228191295396666,3.0
Rd2.3_P3+4_MT_20210726,G17,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.2959658463179955,3.0
Rd2.3_P3+4_MT_20210726,G18,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.3171501030113753,3.0
Rd2.3_P3+4_MT_20210726,H16,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,0.8949994395524081,3.0
Rd2.3_P3+4_MT_20210726,H17,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,0.984506247639824,3.0
Rd2.3_P3+4_MT_20210726,H18,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,0.9699107870039104,3.0
Rd2.3_P3+4_WT_20210726,G16,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.3802466220763283,3.0
Rd2.3_P3+4_WT_20210726,G17,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.4329717314918171,3.0
Rd2.3_P3+4_WT_20210726,G18,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.3661453834325257,3.0
Rd2.3_P3+4_WT_20210726,H16,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.1784914252119667,3.0
Rd2.3_P3+4_WT_20210726,H17,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.0704630131445416,3.0
Rd2.3_P3+4_WT_20210726,H18,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.233359734817571,3.0
Rd2.3_P3+4_Total_20210726,G16,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.072760849704876,3.0
Rd2.3_P3+4_Total_20210726,G17,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.0948146013967042,3.0
Rd2.3_P3+4_Total_20210726,G18,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,1.0494361047640255,3.0
Rd2.3_P3+4_Total_20210726,H16,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,0.9008744780476816,3.0
Rd2.3_P3+4_Total_20210726,H17,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,0.9034661990948928,3.0
Rd2.3_P3+4_Total_20210726,H18,Ionis676630_3_P2.3-3,Ionis676630_3uM_P2.3-3,0.7838587008047495,3.0
Rd2.3_P3+4_WT_20210726,O10,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.7755844102334286,4.0
Rd2.3_P3+4_WT_20210726,O11,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.6511631995049254,4.0
Rd2.3_P3+4_WT_20210726,O12,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.6050345168443334,4.0
Rd2.3_P3+4_WT_20210726,P10,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.5244283880860346,4.0
Rd2.3_P3+4_WT_20210726,P11,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.54352428188073,4.0
Rd2.3_P3+4_WT_20210726,P12,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.5916083532083939,4.0
Rd2.3_P3+4_MT_20210726,O10,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.5605769487216063,4.0
Rd2.3_P3+4_MT_20210726,O11,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.4747212437073427,4.0
Rd2.3_P3+4_MT_20210726,O12,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.4155445019714011,4.0
Rd2.3_P3+4_MT_20210726,P10,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.3272066461655025,4.0
Rd2.3_P3+4_MT_20210726,P11,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.2653335767610772,4.0
Rd2.3_P3+4_MT_20210726,P12,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.3158008111037756,4.0
Rd2.3_P3+4_Total_20210726,O10,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,0.6224940372385029,4.0
