Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.3_P5+6_WT_20210726,G1,Naïve_P2.3-5,Naïve_P2.3-5,,29.4804127994566,23.0528571231132,6.4275556763434025,6.402261948284267,6.386322181372466,0.01852588252065146,0.04123349497093631,0.015939766911801396,0.9890122071695396
Rd2.3_P5+6_WT_20210726,G2,Naïve_P2.3-5,Naïve_P2.3-5,,29.5134889576427,23.0950423174416,6.4184466402011005,,,,0.03212445882863424,,
Rd2.3_P5+6_WT_20210726,G3,Naïve_P2.3-5,Naïve_P2.3-5,,29.4866874014305,23.1259038731222,6.3607835283083,,,,-0.02553865306416636,,
Rd2.3_P5+6_WT_20210726,G4,Naïve_P2.3-5,Naïve_P2.3-5,,29.3346227523402,22.7823375060681,6.552285246272099,6.3966540427778655,,,0.16596306489963286,0.01033186140539962,0.9928640818363748
Rd2.3_P5+6_WT_20210726,G5,Naïve_P2.3-5,Naïve_P2.3-5,,29.1582778723746,22.8358720618662,6.3224058105084,,,,-0.06391637086406643,,
Rd2.3_P5+6_WT_20210726,G6,Naïve_P2.3-5,Naïve_P2.3-5,,29.1673540337117,22.8520829621586,6.315271071553099,,,,-0.07105110981936757,,
Rd2.3_P5+6_WT_20210726,H1,Naïve_P2.3-5,Naïve_P2.3-5,,29.347210185593,22.9394134947794,6.407796690813598,6.360464295586465,,,0.021474509441131495,-0.02585788578600094,1.0180849072851579
Rd2.3_P5+6_WT_20210726,H2,Naïve_P2.3-5,Naïve_P2.3-5,,29.3669025276095,23.0254718274657,6.3414307001438,,,,-0.044891481228666485,,
Rd2.3_P5+6_WT_20210726,H3,Naïve_P2.3-5,Naïve_P2.3-5,,29.3475209963405,23.0153555005385,6.332165495801998,,,,-0.05415668557046782,,
Rd2.3_P5+6_WT_20210726,H4,Naïve_P2.3-5,Naïve_P2.3-5,,29.2444385465835,22.7797698641652,6.464668682418299,6.385908438841266,,,0.07834650104583307,-0.00041374253120007864,1.0002868255955764
Rd2.3_P5+6_WT_20210726,H5,Naïve_P2.3-5,Naïve_P2.3-5,,29.1918356742713,22.8497374746984,6.342098199572899,,,,-0.04422398179956755,,
Rd2.3_P5+6_WT_20210726,H6,Naïve_P2.3-5,Naïve_P2.3-5,,29.1968082233886,22.845849788856,6.3509584345326004,,,,-0.03536374683986576,,
Rd2.3_P5+6_WT_20210726,G7,Ionis1375651_10_P2.3-5,Ionis1375651_10uM_P2.3-5,,34.14795652499,26.1673055170157,7.980651007974302,,,,1.5943288266018358,1.7223362479144682,0.3030575631213125
