Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Exp,Avg.1
ASO121-144_total_20210615,G1,Naïve_P11,Naïve_P11,29.7635427018349,21.8872489175273,7.876293784307599,7.543220403429809,0.24709943761367903,0.3330733808777895,0.7938435520459337,1.0137830395513543
ASO121-144_total_20210615,G2,Naïve_P11,Naïve_P11,29.7529483476046,21.9478795806873,7.805068766917302,,,0.2618483634874922,0.8340186999389665,
ASO121-144_total_20210615,G3,Naïve_P11,Naïve_P11,30.0266467694541,21.9600113037147,8.066635465739399,,,0.5234150623095895,0.6957230081186764,
ASO121-144_total_20210615,G4,Naïve_P11,Naïve_P11,29.1871577867021,21.9707881210998,7.216369665602301,,,-0.32685073782750873,1.2542724299618988,
ASO121-144_total_20210615,G5,Naïve_P11,Naïve_P11,29.1375849624445,21.9794273369968,7.1581576254477,,,-0.3850627779821094,1.3059166120059595,
ASO121-144_total_20210615,G6,Naïve_P11,Naïve_P11,29.4752307822548,22.0644733591232,7.410757423131603,,,-0.13246298029820647,1.0961634836566236,
ASO121-144_total_20210615,G7,Naïve_P11,Naïve_P11,28.9496632708243,21.7019659342039,7.247697336620398,,,-0.29552306680941154,1.2273298801212196,
ASO121-144_total_20210615,G8,Naïve_P11,Naïve_P11,28.9567870484502,21.7238354408848,7.232951607565401,,,-0.3102687958644088,1.239938697716087,
ASO121-144_total_20210615,G9,Naïve_P11,Naïve_P11,29.1040000810546,21.7733711794334,7.3306289016212,,,-0.21259150180860953,1.1587678010763804,
ASO121-144_total_20210615,H1,Naïve_P11,Naïve_P11,29.5615982582332,21.9283049912001,7.6332932670331,,,0.09007286360329037,0.9394752996267793,
ASO121-144_total_20210615,H2,Naïve_P11,Naïve_P11,29.4886374959579,22.0025910799062,7.4860464160517,,,-0.057173987378109636,1.0404257331142115,
ASO121-144_total_20210615,H3,Naïve_P11,Naïve_P11,29.4957337201211,22.0225900147656,7.473143705355497,,,-0.07007669807431238,1.0497724912512045,
ASO121-144_total_20210615,H4,Naïve_P11,Naïve_P11,29.5660398440232,21.9194992613826,7.6465405826406005,,,0.10332017921079117,0.9308882036585423,
ASO121-144_total_20210615,H5,Naïve_P11,Naïve_P11,29.5808987210242,21.934975817866,7.645922903158201,,,0.10270249972839185,0.9312868420638213,
ASO121-144_total_20210615,H6,Naïve_P11,Naïve_P11,29.6089589094005,21.990171272349,7.618787637051501,,,0.07556723362169127,0.9489689354153891,
ASO121-144_total_20210615,H7,Naïve_P11,Naïve_P11,29.3433586014616,21.6324142022177,7.7109443992439,,,0.16772399581409037,0.8902460312863336,
ASO121-144_total_20210615,H8,Naïve_P11,Naïve_P11,29.2846034896043,21.6367151142658,7.6478883753385,,,0.10466797190869048,0.9300189565797985,
ASO121-144_total_20210615,H9,Naïve_P11,Naïve_P11,29.3176547038046,21.7468153048939,7.5708393989106995,,,0.027618995480890085,0.9810380542865494,
