Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt,Exp,Exp_std,Exp_zscore
Rd2.1.3_P1+2_WT_20210730,G1,Naive_P2.1-1,Naive_P2.1-1,7.228865260000003,0.104499251,0.9301277271895013,0.05880605788917131,0.9287894959358224
Rd2.1.3_P1+2_WT_20210730,G2,Naive_P2.1-1,Naive_P2.1-1,7.169980389999999,0.045614379,0.9688771278297402,0.05880605788917131,0.4348751289533087
Rd2.1.3_P1+2_WT_20210730,G3,Naive_P2.1-1,Naive_P2.1-1,7.059937530000003,-0.064428476,1.045670615055765,0.05880605788917131,0.5439634080287169
Rd2.1.3_P1+2_WT_20210730,G4,Naive_P2.1-1,Naive_P2.1-1,7.1355571,0.011191095,0.9922729325241982,0.049558342012720843,0.1366634437457177
Rd2.1.3_P1+2_WT_20210730,G5,Naive_P2.1-1,Naive_P2.1-1,7.009297010000001,-0.115069,1.0830268423804232,0.049558342012720843,1.0201198663754145
Rd2.1.3_P1+2_WT_20210730,G6,Naive_P2.1-1,Naive_P2.1-1,7.119842029999997,-0.004523979,1.0031407050003085,0.049558342012720843,0.0018612527491721396
Rd2.1.3_P1+2_WT_20210730,H1,Naive_P2.1-1,Naive_P2.1-1,7.0738370800000006,-0.050528928,1.035644547379783,0.02053214290105289,0.41616739602113684
Rd2.1.3_P1+2_WT_20210730,H2,Naive_P2.1-1,Naive_P2.1-1,7.104994349999998,-0.01937166,1.0135179640431755,0.02053214290105289,0.13413368139284848
Rd2.1.3_P1+2_WT_20210730,H3,Naive_P2.1-1,Naive_P2.1-1,7.047752389999999,-0.076613615,1.0545398506170134,0.02053214290105289,0.657014004824367
Rd2.1.3_P1+2_WT_20210730,H5,Naive_P2.1-1,Naive_P2.1-1,7.145685709999999,0.021319698,0.9853309656029047,0.15121466200202585,0.2251483529544481
Rd2.1.3_P1+2_WT_20210730,H6,Naive_P2.1-1,Naive_P2.1-1,6.9705587799999975,-0.153807222,1.1125014542840899,0.15121466200202585,1.3958143039646562
Rd2.1.3_P1+2_WT_20210730,E10,TY779PD_10_P2.1-1,TY779PD_10uM_P2.1-1,7.320049000000001,0.195682988,0.8731594345943572,0.04665123564566417,0.7212468627419328
Rd2.1.3_P1+2_WT_20210730,E11,TY779PD_10_P2.1-1,TY779PD_10uM_P2.1-1,7.341152010000002,0.216786,0.8604802591910443,0.04665123564566417,0.6293343007146406
Rd2.1.3_P1+2_WT_20210730,E12,TY779PD_10_P2.1-1,TY779PD_10uM_P2.1-1,7.2031237799999985,0.078757778,0.9468725935359039,0.04665123564566417,1.2556006419058618
Rd2.1.3_P1+2_WT_20210730,E22,TY779PD_10_P2.1-1,TY779PD_10uM_P2.1-1,7.819373089999999,0.695007083,0.617706285889033,0.04809896288506878,1.130557582625266
Rd2.1.3_P1+2_WT_20210730,E23,TY779PD_10_P2.1-1,TY779PD_10uM_P2.1-1,7.621682100000001,0.497316092,0.7084234668871535,0.04809896288506878,0.47294001206525554
Rd2.1.3_P1+2_WT_20210730,E24,TY779PD_10_P2.1-1,TY779PD_10uM_P2.1-1,7.778751190000001,0.654385184,0.6353461914323931,0.04809896288506878,1.0026842106719103
Rd2.1.3_P1+2_WT_20210730,G7,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,9.985165509999998,2.860799509,0.1376618292659438,0.04914670996298336,0.5185427620340998
Rd2.1.3_P1+2_WT_20210730,G8,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,9.228418170000001,2.104052164,0.23260400393408479,0.04914670996298336,1.514031822800191
Rd2.1.3_P1+2_WT_20210730,G9,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,9.395470809999996,2.271104798,0.20717117657034728,0.04914670996298336,0.9695517884982429
Rd2.1.3_P1+2_WT_20210730,H7,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,9.898432970000002,2.774066963,0.14619167233116379,0.015195639795624502,0.3359311641052293
Rd2.1.3_P1+2_WT_20210730,H8,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,10.23445654,3.110090535,0.11581623956668297,0.015195639795624502,0.9862252284263012
