Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range
Rd2.1.2_P1+2_Total_20210727,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,0.9391502685814538,0.7051328403599371,1.0,0.7152246197105278,-0.8898910651977447,1.779782130395489
Rd2.1.2_P1+2_Total_20210727,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,0.7340103281974772,0.7471600529850005,1.0,,,1.779782130395489
Rd2.1.2_P1+2_Total_20210727,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,0.9965125988143024,0.6933809657866453,1.0,,,1.779782130395489
Rd2.1.2_P1+2_Total_20210727,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,1.0756065264686216,1.1178979608667912,1.0,1.0798502595562447,0.8898910651977443,1.779782130395489
Rd2.1.2_P1+2_Total_20210727,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,0.5153113271345399,1.0031097561362068,1.0,,,1.779782130395489
Rd2.1.2_P1+2_Total_20210727,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,1.0787553419900762,1.1185430616657364,1.0,,,1.779782130395489
Rd2.1.2_P1+2_Total_20210727,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.0608630975942314,1.928855794456961,1.0,2.002013572038534,0.4729372209125227,0.9458744418250471
Rd2.1.2_P1+2_Total_20210727,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.007470366520959,1.9361733126541365,1.0,,,0.9458744418250471
Rd2.1.2_P1+2_Total_20210727,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,1.4871451268527556,2.1410116090045044,1.0,,,0.9458744418250471
Rd2.1.2_P1+2_Total_20210727,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,1.192836549225159,1.7737178915154268,1.0,1.8723806931584595,-0.4729372209125243,0.9458744418250471
Rd2.1.2_P1+2_Total_20210727,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.9303760321834412,1.809688323648917,1.0,,,0.9458744418250471
Rd2.1.2_P1+2_Total_20210727,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,0.7044009186710285,2.033735864311035,1.0,,,0.9458744418250471
Rd2.1.2_P1+2_Total_20210727,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,0.797995057497707,5.667433933800809,1.0,5.772827055334903,0.8862907054883193,1.7725814109766391
Rd2.1.2_P1+2_Total_20210727,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,0.7151919178045291,5.568596883915683,1.0,,,1.7725814109766391
Rd2.1.2_P1+2_Total_20210727,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,1.1456851411627216,6.082450348288217,1.0,,,1.7725814109766391
Rd2.1.2_P1+2_Total_20210727,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,1.13985624478754,3.354339206431393,1.0,3.65700490183534,-0.8862907054883197,1.7725814109766391
