Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt from Naive,Exp from Naive,Avg dCt Ionis676630,ddCt,Exp,Exp_std,Exp_zscore
ASO204-238_total_1.2-9_20210701,E8,ASO189_3,KQ479_L20_5-10-5_3uM_P1.2-7,7.275976440000001,-0.6,1.515716566510398,7.876774801666666,-0.6007983616666648,1.5165555691081694,0.3189201292458061,1.9204886122933629
ASO204-238_WT_1.2-9_20210701,H9,Naive_P1.2-7,Naive_P1.2-7,7.33269297,-0.41,1.3286858140965117,7.7403690575,-0.4076760874999996,1.3265472720449412,0.10537259422724955,1.8867183093735802
ASO204-238_WT_1.2-9_20210701,H17,Ionis676630_10_P1.2-7,Ionis676630_10uM_P1.2-7,8.302285099999999,0.56,0.6783021637238359,7.7403690575,0.5619160424999992,0.6774019089349849,0.2103610306661692,2.143145474144048
ASO204-238_WT_1.2-9_20210701,D18,ASO196_10,KQ957_L20_5-10-5_10uM_P1.2-7,7.489731259999999,-0.25,1.189207115002721,7.7403690575,-0.2506377975000005,1.1897329648767012,0.16275053429223338,2.0161684046282122
ASO204-238_WT_1.2-9_20210701,E10,ASO189_3,KQ479_L20_5-10-5_3uM_P1.2-7,6.86773286,-0.87,1.827662900458801,7.7403690575,-0.8726361974999994,1.8310055923573232,0.30392262704857415,1.8855770719261409
ASO204-238_WT_1.2-9_20210701,F5,ASO190_10,KQ478_L20_5-10-5_10uM_P1.2-7,8.031847589999998,0.29,0.8179020585577811,7.7403690575,0.29147853249999844,0.8170642686676398,0.17434857254147487,1.9515698708192446
ASO204-238_MT_1.2-9_20210701,P9,Naive_P1.2-8,Naive_P1.2-8,6.900280379999998,-0.46,1.3755418181397439,7.364568364166668,-0.4642879841666696,1.379636291010438,0.06352513614760003,1.9785246688066958
ASO204-238_MT_1.2-9_20210701,P14,Ionis676630_10_P1.2-8,Ionis676630_10uM_P1.2-8,6.878144240000001,-0.49,1.4044448757379973,7.364568364166668,-0.4864241241666667,1.4009681176202788,0.18221823183378913,2.569415405392182
ASO204-238_MT_1.2-9_20210701,I1,ASO205_10,KQ997_L20_5-10-5_10uM_P1.2-8,7.756235069999999,0.39,0.7631296044802796,7.364568364166668,0.3916667058333312,0.7622484909341581,0.039838553739173534,1.834557349228208
ASO204-238_MT_1.2-9_20210701,K1,ASO209_10,KQ347_L20_5-10-5_10uM_P1.2-8,7.281115840000002,-0.08,1.0570180405613803,7.364568364166668,-0.08345252416666593,1.0595506274151525,0.14527816860304357,1.9349417516391318
ASO204-238_MT_1.2-9_20210701,M21,ASO237_3,KQ520_L20_5-10-5_3uM_P1.2-8,6.6938916599999985,-0.67,1.5910729675098374,7.364568364166668,-0.6706767041666692,1.591819444227559,0.18507088795382517,1.9755345490486194
ASO204-238_total_1.2-9_20210701,P11,Ionis1375651_10_P1.2-8,Ionis1375651_10uM_P1.2-8,10.512248930000002,2.79,0.14458602298816092,7.725088135,2.787160795000002,0.1448708465658355,0.19424416104004136,1.8972138900479185
ASO204-238_total_1.2-9_20210701,P13,Ionis676630_10_P1.2-8,Ionis676630_10uM_P1.2-8,6.9481566400000006,-0.78,1.7171308728755075,7.725088135,-0.7769314949999995,1.713482544518671,0.2654314962415528,1.9899914264053657
ASO204-238_total_1.2-9_20210701,L18,ASO235_10,KQ1003_L20_5-10-5_10uM_P1.2-8,6.253752379999998,-1.47,2.7702189362218492,7.725088135,-1.471335755000002,2.7727849999026466,0.4861574246332718,1.8207771238775379
ASO204-238_total_1.2-9_20210701,M22,ASO237_3,KQ520_L20_5-10-5_3uM_P1.2-8,6.445196729999999,-1.28,2.428389768790094,7.725088135,-1.2798914050000008,2.428206985142374,0.10748564817305013,1.9124707301866428
ASO204-238_WT_1.2-9_20210701,O5,Naive_P1.2-8,Naive_P1.2-8,6.53379846,-0.75,1.681792830507429,7.285880864166667,-0.7520824041666669,1.6842221042310954,0.18904495314012695,3.1813858613967447
ASO204-238_WT_1.2-9_20210701,P13,Ionis676630_10_P1.2-8,Ionis676630_10uM_P1.2-8,6.297054449999997,-0.99,1.9861849908740719,7.285880864166667,-0.9888264141666694,1.984569950495554,0.4088002828441896,2.6415992790185343
ASO204-238_WT_1.2-9_20210701,I3,ASO205_10,KQ997_L20_5-10-5_10uM_P1.2-8,6.103380699999999,-1.18,2.265767770591597,7.285880864166667,-1.182500164166668,2.2696977090443067,0.7002584153680647,2.028985925229246
ASO204-238_WT_1.2-9_20210701,N15,ASO238_10,KQ519_L20_5-10-5_10uM_P1.2-8,5.173908739999998,-2.11,4.316912946017708,7.285880864166667,-2.1119721241666687,4.322818081620521,2.021722601157061,1.924326833181043
ASO217-246_total_1.2-10_20210701,B1,ASO218_10,KQ501_L20_5-10-5_10uM_P1.2-9,7.763359250000001,-0.45,1.3660402567543954,8.209965170833334,-0.44660592083333306,1.3628302927127578,0.2200400956668868,1.8281321660577852
ASO217-246_total_1.2-10_20210701,B17,ASO242_10,KQ508_L20_5-10-5_10uM_P1.2-9,7.581773059999996,-0.63,1.5475649935423899,8.209965170833334,-0.6281921108333375,1.545626902944663,0.28636939646748943,2.0159375316716996
ASO217-246_WT_1.2-10_20210701,G15,Ionis676630_10_P1.2-9,Ionis676630_10uM_P1.2-9,7.104617500000003,-0.77,1.7052697835359134,7.874018925833336,-0.7694014258333324,1.704562413863561,0.3300266054653473,2.329603624478048
ASO217-246_WT_1.2-10_20210701,B23,ASO242_3,KQ508_L20_5-10-5_3uM_P1.2-9,6.580058169999997,-1.29,2.4452805553841372,7.874018925833336,-1.2939607558333384,2.4520030198535006,0.15705185047971007,1.9304048283698723
ASO217-246_WT_1.2-10_20210701,C23,ASO243_3,KQ507_L20_5-10-5_3uM_P1.2-9,7.138143639999999,-0.74,1.6701758388567387,7.874018925833336,-0.7358752858333366,1.6654075689263523,0.15465102070781567,1.8652477061787283
ASO217-246_WT_1.2-10_20210701,D11,ASO222_3,KQ299_L20_5-10-5_3uM_P1.2-9,7.342185020000002,-0.53,1.4439291955224962,7.874018925833336,-0.5318339058333335,1.4457658372636084,0.23197784557932663,1.8796120288783362
ASO217-246_WT_1.2-10_20210701,D22,ASO244_3,KQ506_L20_5-10-5_3uM_P1.2-9,7.090113689999999,-0.78,1.7171308728755075,7.874018925833336,-0.7839052358333367,1.721785276610819,0.11309186504442778,1.8133032392916457
ASO217-246_WT_1.2-10_20210701,F12,ASO250_3,KQ966_L20_5-10-5_3uM_P1.2-9,6.921702030000002,-0.95,1.931872657849691,7.874018925833336,-0.9523168958333335,1.934977640942432,0.2605069317551781,1.9012490277256446
ASO42-266_MT_1.2-7_20210701,P1,Naive_P1.2-4,Naive_P1.2-4,4.160080450000002,-3.09,8.514961459626878,7.2534323625,-3.0933519124999975,8.534767854423357,2.0001068506825956,2.3604122046989007
ASO42-266_MT_1.2-7_20210701,P3,Naive_P1.2-4,Naive_P1.2-4,4.024637740000003,-3.23,9.38267959385503,7.2534323625,-3.228794622499997,9.374843601334371,2.0001068506825956,2.666936189212806
ASO42-266_MT_1.2-7_20210701,O14,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,6.655382759999998,-0.6,1.515716566510398,7.2534323625,-0.5980496025000015,1.51366883478406,0.17918812309429394,1.9874511573557516
ASO42-266_MT_1.2-7_20210701,I21,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,7.222452020000002,-0.03,1.0210121257071934,7.2534323625,-0.030980342499997704,1.0217061613205702,0.054610402855705266,1.9700472921099907
ASO42-266_MT_1.2-7_20210701,M10,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,7.241442769999999,-0.01,1.0069555500567189,7.2534323625,-0.011989592500000867,1.0083451807375325,0.19922854065129056,1.8265460404940348
ASO42-266_MT_1.2-7_20210701,M15,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,6.947542730000002,-0.31,1.2397076999389867,7.2534323625,-0.3058896324999978,1.2361806883418136,0.13463858842129808,1.9076819390313238
ASO42-266_MT_1.2-7_20210701,N21,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,7.371366330000001,0.12,0.9201876506248751,7.2534323625,0.11793396750000085,0.9215063628019725,0.0675638451953415,1.9782209898564251
ASO42-266_total_1.2-7_20210701,P1,Naive_P1.2-4,Naive_P1.2-4,3.9072177700000026,-3.35,10.196485018554098,7.2554730816666675,-3.348255311666665,10.18416159917631,1.4762176471517527,2.2866788527070407
ASO42-266_total_1.2-7_20210701,P2,Naive_P1.2-4,Naive_P1.2-4,3.8076920800000025,-3.45,10.928322054035165,7.2554730816666675,-3.447781001666665,10.911526204614947,1.4762176471517527,2.5145769264212428
ASO42-266_total_1.2-7_20210701,O14,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,6.388361569999997,-0.87,1.827662900458801,7.2554730816666675,-0.8671115116666703,1.8240073104072592,0.30911607861748486,2.4631347588024712
ASO42-266_WT_1.2-7_20210701,P3,Naive_P1.2-4,Naive_P1.2-4,3.4949691599999966,-3.7,12.99603834169977,7.19736414,-3.7023949800000038,13.017630639747374,3.548615934240156,3.2508362297556817
ASO42-266_WT_1.2-7_20210701,O15,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,6.446958379999998,-0.75,1.681792830507429,7.19736414,-0.7504057600000023,1.682265903618614,0.1854271995630691,2.1846120772488793
ASO42-266_WT_1.2-7_20210701,J3,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,6.951589339999998,-0.25,1.189207115002721,7.19736414,-0.24577480000000218,1.1857293964650293,0.16572990590938894,1.836736193464142
ASO42-266_WT_1.2-7_20210701,L14,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,7.038525630000002,-0.16,1.11728713807222,7.19736414,-0.15883850999999805,1.1163879906046161,0.09967310357435281,1.804028746867091
ASO42-266_WT_1.2-7_20210701,N6,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,6.21621996,-0.98,1.9724654089867184,7.19736414,-0.9811441800000003,1.9740303624824815,0.39166796494623896,1.8056798870961601
ASO42-266_WT_1.2-7_20210701,N8,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,6.822713060000002,-0.37,1.2923528306374923,7.19736414,-0.3746510799999987,1.296525948150265,0.289721162066927,1.8301868006281239
ASO268-186_MT_1.2-8_20210701,A3,ASO268_10,KQJM010_L21_7-08-6_10uM_P1.2-5,7.033528350000001,-0.4,1.3195079107728942,6.8408786316666665,0.19264971833333444,0.8749971855898675,0.08657732957172944,1.8704230383555298
ASO268-186_MT_1.2-8_20210701,D24,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.80850337,0.38,0.7684375906440062,6.8408786316666665,0.9676247383333338,0.5113472553435584,0.05824945499499931,1.888483489222986
ASO268-186_total_1.2-8_20210701,G3,Naive_P1.2-5,Naive_P1.2-5,6.42966689,-0.82,1.7654059925813097,6.644299376666666,-0.214632486666666,1.160408273361754,0.10518647364858325,2.3756462425863667
ASO268-186_total_1.2-8_20210701,B20,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,6.126964310000002,-1.12,2.1734697250521164,6.644299376666666,-0.5173350666666643,1.4313089036537077,0.4469067286198177,1.9438976054586532
ASO268-186_total_1.2-8_20210701,E2,ASO272_10,KQJM015_L18_5-08-5_10uM_P1.2-5,7.503932719999998,0.25,0.8408964152537145,6.644299376666666,0.8596333433333321,0.5510925986919021,0.05377738069795084,1.8314164061812708
ASO268-186_total_1.2-8_20210701,F10,ASO274_3,KQJM017_L19_6-08-5_3uM_P1.2-5,7.071148129999997,-0.18,1.1328838852957985,6.644299376666666,0.4268487533333314,0.7438848631922331,0.09522182419381588,1.8932616891778078
ASO268-186_WT_1.2-8_20210701,H12,Ionis1375651_10_P1.2-5,Ionis1375651_10uM_P1.2-5,9.178856920000001,1.38,0.3842187953220031,7.0163464599999985,2.1625104600000027,0.22336724393415522,0.04145510516234364,1.8008788069143946
ASO268-186_WT_1.2-8_20210701,D3,ASO271_10,KQJM014_L20_6-08-6_10uM_P1.2-5,7.540075380000001,-0.26,1.1974787046189286,7.0163464599999985,0.5237289200000026,0.6955716703375218,0.08467962984552685,1.8039908682176993
ASO268-186_WT_1.2-8_20210701,E7,ASO272_3,KQJM015_L18_5-08-5_3uM_P1.2-5,7.633817430000001,-0.16,1.11728713807222,7.0163464599999985,0.6174709700000021,0.6518125476915512,0.051207937611017613,1.8053945581960855
ASO42-266_MT_1.2-7_20210701,G7,Naive_P1.2-3,Naive_P1.2-3,7.65942446,0.07,0.9526379980439373,7.594073287500002,0.065351172499998,0.9557126552198125,0.052370899276818504,1.9891947326685215
ASO42-266_MT_1.2-7_20210701,H15,Ionis676630_10_P1.2-3,Ionis676630_10uM_P1.2-3,8.65257493,1.06,0.47963205966263217,7.594073287500002,1.0585016424999978,0.4801304557869767,0.31794951372266034,2.097922280982283
ASO42-266_MT_1.2-7_20210701,C13,ASO260_10,KQJM113_L17_5-08-4_10uM_P1.2-3,7.60802885,0.01,0.9930924954370359,7.594073287500002,0.013955562499997853,0.9903733766744288,0.07013939245810581,1.8242975818645
ASO42-266_MT_1.2-7_20210701,E13,ASO262_10,KQJM115_L17_5-08-4_10uM_P1.2-3,7.977850059999998,0.38,0.7684375906440062,7.594073287500002,0.38377677249999564,0.7664285600470183,0.03824188942502537,1.872368365348353
ASO42-266_MT_1.2-7_20210701,E24,ASO262_3,KQJM115_L17_5-08-4_3uM_P1.2-3,8.320439530000002,0.73,0.6029039138453802,7.594073287500002,0.7263662424999993,0.6044243792925059,0.09117601874039839,1.9331132868727372
ASO42-266_MT_1.2-7_20210701,F10,ASO259_3,KQJM112_L18_4-10-4_3uM_P1.2-3,3.105217839999998,-4.49,22.47111801180796,7.594073287500002,-4.488855447500004,22.453297769747277,12.346604211774157,2.041188426176783
ASO42-266_total_1.2-7_20210701,G7,Naive_P1.2-3,Naive_P1.2-3,7.13047448,-0.53,1.4439291955224962,7.659697748333333,-0.5292232683333324,1.4431520086334502,0.08171890997411992,2.0338804365979244
ASO42-266_total_1.2-7_20210701,G8,Naive_P1.2-3,Naive_P1.2-3,7.098236979999999,-0.56,1.4742692172911012,7.659697748333333,-0.5614607683333332,1.475762711319062,0.08171890997411992,1.8506329860081023
ASO42-266_total_1.2-7_20210701,H11,Ionis1375651_10_P1.2-3,Ionis1375651_10uM_P1.2-3,11.212146979999996,3.55,0.08537751604714973,7.659697748333333,3.552449231666664,0.08523269547851915,0.07754028955389305,1.9088483898001427
ASO42-266_total_1.2-7_20210701,H15,Ionis676630_10_P1.2-3,Ionis676630_10uM_P1.2-3,6.894746570000002,-0.76,1.6934906247250543,7.659697748333333,-0.7649511783333303,1.6993124915489497,0.4433053420729618,2.651134971100814
ASO42-266_WT_1.2-7_20210701,A3,ASO42_10,KQ316_L20_5-10-5_10uM_P1.2-3,5.10125811,-2.72,6.588728138140586,7.820994740000001,-2.7197366300000008,6.587525448105959,2.6218186258829985,1.8537846963340932
ASO42-266_WT_1.2-7_20210701,A20,ASO68_3,KQ104_L20_5-10-5_3uM_P1.2-3,7.553401779999998,-0.27,1.2058078276907604,7.820994740000001,-0.26759296000000266,1.2037976954837908,0.06723097616860003,1.8375473818326435
ASO42-266_WT_1.2-7_20210701,D8,ASO67_3,KQ927_L20_5-10-5_3uM_P1.2-3,7.362566489999999,-0.46,1.3755418181397439,7.820994740000001,-0.45842825000000165,1.3740440445182605,0.19970647766303207,1.8427794408937674
ASO42-266_WT_1.2-7_20210701,F16,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,7.905854960000003,0.08,0.9460576467255959,7.820994740000001,0.08486022000000215,0.9428758849580399,0.06757200120599043,1.8391839800915606
