Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Exp,Avg.1
ASO193-216_total_20210616,O1,Naïve_P18,Naïve_P18,27.6977826043869,21.1246815726552,6.573101031731703,6.522742484761428,0.09581179887776216,0.05035854697027453,0.9656962986332384,1.0020847369811743
ASO193-216_total_20210616,O2,Naïve_P18,Naïve_P18,27.7159572258459,21.1617410126663,6.5542162131796005,,,0.03147372841817209,0.978420320105938,
ASO193-216_total_20210616,O3,Naïve_P18,Naïve_P18,27.6609171040772,21.159907191026,6.501009913051199,,,-0.021732571710229465,1.0151779027772294,
ASO193-216_total_20210616,O4,Naïve_P18,Naïve_P18,27.6237046748419,21.0591658218777,6.564538852964201,,,0.04179636820277288,0.9714446021682434,
ASO193-216_total_20210616,O5,Naïve_P18,Naïve_P18,27.6778190844094,21.0074213656733,6.670397718736101,,,0.14765523397467284,0.9027164270810683,
ASO193-216_total_20210616,O6,Naïve_P18,Naïve_P18,27.6904327399974,21.0919735513936,6.598459188603801,,,0.07571670384237272,0.9488706227126771,
ASO193-216_total_20210616,O7,Naïve_P18,Naïve_P18,27.6378578532872,20.9814636859485,6.6563941673387,,,0.13365168257727156,0.9115213274425501,
ASO193-216_total_20210616,O8,Naïve_P18,Naïve_P18,27.5873882867222,20.9853358834062,6.602052403315998,,,0.07930991855456959,0.9465102808406075,
ASO193-216_total_20210616,O9,Naïve_P18,Naïve_P18,27.5543321807666,21.0372178811203,6.517114299646302,,,-0.005628185115126527,1.003908780076393,
ASO193-216_total_20210616,P1,Naïve_P18,Naïve_P18,27.7779608982195,21.30471659214,6.473244306079501,,,-0.04949817868192774,1.0349048840194828,
ASO193-216_total_20210616,P2,Naïve_P18,Naïve_P18,27.8772608607765,21.3098758044886,6.5673850562879,,,0.044642571526472,0.9695299887594665,
ASO193-216_total_20210616,P3,Naïve_P18,Naïve_P18,27.8904113948848,21.2359874923799,6.654423902504902,,,0.13168141774347397,0.9127670275149711,
ASO193-216_total_20210616,P4,Naïve_P18,Naïve_P18,27.7953976470311,21.3754980971598,6.4198995498713,,,-0.10284293489012875,1.0738875519362074,
ASO193-216_total_20210616,P5,Naïve_P18,Naïve_P18,27.73995754971,21.3471950774601,6.392762472249899,,,-0.12998001251152935,1.0942785407239617,
