Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO42-266_total_1.2-7_20210701,P4,Na夫e_P1.2-4,Na夫e_P1.2-4,31.0635327,24.52487264,6.54,,,,-0.72,-0.78,1.72
ASO42-266_total_1.2-7_20210701,P5,Na夫e_P1.2-4,Na夫e_P1.2-4,30.97906327,24.51809049,6.46,,,,-0.79,,
ASO42-266_total_1.2-7_20210701,P6,Na夫e_P1.2-4,Na夫e_P1.2-4,30.94787787,24.5282866,6.42,,,,-0.84,,
ASO42-266_total_1.2-7_20210701,P7,Na夫e_P1.2-4,Na夫e_P1.2-4,30.13260881,23.66677207,6.47,,,,-0.79,-0.66,1.58
ASO42-266_total_1.2-7_20210701,P8,Na夫e_P1.2-4,Na夫e_P1.2-4,30.26951133,23.65010777,6.62,,,,-0.64,,
ASO42-266_total_1.2-7_20210701,P9,Na夫e_P1.2-4,Na夫e_P1.2-4,30.33315009,23.63729641,6.70,,,,-0.56,,
ASO42-266_total_1.2-7_20210701,O10,Ionis1375651_10_P1.2-4,Ionis1375651_10uM_P1.2-4,33.90300995,24.59306876,9.31,,,,2.05,2.07,0.24
ASO42-266_total_1.2-7_20210701,O11,Ionis1375651_10_P1.2-4,Ionis1375651_10uM_P1.2-4,34.01964148,24.61324652,9.41,,,,2.15,,
ASO42-266_total_1.2-7_20210701,O12,Ionis1375651_10_P1.2-4,Ionis1375651_10uM_P1.2-4,33.91240296,24.6397408,9.27,,,,2.02,,
ASO42-266_total_1.2-7_20210701,P10,Ionis1375651_10_P1.2-4,Ionis1375651_10uM_P1.2-4,33.94149793,26.14347884,7.80,,,,0.54,0.37,0.77
ASO42-266_total_1.2-7_20210701,P11,Ionis1375651_10_P1.2-4,Ionis1375651_10uM_P1.2-4,33.37175056,26.07025089,7.30,,,,0.05,,
ASO42-266_total_1.2-7_20210701,P12,Ionis1375651_10_P1.2-4,Ionis1375651_10uM_P1.2-4,33.88772532,26.10247465,7.79,,,,0.53,,
ASO42-266_total_1.2-7_20210701,O13,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,33.3184059,26.3546257,6.96,6.71,7.26,0.39,-0.29,-0.55,1.46
ASO42-266_total_1.2-7_20210701,O14,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.77276059,26.38439902,6.39,,,,-0.87,,
ASO42-266_total_1.2-7_20210701,O15,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,33.14272697,26.36724616,6.78,,,,-0.48,,
ASO42-266_total_1.2-7_20210701,O16,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.89113623,25.75024514,7.14,7.38,,,-0.11,0.12,0.92
ASO42-266_total_1.2-7_20210701,O17,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,33.12698029,25.75281771,7.37,,,,0.12,,
ASO42-266_total_1.2-7_20210701,O18,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,33.4243657,25.80945143,7.61,,,,0.36,,
ASO42-266_total_1.2-7_20210701,P13,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.00251685,24.75639515,7.25,7.29,,,-0.01,0.04,0.97
ASO42-266_total_1.2-7_20210701,P14,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.00417297,24.7696957,7.23,,,,-0.02,,
ASO42-266_total_1.2-7_20210701,P15,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.14026141,24.73824967,7.40,,,,0.15,,
ASO42-266_total_1.2-7_20210701,P16,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.49601631,24.88429117,7.61,7.64,,,0.36,0.39,0.77
ASO42-266_total_1.2-7_20210701,P17,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.31732323,24.85683156,7.46,,,,0.21,,
ASO42-266_total_1.2-7_20210701,P18,Ionis676630_10_P1.2-4,Ionis676630_10uM_P1.2-4,32.77733845,24.92407951,7.85,,,,0.60,,
ASO42-266_total_1.2-7_20210701,I1,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,32.66362638,24.99377382,7.67,,,,0.41,0.53,0.69
ASO42-266_total_1.2-7_20210701,I2,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,32.58587796,24.87256728,7.71,,,,0.46,,
ASO42-266_total_1.2-7_20210701,I3,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,32.95515232,24.96995567,7.99,,,,0.73,,
ASO42-266_total_1.2-7_20210701,I4,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,30.81594143,23.85071493,6.97,,,,-0.29,-0.25,1.19
ASO42-266_total_1.2-7_20210701,I5,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,30.84882304,23.80744966,7.04,,,,-0.21,,
ASO42-266_total_1.2-7_20210701,I6,ASO254_10,KQ106_L20_5-10-5_10uM_P1.2-4,30.84149707,23.81937829,7.02,,,,-0.23,,
ASO42-266_total_1.2-7_20210701,I7,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,30.39825316,23.26348583,7.13,,,,-0.12,-0.11,1.08
ASO42-266_total_1.2-7_20210701,I8,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,30.37314245,23.29485792,7.08,,,,-0.18,,
ASO42-266_total_1.2-7_20210701,I9,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,30.5238818,23.30862905,7.22,,,,-0.04,,
ASO42-266_total_1.2-7_20210701,I10,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,30.02123908,23.26225787,6.76,,,,-0.50,-0.38,1.31
ASO42-266_total_1.2-7_20210701,I11,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,30.15796666,23.21111666,6.95,,,,-0.31,,
ASO42-266_total_1.2-7_20210701,I12,ASO254_3,KQ106_L20_5-10-5_3uM_P1.2-4,30.15049566,23.24255449,6.91,,,,-0.35,,
ASO42-266_total_1.2-7_20210701,I13,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,32.16238079,24.37783664,7.78,,,,0.53,0.43,0.74
ASO42-266_total_1.2-7_20210701,I14,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,32.16009851,24.43279975,7.73,,,,0.47,,
ASO42-266_total_1.2-7_20210701,I15,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,32.07355104,24.52135824,7.55,,,,0.30,,
ASO42-266_total_1.2-7_20210701,I16,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,31.43653581,23.70864261,7.73,,,,0.47,0.62,0.65
ASO42-266_total_1.2-7_20210701,I17,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,31.59451944,23.73261906,7.86,,,,0.61,,
ASO42-266_total_1.2-7_20210701,I18,ASO118_10,KQ288_L20_5-10-5_10uM_P1.2-4,31.78540079,23.75739324,8.03,,,,0.77,,
ASO42-266_total_1.2-7_20210701,I19,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,29.6187971,22.97510092,6.64,,,,-0.61,-0.61,1.53
ASO42-266_total_1.2-7_20210701,I20,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,29.54477173,22.99101593,6.55,,,,-0.70,,
ASO42-266_total_1.2-7_20210701,I21,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,29.77015315,23.04123407,6.73,,,,-0.53,,
ASO42-266_total_1.2-7_20210701,I22,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,29.82757795,23.03632356,6.79,,,,-0.46,-0.40,1.32
ASO42-266_total_1.2-7_20210701,I23,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,29.84473614,22.99733092,6.85,,,,-0.41,,
ASO42-266_total_1.2-7_20210701,I24,ASO118_3,KQ288_L20_5-10-5_3uM_P1.2-4,29.95175351,23.01985255,6.93,,,,-0.32,,
ASO42-266_total_1.2-7_20210701,J1,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,31.35091879,25.3790451,5.97,,,,-1.28,-1.32,2.49
ASO42-266_total_1.2-7_20210701,J2,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,31.27206573,25.51066155,5.76,,,,-1.49,,
ASO42-266_total_1.2-7_20210701,J3,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,31.44147529,25.36145003,6.08,,,,-1.18,,
ASO42-266_total_1.2-7_20210701,J4,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,31.29853828,25.03442594,6.26,,,,-0.99,-0.92,1.90
ASO42-266_total_1.2-7_20210701,J5,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,31.49366466,24.98172182,6.51,,,,-0.74,,
ASO42-266_total_1.2-7_20210701,J6,ASO253_10,KQ105_L20_5-10-5_10uM_P1.2-4,31.13475449,24.91862232,6.22,,,,-1.04,,
ASO42-266_total_1.2-7_20210701,J7,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,30.35593942,23.57637396,6.78,,,,-0.48,-0.49,1.41
ASO42-266_total_1.2-7_20210701,J8,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,30.36479542,23.54102649,6.82,,,,-0.43,,
ASO42-266_total_1.2-7_20210701,J9,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,30.25224867,23.56710706,6.69,,,,-0.57,,
ASO42-266_total_1.2-7_20210701,J10,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,30.31963241,23.44177368,6.88,,,,-0.38,-0.44,1.36
ASO42-266_total_1.2-7_20210701,J11,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,30.28167704,23.52822028,6.75,,,,-0.50,,
ASO42-266_total_1.2-7_20210701,J12,ASO253_3,KQ105_L20_5-10-5_3uM_P1.2-4,30.31714685,23.50931684,6.81,,,,-0.45,,
ASO42-266_total_1.2-7_20210701,J13,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,33.47647746,25.9976961,7.48,,,,0.22,-0.01,1.01
ASO42-266_total_1.2-7_20210701,J14,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,32.98347663,26.02376316,6.96,,,,-0.30,,
ASO42-266_total_1.2-7_20210701,J15,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,33.35717556,26.06035364,7.30,,,,0.04,,
ASO42-266_total_1.2-7_20210701,J16,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,33.20610588,26.06701422,7.14,,,,-0.12,-0.27,1.21
ASO42-266_total_1.2-7_20210701,J17,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,33.14340504,26.03269782,7.11,,,,-0.14,,
ASO42-266_total_1.2-7_20210701,J18,ASO287_10,KQJM128_L19_5-10-4_10uM_P1.2-4,32.80556467,26.10459845,6.70,,,,-0.55,,
ASO42-266_total_1.2-7_20210701,J19,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,29.77390571,23.41722796,6.36,,,,-0.90,-0.92,1.89
ASO42-266_total_1.2-7_20210701,J20,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,29.88123114,23.40890418,6.47,,,,-0.78,,
ASO42-266_total_1.2-7_20210701,J21,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,29.74097807,23.54962909,6.19,,,,-1.06,,
ASO42-266_total_1.2-7_20210701,J22,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,30.41566759,24.77294011,5.64,,,,-1.61,-1.61,3.06
ASO42-266_total_1.2-7_20210701,J23,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,30.36155175,24.72995446,5.63,,,,-1.62,,
ASO42-266_total_1.2-7_20210701,J24,ASO287_3,KQJM128_L19_5-10-4_3uM_P1.2-4,30.49043551,24.83768342,5.65,,,,-1.60,,
ASO42-266_total_1.2-7_20210701,K1,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,31.96993243,25.77053936,6.20,,,,-1.06,-1.22,2.33
ASO42-266_total_1.2-7_20210701,K2,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,31.68708906,25.7421882,5.94,,,,-1.31,,
ASO42-266_total_1.2-7_20210701,K3,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,31.83164481,25.86231338,5.97,,,,-1.29,,
ASO42-266_total_1.2-7_20210701,K4,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,34.65384349,26.71962259,7.93,,,,0.68,-0.10,1.08
ASO42-266_total_1.2-7_20210701,K5,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,33.35525205,26.64729653,6.71,,,,-0.55,,
ASO42-266_total_1.2-7_20210701,K6,ASO74_10,KQ408_L20_5-10-5_10uM_P1.2-4,33.5429285,26.73338268,6.81,,,,-0.45,,
ASO42-266_total_1.2-7_20210701,K7,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.06377851,23.25302947,6.81,,,,-0.44,-0.53,1.45
ASO42-266_total_1.2-7_20210701,K8,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,29.96746563,23.37330107,6.59,,,,-0.66,,
ASO42-266_total_1.2-7_20210701,K9,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.05297604,23.28774114,6.77,,,,-0.49,,
ASO42-266_total_1.2-7_20210701,K10,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.33764288,23.60254685,6.74,,,,-0.52,-0.38,1.31
ASO42-266_total_1.2-7_20210701,K11,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.51194316,23.58745275,6.92,,,,-0.33,,
ASO42-266_total_1.2-7_20210701,K12,ASO74_3,KQ408_L20_5-10-5_3uM_P1.2-4,30.61370984,23.66052054,6.95,,,,-0.30,,
ASO42-266_total_1.2-7_20210701,K13,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.73445032,26.72105837,7.01,,,,-0.24,-0.11,1.08
ASO42-266_total_1.2-7_20210701,K14,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.92681997,26.73348586,7.19,,,,-0.06,,
ASO42-266_total_1.2-7_20210701,K15,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.98537609,26.74701987,7.24,,,,-0.02,,
ASO42-266_total_1.2-7_20210701,K16,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.76974196,26.09830367,7.67,,,,0.42,0.21,0.86
ASO42-266_total_1.2-7_20210701,K17,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.44104507,26.06645237,7.37,,,,0.12,,
ASO42-266_total_1.2-7_20210701,K18,ASO288_10,KQJM129_L17_4-10-3_10uM_P1.2-4,33.50147826,26.13807208,7.36,,,,0.11,,
ASO42-266_total_1.2-7_20210701,K19,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,28.41776124,22.44385594,5.97,,,,-1.28,-1.27,2.42
ASO42-266_total_1.2-7_20210701,K20,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,28.42689613,22.42834265,6.00,,,,-1.26,,
ASO42-266_total_1.2-7_20210701,K21,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,28.50842069,22.53372016,5.97,,,,-1.28,,
ASO42-266_total_1.2-7_20210701,K22,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,28.89788779,22.83588571,6.06,,,,-1.19,-1.23,2.34
ASO42-266_total_1.2-7_20210701,K23,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,28.85776884,22.8134458,6.04,,,,-1.21,,
ASO42-266_total_1.2-7_20210701,K24,ASO288_3,KQJM129_L17_4-10-3_3uM_P1.2-4,28.82075184,22.83839657,5.98,,,,-1.27,,
ASO42-266_total_1.2-7_20210701,L1,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.82418392,25.28211627,7.54,,,,0.29,0.26,0.83
ASO42-266_total_1.2-7_20210701,L2,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.75449491,25.25383509,7.50,,,,0.25,,
ASO42-266_total_1.2-7_20210701,L3,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.731575,25.2166603,7.51,,,,0.26,,
ASO42-266_total_1.2-7_20210701,L4,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.51705261,27.05965823,5.46,,,,-1.80,-1.77,3.42
ASO42-266_total_1.2-7_20210701,L5,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.75620843,27.13341719,5.62,,,,-1.63,,
ASO42-266_total_1.2-7_20210701,L6,ASO75_10,KQ407_L20_5-10-5_10uM_P1.2-4,32.44879193,27.08523871,5.36,,,,-1.89,,
ASO42-266_total_1.2-7_20210701,L7,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,29.58215986,22.85715571,6.73,,,,-0.53,-0.47,1.38
ASO42-266_total_1.2-7_20210701,L8,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,29.59613059,22.79780485,6.80,,,,-0.46,,
ASO42-266_total_1.2-7_20210701,L9,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,29.66131246,22.81601599,6.85,,,,-0.41,,
ASO42-266_total_1.2-7_20210701,L10,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,29.89200639,23.10206424,6.79,,,,-0.47,-0.52,1.44
ASO42-266_total_1.2-7_20210701,L11,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,29.78496171,23.09070132,6.69,,,,-0.56,,
ASO42-266_total_1.2-7_20210701,L12,ASO75_3,KQ407_L20_5-10-5_3uM_P1.2-4,29.78914427,23.07902469,6.71,,,,-0.55,,
ASO42-266_total_1.2-7_20210701,L13,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,31.50021529,24.54352174,6.96,,,,-0.30,-0.31,1.24
ASO42-266_total_1.2-7_20210701,L14,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,31.53103176,24.62843979,6.90,,,,-0.35,,
ASO42-266_total_1.2-7_20210701,L15,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,31.53372275,24.55692812,6.98,,,,-0.28,,
ASO42-266_total_1.2-7_20210701,L16,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,30.30986943,23.36052121,6.95,,,,-0.31,0.02,0.98
ASO42-266_total_1.2-7_20210701,L17,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,30.81145587,23.38146813,7.43,,,,0.17,,
ASO42-266_total_1.2-7_20210701,L18,ASO265_10,KQJM006_L20_6-08-6_10uM_P1.2-4,31.00480963,23.54575702,7.46,,,,0.20,,
ASO42-266_total_1.2-7_20210701,L19,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.15605387,22.97924007,7.18,,,,-0.08,-0.08,1.06
ASO42-266_total_1.2-7_20210701,L20,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.18161277,22.92993962,7.25,,,,0.00,,
ASO42-266_total_1.2-7_20210701,L21,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.13149945,23.0290527,7.10,,,,-0.15,,
ASO42-266_total_1.2-7_20210701,L22,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.2684553,23.1275064,7.14,,,,-0.11,-0.16,1.12
ASO42-266_total_1.2-7_20210701,L23,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.06632184,22.989304,7.08,,,,-0.18,,
ASO42-266_total_1.2-7_20210701,L24,ASO265_3,KQJM006_L20_6-08-6_3uM_P1.2-4,30.1808193,23.10760096,7.07,,,,-0.18,,
ASO42-266_total_1.2-7_20210701,M1,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.18927705,24.17661324,7.01,,,,-0.24,-0.30,1.23
ASO42-266_total_1.2-7_20210701,M2,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.10322806,24.18871511,6.91,,,,-0.34,,
ASO42-266_total_1.2-7_20210701,M3,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.16363505,24.22992052,6.93,,,,-0.32,,
ASO42-266_total_1.2-7_20210701,M4,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.57413745,25.00362837,6.57,,,,-0.68,-0.86,1.81
ASO42-266_total_1.2-7_20210701,M5,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.31797759,25.00416223,6.31,,,,-0.94,,
ASO42-266_total_1.2-7_20210701,M6,ASO76_10,KQ406_L20_5-10-5_10uM_P1.2-4,31.30203852,24.99097209,6.31,,,,-0.94,,
ASO42-266_total_1.2-7_20210701,M7,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,30.179194,24.17797552,6.00,,,,-1.25,-1.20,2.30
ASO42-266_total_1.2-7_20210701,M8,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,30.30132957,24.1535674,6.15,,,,-1.11,,
ASO42-266_total_1.2-7_20210701,M9,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,30.21381637,24.19812162,6.02,,,,-1.24,,
ASO42-266_total_1.2-7_20210701,M10,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,30.62914855,24.14652584,6.48,,,,-0.77,-0.84,1.79
ASO42-266_total_1.2-7_20210701,M11,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,30.48309683,24.09079195,6.39,,,,-0.86,,
ASO42-266_total_1.2-7_20210701,M12,ASO76_3,KQ406_L20_5-10-5_3uM_P1.2-4,30.49548673,24.13055264,6.36,,,,-0.89,,
ASO42-266_total_1.2-7_20210701,M13,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.85811837,24.38895055,7.47,,,,0.21,0.12,0.92
ASO42-266_total_1.2-7_20210701,M14,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.84507383,24.43682111,7.41,,,,0.15,,
ASO42-266_total_1.2-7_20210701,M15,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.7758491,24.52495558,7.25,,,,0.00,,
ASO42-266_total_1.2-7_20210701,M16,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.40483913,24.03202002,7.37,,,,0.12,0.05,0.96
ASO42-266_total_1.2-7_20210701,M17,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.16264891,24.05514784,7.11,,,,-0.15,,
ASO42-266_total_1.2-7_20210701,M18,ASO267_10,KQJM009_L21_6-10-5_10uM_P1.2-4,31.50294793,24.06185452,7.44,,,,0.19,,
ASO42-266_total_1.2-7_20210701,M19,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,29.8880115,23.05791268,6.83,,,,-0.43,-0.47,1.39
ASO42-266_total_1.2-7_20210701,M20,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,29.86427042,23.05106314,6.81,,,,-0.44,,
ASO42-266_total_1.2-7_20210701,M21,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,29.81143626,23.11175211,6.70,,,,-0.56,,
ASO42-266_total_1.2-7_20210701,M22,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,30.02937324,23.40954308,6.62,,,,-0.64,-0.58,1.50
ASO42-266_total_1.2-7_20210701,M23,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,30.11073475,23.38091786,6.73,,,,-0.53,,
ASO42-266_total_1.2-7_20210701,M24,ASO267_3,KQJM009_L21_6-10-5_3uM_P1.2-4,30.08593614,23.41714989,6.67,,,,-0.59,,
ASO42-266_total_1.2-7_20210701,N1,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.12992416,26.65173198,6.48,,,,-0.78,-0.78,1.71
ASO42-266_total_1.2-7_20210701,N2,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,32.95378988,26.70769724,6.25,,,,-1.01,,
ASO42-266_total_1.2-7_20210701,N3,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.40197008,26.68508078,6.72,,,,-0.54,,
ASO42-266_total_1.2-7_20210701,N4,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,33.12810942,26.8927483,6.24,,,,-1.02,-1.30,2.46
ASO42-266_total_1.2-7_20210701,N5,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,32.61861363,26.84788391,5.77,,,,-1.48,,
ASO42-266_total_1.2-7_20210701,N6,ASO117_10,KQ426_L20_5-10-5_10uM_P1.2-4,32.7062876,26.83411948,5.87,,,,-1.38,,
ASO42-266_total_1.2-7_20210701,N7,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,30.77126568,24.83608402,5.94,,,,-1.32,-1.32,2.50
ASO42-266_total_1.2-7_20210701,N8,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,30.8094883,24.83999565,5.97,,,,-1.29,,
ASO42-266_total_1.2-7_20210701,N9,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,30.82728261,24.93306977,5.89,,,,-1.36,,
ASO42-266_total_1.2-7_20210701,N10,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,30.75539215,25.03772657,5.72,,,,-1.54,-1.55,2.93
ASO42-266_total_1.2-7_20210701,N11,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,30.73423269,25.03244851,5.70,,,,-1.55,,
ASO42-266_total_1.2-7_20210701,N12,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,30.75334601,25.06588238,5.69,,,,-1.57,,
ASO42-266_total_1.2-7_20210701,N13,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,30.28366065,22.70095637,7.58,,,,0.33,0.32,0.80
