Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO204-238_MT_1.2-9_20210701,I15,ASO232_10,KQ236_L20_5-10-5_10uM_P1.2-8,31.26555579,23.92152943,7.34,,,,-0.02,,
ASO204-238_MT_1.2-9_20210701,I16,ASO232_10,KQ236_L20_5-10-5_10uM_P1.2-8,32.16385048,25.29964432,6.86,,,,-0.50,-0.08,1.06
ASO204-238_MT_1.2-9_20210701,I17,ASO232_10,KQ236_L20_5-10-5_10uM_P1.2-8,33.00578705,25.27828678,7.73,,,,0.36,,
ASO204-238_MT_1.2-9_20210701,I18,ASO232_10,KQ236_L20_5-10-5_10uM_P1.2-8,32.62933658,25.38177783,7.25,,,,-0.12,,
ASO204-238_MT_1.2-9_20210701,I19,ASO232_3,KQ236_L20_5-10-5_3uM_P1.2-8,29.74330169,22.69035272,7.05,,,,-0.31,-0.28,1.22
ASO204-238_MT_1.2-9_20210701,I20,ASO232_3,KQ236_L20_5-10-5_3uM_P1.2-8,29.84009733,22.7245999,7.12,,,,-0.25,,
ASO204-238_MT_1.2-9_20210701,I21,ASO232_3,KQ236_L20_5-10-5_3uM_P1.2-8,29.82612093,22.74625549,7.08,,,,-0.28,,
ASO204-238_MT_1.2-9_20210701,I22,ASO232_3,KQ236_L20_5-10-5_3uM_P1.2-8,29.7007782,22.50841325,7.19,,,,-0.17,-0.25,1.19
ASO204-238_MT_1.2-9_20210701,I23,ASO232_3,KQ236_L20_5-10-5_3uM_P1.2-8,29.68162471,22.54117321,7.14,,,,-0.22,,
ASO204-238_MT_1.2-9_20210701,I24,ASO232_3,KQ236_L20_5-10-5_3uM_P1.2-8,29.6376708,22.62624827,7.01,,,,-0.35,,
ASO204-238_MT_1.2-9_20210701,J1,ASO283_10,KQJM026_L17_4-10-3_10uM_P1.2-8,31.08649189,23.54293649,7.54,,,,0.18,0.26,0.84
ASO204-238_MT_1.2-9_20210701,J2,ASO283_10,KQJM026_L17_4-10-3_10uM_P1.2-8,31.1895891,23.56291883,7.63,,,,0.26,,
ASO204-238_MT_1.2-9_20210701,J3,ASO283_10,KQJM026_L17_4-10-3_10uM_P1.2-8,31.3284568,23.62578828,7.70,,,,0.34,,
