Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO1-95_total_1.2-6_20210630,F16,ASO33_10,KQ907_L20_5-10-5_10uM_P1.2-1,34.47810901,27.52822086,6.95,,,,-0.59,-0.64,1.56
ASO1-95_total_1.2-6_20210630,F17,ASO33_10,KQ907_L20_5-10-5_10uM_P1.2-1,34.47899448,27.59807845,6.88,,,,-0.66,,
ASO1-95_total_1.2-6_20210630,F18,ASO33_10,KQ907_L20_5-10-5_10uM_P1.2-1,34.39331945,27.51955546,6.87,,,,-0.67,,
ASO1-95_total_1.2-6_20210630,F19,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,34.07504983,26.58363545,7.49,,,,-0.05,-0.02,1.02
ASO1-95_total_1.2-6_20210630,F20,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,34.09591148,26.57702177,7.52,,,,-0.02,,
ASO1-95_total_1.2-6_20210630,F21,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,34.19593762,26.65998379,7.54,,,,0.00,,
ASO1-95_total_1.2-6_20210630,F22,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,33.12024524,26.11955403,7.00,,,,-0.54,-0.52,1.44
ASO1-95_total_1.2-6_20210630,F23,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,33.12193951,26.03482094,7.09,,,,-0.45,,
ASO1-95_total_1.2-6_20210630,F24,ASO33_3,KQ907_L20_5-10-5_3uM_P1.2-1,33.08389649,26.12571971,6.96,,,,-0.58,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
