Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp,,,
ASO42-266_MT_1.2-7_20210701,F1,ASO259_10,KQJM112_L18_4-10-4_10uM_P1.2-3,31.0636975,23.90877624,7.15,,,,-0.44,-0.45,1.37,,,
ASO42-266_MT_1.2-7_20210701,F2,ASO259_10,KQJM112_L18_4-10-4_10uM_P1.2-3,31.05611642,23.92664201,7.13,,,,-0.46,,,,,
ASO42-266_MT_1.2-7_20210701,F3,ASO259_10,KQJM112_L18_4-10-4_10uM_P1.2-3,31.14461856,23.99823349,7.15,,,,-0.45,,,,,
ASO42-266_MT_1.2-7_20210701,F4,ASO259_10,KQJM112_L18_4-10-4_10uM_P1.2-3,31.19646196,23.0279005,8.17,,,,0.57,0.32,0.80,,,
ASO42-266_MT_1.2-7_20210701,F5,ASO259_10,KQJM112_L18_4-10-4_10uM_P1.2-3,30.32439751,22.9923028,7.33,,,,-0.26,,,,,
ASO42-266_MT_1.2-7_20210701,F6,ASO259_10,KQJM112_L18_4-10-4_10uM_P1.2-3,31.29810698,23.04905418,8.25,,,,0.65,,,,,
ASO42-266_MT_1.2-7_20210701,F7,ASO259_3,KQJM112_L18_4-10-4_3uM_P1.2-3,29.55099474,21.86619675,7.68,,,,0.09,-0.05,1.04,,,
ASO42-266_MT_1.2-7_20210701,F8,ASO259_3,KQJM112_L18_4-10-4_3uM_P1.2-3,29.36365161,21.87262601,7.49,,,,-0.10,,,,,
ASO42-266_MT_1.2-7_20210701,F9,ASO259_3,KQJM112_L18_4-10-4_3uM_P1.2-3,29.33579437,21.88779579,7.45,,,,-0.15,,,,,
ASO42-266_MT_1.2-7_20210701,F10,ASO259_3,KQJM112_L18_4-10-4_3uM_P1.2-3,28.73153579,25.62631795,3.11,,,,-4.49,-1.56,2.95,,,
ASO42-266_MT_1.2-7_20210701,F11,ASO259_3,KQJM112_L18_4-10-4_3uM_P1.2-3,30.0928036,22.54033832,7.55,,,,-0.04,,,,,
ASO42-266_MT_1.2-7_20210701,F12,ASO259_3,KQJM112_L18_4-10-4_3uM_P1.2-3,29.99517297,22.54861365,7.45,,,,-0.15,,,,,
ASO42-266_MT_1.2-7_20210701,F13,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.90110673,22.71228624,8.19,,,,0.59,0.40,0.76,,,
ASO42-266_MT_1.2-7_20210701,F14,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.58483936,22.7481786,7.84,,,,0.24,,,,,
ASO42-266_MT_1.2-7_20210701,F15,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.74531604,22.79101073,7.95,,,,0.36,,,,,
ASO42-266_MT_1.2-7_20210701,F16,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.70921338,22.70009146,8.01,,,,0.42,0.46,0.73,,,
ASO42-266_MT_1.2-7_20210701,F17,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.78126495,22.70199568,8.08,,,,0.49,,,,,
ASO42-266_MT_1.2-7_20210701,F18,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.83947431,22.77310216,8.07,,,,0.47,,,,,
ASO42-266_MT_1.2-7_20210701,F19,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,30.04749205,22.34682582,7.70,,,,0.11,0.02,0.99,,,
ASO42-266_MT_1.2-7_20210701,F20,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,29.96912053,22.34209576,7.63,,,,0.03,,,,,
ASO42-266_MT_1.2-7_20210701,F21,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,29.92305719,22.41068121,7.51,,,,-0.08,,,,,
ASO42-266_MT_1.2-7_20210701,F22,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,30.9610311,22.8384736,8.12,,,,0.53,0.45,0.73,,,
ASO42-266_MT_1.2-7_20210701,F23,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,30.87878728,22.83319968,8.05,,,,0.45,,,,,
ASO42-266_MT_1.2-7_20210701,F24,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,30.87432861,22.90629417,7.97,,,,0.37,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
