Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO1-95_WT_1.2-6_20210630,P12,Ionis1375651_10_P1.2-2,Ionis1375651_10_P1.2-2,38.39269478,28.14871236,10.24,,,,1.92,,
ASO1-95_WT_1.2-6_20210630,O13,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,34.73898684,26.25249713,8.49,8.42,8.33,0.10,0.16,0.09,0.94
ASO1-95_WT_1.2-6_20210630,O14,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,34.65723931,26.20677851,8.45,,,,0.13,,
ASO1-95_WT_1.2-6_20210630,O15,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,34.61287704,26.2980665,8.31,,,,-0.01,,
ASO1-95_WT_1.2-6_20210630,O16,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,34.57188911,26.71351873,7.86,8.21,,,-0.47,-0.11,1.08
ASO1-95_WT_1.2-6_20210630,O17,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,34.68118999,26.64300204,8.04,,,,-0.29,,
ASO1-95_WT_1.2-6_20210630,O18,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,35.41358497,26.66601311,8.75,,,,0.42,,
ASO1-95_WT_1.2-6_20210630,P13,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,40,29.10442321,10.90,,,,2.57,0.96,0.51
ASO1-95_WT_1.2-6_20210630,P14,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,38.83045619,29.12655324,9.70,,,,1.38,,
ASO1-95_WT_1.2-6_20210630,P15,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,36.5536765,29.29777337,7.26,,,,-1.07,,
ASO1-95_WT_1.2-6_20210630,P16,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,36.31780804,28.6977641,7.62,8.34,,,-0.71,0.02,0.99
ASO1-95_WT_1.2-6_20210630,P17,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,36.98667497,28.42003516,8.57,,,,0.24,,
ASO1-95_WT_1.2-6_20210630,P18,Ionis676630_10_P1.2-2,Ionis676630_10_P1.2-2,37.39093912,28.54804064,8.84,,,,0.52,,
ASO1-95_WT_1.2-6_20210630,I1,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,32.70382194,25.59970199,7.10,,,,-1.22,-0.87,1.83
ASO1-95_WT_1.2-6_20210630,I2,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,33.09907727,25.544978,7.55,,,,-0.77,,
ASO1-95_WT_1.2-6_20210630,I3,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,33.31955607,25.61808494,7.70,,,,-0.62,,
ASO1-95_WT_1.2-6_20210630,I4,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,33.10318581,25.63330781,7.47,,,,-0.86,-0.64,1.56
ASO1-95_WT_1.2-6_20210630,I5,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,33.41125324,25.64319325,7.77,,,,-0.56,,
ASO1-95_WT_1.2-6_20210630,I6,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,33.53753467,25.72686217,7.81,,,,-0.51,,
ASO1-95_WT_1.2-6_20210630,I7,ASO19_3,KQ975_L20_5-10-5_3uM_P1.2-2,33.65143605,25.55257547,8.10,,,,-0.23,-0.16,1.11
ASO1-95_WT_1.2-6_20210630,I8,ASO19_3,KQ975_L20_5-10-5_3uM_P1.2-2,33.87770087,25.49387791,8.38,,,,0.06,,
ASO1-95_WT_1.2-6_20210630,I9,ASO19_3,KQ975_L20_5-10-5_3uM_P1.2-2,33.40730998,25.38103515,8.03,,,,-0.30,,
ASO1-95_WT_1.2-6_20210630,I10,ASO19_3,KQ975_L20_5-10-5_3uM_P1.2-2,32.88307116,25.25881132,7.62,,,,-0.70,-0.63,1.55
ASO1-95_WT_1.2-6_20210630,I11,ASO19_3,KQ975_L20_5-10-5_3uM_P1.2-2,32.93286086,25.28030832,7.65,,,,-0.67,,
ASO1-95_WT_1.2-6_20210630,I12,ASO19_3,KQ975_L20_5-10-5_3uM_P1.2-2,33.08600977,25.28411381,7.80,,,,-0.52,,
ASO1-95_WT_1.2-6_20210630,I13,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,36.84292292,31.60828579,5.23,,,,-3.09,-1.23,2.34
ASO1-95_WT_1.2-6_20210630,I14,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,40,31.56592405,8.43,,,,0.11,,
ASO1-95_WT_1.2-6_20210630,I15,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,39.16991834,31.55085526,7.62,,,,-0.71,,
ASO1-95_WT_1.2-6_20210630,I16,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,36.23552435,28.36666807,7.87,,,,-0.46,-1.03,2.05
ASO1-95_WT_1.2-6_20210630,I17,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,35.17056375,28.51710503,6.65,,,,-1.67,,
ASO1-95_WT_1.2-6_20210630,I18,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,35.7716243,28.41532759,7.36,,,,-0.97,,
ASO1-95_WT_1.2-6_20210630,I19,ASO54_3,KQ912_L20_5-10-5_3uM_P1.2-2,36.30068389,28.9400009,7.36,,,,-0.96,-0.93,1.90
ASO1-95_WT_1.2-6_20210630,I20,ASO54_3,KQ912_L20_5-10-5_3uM_P1.2-2,35.89932914,28.99582444,6.90,,,,-1.42,,
ASO1-95_WT_1.2-6_20210630,I21,ASO54_3,KQ912_L20_5-10-5_3uM_P1.2-2,36.94183341,29.01680274,7.93,,,,-0.40,,
ASO1-95_WT_1.2-6_20210630,I22,ASO54_3,KQ912_L20_5-10-5_3uM_P1.2-2,37.23884637,29.59761408,7.64,,,,-0.68,-3.28,9.71
ASO1-95_WT_1.2-6_20210630,I23,ASO54_3,KQ912_L20_5-10-5_3uM_P1.2-2, ,29.4018462,,,,,-8.33,,
ASO1-95_WT_1.2-6_20210630,I24,ASO54_3,KQ912_L20_5-10-5_3uM_P1.2-2,37.19876458,29.70423515,7.49,,,,-0.83,,
ASO1-95_WT_1.2-6_20210630,J1,ASO23_10,KQ391_L20_5-10-5_10uM_P1.2-2,32.94218377,27.04802423,5.89,,,,-2.43,-2.13,4.39
ASO1-95_WT_1.2-6_20210630,J2,ASO23_10,KQ391_L20_5-10-5_10uM_P1.2-2,33.53604416,27.09951188,6.44,,,,-1.89,,
ASO1-95_WT_1.2-6_20210630,J3,ASO23_10,KQ391_L20_5-10-5_10uM_P1.2-2,33.35301116,27.1093531,6.24,,,,-2.08,,
ASO1-95_WT_1.2-6_20210630,J4,ASO23_10,KQ391_L20_5-10-5_10uM_P1.2-2,33.71485229,25.9754809,7.74,,,,-0.59,-0.73,1.66
ASO1-95_WT_1.2-6_20210630,J5,ASO23_10,KQ391_L20_5-10-5_10uM_P1.2-2,33.57739754,25.98406511,7.59,,,,-0.73,,
ASO1-95_WT_1.2-6_20210630,J6,ASO23_10,KQ391_L20_5-10-5_10uM_P1.2-2,33.52651891,26.07983107,7.45,,,,-0.88,,
ASO1-95_WT_1.2-6_20210630,J7,ASO23_3,KQ391_L20_5-10-5_3uM_P1.2-2,32.57316305,23.92796263,8.65,,,,0.32,0.41,0.75
ASO1-95_WT_1.2-6_20210630,J8,ASO23_3,KQ391_L20_5-10-5_3uM_P1.2-2,32.59925783,23.90450786,8.69,,,,0.37,,
ASO1-95_WT_1.2-6_20210630,J9,ASO23_3,KQ391_L20_5-10-5_3uM_P1.2-2,32.80987361,23.946806,8.86,,,,0.54,,
ASO1-95_WT_1.2-6_20210630,J10,ASO23_3,KQ391_L20_5-10-5_3uM_P1.2-2,31.75800274,23.95073154,7.81,,,,-0.52,-0.54,1.45
ASO1-95_WT_1.2-6_20210630,J11,ASO23_3,KQ391_L20_5-10-5_3uM_P1.2-2,31.62730979,23.95484045,7.67,,,,-0.65,,
ASO1-95_WT_1.2-6_20210630,J12,ASO23_3,KQ391_L20_5-10-5_3uM_P1.2-2,31.91442559,24.03481664,7.88,,,,-0.45,,
ASO1-95_WT_1.2-6_20210630,J13,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,33.82259798,26.22112099,7.60,,,,-0.72,-0.44,1.35
ASO1-95_WT_1.2-6_20210630,J14,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,34.48998869,26.2490706,8.24,,,,-0.08,,
ASO1-95_WT_1.2-6_20210630,J15,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,34.0873882,26.26870187,7.82,,,,-0.51,,
ASO1-95_WT_1.2-6_20210630,J16,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,35.75525785,27.11092367,8.64,,,,0.32,-0.06,1.04
ASO1-95_WT_1.2-6_20210630,J17,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,34.65837112,27.20030363,7.46,,,,-0.87,,
ASO1-95_WT_1.2-6_20210630,J18,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,35.8767574,27.17866646,8.70,,,,0.37,,
ASO1-95_WT_1.2-6_20210630,J19,ASO59_3,KQ979_L20_5-10-5_3uM_P1.2-2,33.37327978,25.78399547,7.59,,,,-0.74,-0.28,1.22
ASO1-95_WT_1.2-6_20210630,J20,ASO59_3,KQ979_L20_5-10-5_3uM_P1.2-2,33.88075129,25.75549645,8.13,,,,-0.20,,
ASO1-95_WT_1.2-6_20210630,J21,ASO59_3,KQ979_L20_5-10-5_3uM_P1.2-2,34.25691445,25.84456656,8.41,,,,0.09,,
ASO1-95_WT_1.2-6_20210630,J22,ASO59_3,KQ979_L20_5-10-5_3uM_P1.2-2,33.53840317,26.27113558,7.27,,,,-1.06,-0.96,1.94
ASO1-95_WT_1.2-6_20210630,J23,ASO59_3,KQ979_L20_5-10-5_3uM_P1.2-2,33.82700128,26.3250645,7.50,,,,-0.82,,
ASO1-95_WT_1.2-6_20210630,J24,ASO59_3,KQ979_L20_5-10-5_3uM_P1.2-2,33.73106287,26.39634931,7.33,,,,-0.99,,
ASO1-95_WT_1.2-6_20210630,K1,ASO24_10,KQ283_L20_5-10-5_10uM_P1.2-2,34.19143406,26.49661186,7.69,,,,-0.63,-0.78,1.72
ASO1-95_WT_1.2-6_20210630,K2,ASO24_10,KQ283_L20_5-10-5_10uM_P1.2-2,33.80107878,26.5043647,7.30,,,,-1.03,,
ASO1-95_WT_1.2-6_20210630,K3,ASO24_10,KQ283_L20_5-10-5_10uM_P1.2-2,34.02402525,26.39399957,7.63,,,,-0.70,,
ASO1-95_WT_1.2-6_20210630,K4,ASO24_10,KQ283_L20_5-10-5_10uM_P1.2-2,34.19428398,25.77552222,8.42,,,,0.09,0.11,0.93
ASO1-95_WT_1.2-6_20210630,K5,ASO24_10,KQ283_L20_5-10-5_10uM_P1.2-2,34.28636089,25.73824998,8.55,,,,0.22,,
ASO1-95_WT_1.2-6_20210630,K6,ASO24_10,KQ283_L20_5-10-5_10uM_P1.2-2,34.12809198,25.80063214,8.33,,,,0.00,,
ASO1-95_WT_1.2-6_20210630,K7,ASO24_3,KQ283_L20_5-10-5_3uM_P1.2-2,33.64173686,26.16797749,7.47,,,,-0.85,-0.80,1.74
ASO1-95_WT_1.2-6_20210630,K8,ASO24_3,KQ283_L20_5-10-5_3uM_P1.2-2,33.62133852,26.04816619,7.57,,,,-0.75,,
ASO1-95_WT_1.2-6_20210630,K9,ASO24_3,KQ283_L20_5-10-5_3uM_P1.2-2,33.70219263,26.16402255,7.54,,,,-0.79,,
ASO1-95_WT_1.2-6_20210630,K10,ASO24_3,KQ283_L20_5-10-5_3uM_P1.2-2,33.69998466,25.02849541,8.67,,,,0.35,0.39,0.77
ASO1-95_WT_1.2-6_20210630,K11,ASO24_3,KQ283_L20_5-10-5_3uM_P1.2-2,33.75235372,25.07429877,8.68,,,,0.35,,
ASO1-95_WT_1.2-6_20210630,K12,ASO24_3,KQ283_L20_5-10-5_3uM_P1.2-2,33.85464165,25.0716207,8.78,,,,0.46,,
ASO1-95_WT_1.2-6_20210630,K13,ASO60_10,KQ921_L20_5-10-5_10uM_P1.2-2,35.61268028,27.76035366,7.85,,,,-0.47,-0.32,1.25
ASO1-95_WT_1.2-6_20210630,K14,ASO60_10,KQ921_L20_5-10-5_10uM_P1.2-2,36.31467637,27.7591465,8.56,,,,0.23,,
ASO1-95_WT_1.2-6_20210630,K15,ASO60_10,KQ921_L20_5-10-5_10uM_P1.2-2,35.45738026,27.83940834,7.62,,,,-0.71,,
ASO1-95_WT_1.2-6_20210630,K16,ASO60_10,KQ921_L20_5-10-5_10uM_P1.2-2,34.00492906,27.02343692,6.98,,,,-1.34,-1.23,2.35
ASO1-95_WT_1.2-6_20210630,K17,ASO60_10,KQ921_L20_5-10-5_10uM_P1.2-2,34.66112248,26.99000399,7.67,,,,-0.65,,
ASO1-95_WT_1.2-6_20210630,K18,ASO60_10,KQ921_L20_5-10-5_10uM_P1.2-2,33.72580402,27.09973946,6.63,,,,-1.70,,
ASO1-95_WT_1.2-6_20210630,K19,ASO60_3,KQ921_L20_5-10-5_3uM_P1.2-2,35.09439541,26.62887552,8.47,,,,0.14,0.08,0.95
ASO1-95_WT_1.2-6_20210630,K20,ASO60_3,KQ921_L20_5-10-5_3uM_P1.2-2,35.11228177,26.6444077,8.47,,,,0.14,,
ASO1-95_WT_1.2-6_20210630,K21,ASO60_3,KQ921_L20_5-10-5_3uM_P1.2-2,35.03709599,26.76016865,8.28,,,,-0.05,,
ASO1-95_WT_1.2-6_20210630,K22,ASO60_3,KQ921_L20_5-10-5_3uM_P1.2-2,33.81665321,26.35013755,7.47,,,,-0.86,-0.93,1.90
ASO1-95_WT_1.2-6_20210630,K23,ASO60_3,KQ921_L20_5-10-5_3uM_P1.2-2,33.81440973,26.34510785,7.47,,,,-0.86,,
ASO1-95_WT_1.2-6_20210630,K24,ASO60_3,KQ921_L20_5-10-5_3uM_P1.2-2,33.68573895,26.42757514,7.26,,,,-1.07,,
ASO1-95_WT_1.2-6_20210630,L1,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,35.48022001,26.34835182,9.13,,,,0.81,1.07,0.48
ASO1-95_WT_1.2-6_20210630,L2,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,36.45778239,26.37856185,10.08,,,,1.75,,
ASO1-95_WT_1.2-6_20210630,L3,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,35.39479686,26.41536128,8.98,,,,0.65,,
ASO1-95_WT_1.2-6_20210630,L4,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,34.78759686,26.38097773,8.41,,,,0.08,0.33,0.80
ASO1-95_WT_1.2-6_20210630,L5,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,35.21869656,26.30887848,8.91,,,,0.58,,
ASO1-95_WT_1.2-6_20210630,L6,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,35.01396764,26.37361229,8.64,,,,0.32,,
ASO1-95_WT_1.2-6_20210630,L7,ASO37_3,KQ258_L20_5-10-5_3uM_P1.2-2,34.36245454,25.14073986,9.22,,,,0.90,0.69,0.62
ASO1-95_WT_1.2-6_20210630,L8,ASO37_3,KQ258_L20_5-10-5_3uM_P1.2-2,34.33543768,25.17491768,9.16,,,,0.84,,
ASO1-95_WT_1.2-6_20210630,L9,ASO37_3,KQ258_L20_5-10-5_3uM_P1.2-2,33.91280759,25.24154151,8.67,,,,0.35,,
ASO1-95_WT_1.2-6_20210630,L10,ASO37_3,KQ258_L20_5-10-5_3uM_P1.2-2,34.72344305,26.39638073,8.33,,,,0.00,-0.01,1.00
ASO1-95_WT_1.2-6_20210630,L11,ASO37_3,KQ258_L20_5-10-5_3uM_P1.2-2,34.82373058,26.49907042,8.32,,,,0.00,,
ASO1-95_WT_1.2-6_20210630,L12,ASO37_3,KQ258_L20_5-10-5_3uM_P1.2-2,34.84925006,26.54163907,8.31,,,,-0.02,,
ASO1-95_WT_1.2-6_20210630,L13,ASO61_10,KQ920_L20_5-10-5_10uM_P1.2-2,34.045148,26.37747261,7.67,,,,-0.66,-0.74,1.68
ASO1-95_WT_1.2-6_20210630,L14,ASO61_10,KQ920_L20_5-10-5_10uM_P1.2-2,34.14298324,26.39914926,7.74,,,,-0.58,,
ASO1-95_WT_1.2-6_20210630,L15,ASO61_10,KQ920_L20_5-10-5_10uM_P1.2-2,33.63343619,26.30285451,7.33,,,,-0.99,,
ASO1-95_WT_1.2-6_20210630,L16,ASO61_10,KQ920_L20_5-10-5_10uM_P1.2-2,34.74353462,26.07089522,8.67,,,,0.35,0.70,0.61
ASO1-95_WT_1.2-6_20210630,L17,ASO61_10,KQ920_L20_5-10-5_10uM_P1.2-2,35.19805546,26.08912646,9.11,,,,0.78,,
ASO1-95_WT_1.2-6_20210630,L18,ASO61_10,KQ920_L20_5-10-5_10uM_P1.2-2,35.38118851,26.07341598,9.31,,,,0.98,,
ASO1-95_WT_1.2-6_20210630,L19,ASO61_3,KQ920_L20_5-10-5_3uM_P1.2-2,34.45684165,25.3890156,9.07,,,,0.74,0.61,0.66
ASO1-95_WT_1.2-6_20210630,L20,ASO61_3,KQ920_L20_5-10-5_3uM_P1.2-2,34.04780709,25.3855921,8.66,,,,0.34,,
ASO1-95_WT_1.2-6_20210630,L21,ASO61_3,KQ920_L20_5-10-5_3uM_P1.2-2,34.41290416,25.34552108,9.07,,,,0.74,,
ASO1-95_WT_1.2-6_20210630,L22,ASO61_3,KQ920_L20_5-10-5_3uM_P1.2-2,34.03663861,25.8829659,8.15,,,,-0.17,0.12,0.92
ASO1-95_WT_1.2-6_20210630,L23,ASO61_3,KQ920_L20_5-10-5_3uM_P1.2-2,34.80102251,25.89170294,8.91,,,,0.58,,
ASO1-95_WT_1.2-6_20210630,L24,ASO61_3,KQ920_L20_5-10-5_3uM_P1.2-2,34.20906116,25.94483236,8.26,,,,-0.06,,
ASO1-95_WT_1.2-6_20210630,M1,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,34.69834746,25.70486174,8.99,,,,0.67,0.53,0.69
ASO1-95_WT_1.2-6_20210630,M2,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,34.82163718,25.67462025,9.15,,,,0.82,,
ASO1-95_WT_1.2-6_20210630,M3,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,34.1447299,25.73138374,8.41,,,,0.09,,
ASO1-95_WT_1.2-6_20210630,M4,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,35.15491472,26.1382575,9.02,,,,0.69,0.37,0.77
ASO1-95_WT_1.2-6_20210630,M5,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,34.93696466,26.14930606,8.79,,,,0.46,,
ASO1-95_WT_1.2-6_20210630,M6,ASO38_10,KQ332_L20_5-10-5_10uM_P1.2-2,34.366413,26.07464864,8.29,,,,-0.03,,
ASO1-95_WT_1.2-6_20210630,M7,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,34.49008636,26.29835875,8.19,,,,-0.13,0.03,0.98
ASO1-95_WT_1.2-6_20210630,M8,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,34.78184802,26.30605009,8.48,,,,0.15,,
ASO1-95_WT_1.2-6_20210630,M9,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,34.78983183,26.38062732,8.41,,,,0.08,,
ASO1-95_WT_1.2-6_20210630,M10,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,34.10598302,26.15755574,7.95,,,,-0.38,-0.27,1.20
ASO1-95_WT_1.2-6_20210630,M11,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,34.38462604,26.21825208,8.17,,,,-0.16,,
ASO1-95_WT_1.2-6_20210630,M12,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,34.25312744,26.19634014,8.06,,,,-0.27,,
ASO1-95_WT_1.2-6_20210630,M13,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,34.16500214,26.15278225,8.01,,,,-0.31,-0.62,1.54
ASO1-95_WT_1.2-6_20210630,M14,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,33.63744819,26.18745075,7.45,,,,-0.88,,
ASO1-95_WT_1.2-6_20210630,M15,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,33.91475964,26.27410447,7.64,,,,-0.68,,
ASO1-95_WT_1.2-6_20210630,M16,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,34.12767919,26.1619742,7.97,,,,-0.36,-0.56,1.48
ASO1-95_WT_1.2-6_20210630,M17,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,33.95722726,26.11701603,7.84,,,,-0.48,,
ASO1-95_WT_1.2-6_20210630,M18,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,33.64758489,26.16896601,7.48,,,,-0.85,,
ASO1-95_WT_1.2-6_20210630,M19,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,33.80000323,25.27584492,8.52,,,,0.20,0.05,0.96
ASO1-95_WT_1.2-6_20210630,M20,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,33.6916872,25.25185123,8.44,,,,0.11,,
ASO1-95_WT_1.2-6_20210630,M21,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,33.4529958,25.28074818,8.17,,,,-0.15,,
ASO1-95_WT_1.2-6_20210630,M22,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,35.38692715,25.73588257,9.65,,,,1.33,0.94,0.52
ASO1-95_WT_1.2-6_20210630,M23,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,35.08904126,25.78317352,9.31,,,,0.98,,
ASO1-95_WT_1.2-6_20210630,M24,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,34.70609607,25.86627848,8.84,,,,0.51,,
ASO1-95_WT_1.2-6_20210630,N1,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,36.58611266,29.05890077,7.53,,,,-0.80,-0.64,1.55
ASO1-95_WT_1.2-6_20210630,N2,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,36.81929837,29.00995413,7.81,,,,-0.52,,
ASO1-95_WT_1.2-6_20210630,N3,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,36.94040766,29.20920854,7.73,,,,-0.59,,
ASO1-95_WT_1.2-6_20210630,N4,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,37.31941291,30.66483655,6.65,,,,-1.67,-1.21,2.31
ASO1-95_WT_1.2-6_20210630,N5,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,39.24006791,30.41300293,8.83,,,,0.50,,
ASO1-95_WT_1.2-6_20210630,N6,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,36.46204728,30.59782256,5.86,,,,-2.46,,
ASO1-95_WT_1.2-6_20210630,N7,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.89520918,29.4413472,6.45,,,,-1.87,-1.24,2.36
ASO1-95_WT_1.2-6_20210630,N8,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,36.69824434,29.32189331,7.38,,,,-0.95,,
ASO1-95_WT_1.2-6_20210630,N9,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,36.75483733,29.31840551,7.44,,,,-0.89,,
ASO1-95_WT_1.2-6_20210630,N10,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.61165134,28.95246453,6.66,,,,-1.67,-1.09,2.13
ASO1-95_WT_1.2-6_20210630,N11,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,36.40218024,28.9340715,7.47,,,,-0.86,,
ASO1-95_WT_1.2-6_20210630,N12,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,36.58369383,29.01110929,7.57,,,,-0.75,,
