Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.3_P3+4_WT_20210726,O1,Naïve_P2.3-4,Naïve_P2.3-4,,37.1846611002736,31.411257730022,5.7734033702516,6.804337543707433,6.627475606799035,0.16838517216936827,-0.8540722365474345,0.17686193690839858,0.8846250881703666
Rd2.3_P3+4_WT_20210726,O2,Naïve_P2.3-4,Naïve_P2.3-4,,37.2440930596894,31.3666684126856,5.877424647003799,,,,-0.7500509597952352,,
Rd2.3_P3+4_WT_20210726,O3,Naïve_P2.3-4,Naïve_P2.3-4,,40.0,31.2378153861331,8.7621846138669,,,,2.1347090070678654,,
Rd2.3_P3+4_WT_20210726,O4,Naïve_P2.3-4,Naïve_P2.3-4,,30.7597745293348,24.0126319808946,6.747142548440198,6.647938906977501,,,0.11966694164116376,0.020463300178466426,0.9859160412928432
Rd2.3_P3+4_WT_20210726,O5,Naïve_P2.3-4,Naïve_P2.3-4,,30.6479858072502,24.0402860268845,6.607699780365703,,,,-0.019775826433331645,,
Rd2.3_P3+4_WT_20210726,O6,Naïve_P2.3-4,Naïve_P2.3-4,,30.6670557813541,24.0780813892275,6.588974392126602,,,,-0.03850121467243284,,
Rd2.3_P3+4_WT_20210726,P1,Naïve_P2.3-4,Naïve_P2.3-4,,30.546811953685,24.0223212330359,6.524490720649101,6.658992062308702,,,-0.10298488614993317,0.031516455509667196,0.9783913434793424
Rd2.3_P3+4_WT_20210726,P2,Naïve_P2.3-4,Naïve_P2.3-4,,30.6987450726346,24.0474911354716,6.651253937163002,,,,0.02377833036396737,,
Rd2.3_P3+4_WT_20210726,P3,Naïve_P2.3-4,Naïve_P2.3-4,,30.8378864072417,24.0366548781277,6.801231529114002,,,,0.1737559223149674,,
Rd2.3_P3+4_WT_20210726,P4,Naïve_P2.3-4,Naïve_P2.3-4,,30.3275940407385,24.0161610269818,6.311433013756702,6.3986339142025015,,,-0.31604259304233295,-0.2288416925965334,1.1718936843378727
Rd2.3_P3+4_WT_20210726,P5,Naïve_P2.3-4,Naïve_P2.3-4,,30.3002862374855,23.998540160897,6.3017460765885005,,,,-0.3257295302105341,,
Rd2.3_P3+4_WT_20210726,P6,Naïve_P2.3-4,Naïve_P2.3-4,,30.6390633283759,24.0563406761136,6.5827226522623015,,,,-0.044752954536733114,,
Rd2.3_P3+4_WT_20210726,O7,Ionis1375651_10_P2.3-4,Ionis1375651_10uM_P2.3-4,,34.8751020882015,24.6824495607126,10.1926525274889,,,,3.565176920689865,3.148218646395332,0.11279549501396523
Rd2.3_P3+4_WT_20210726,O8,Ionis1375651_10_P2.3-4,Ionis1375651_10uM_P2.3-4,,34.8709006070782,24.7637583118576,10.107142295220598,,,,3.4796666884215632,,
Rd2.3_P3+4_WT_20210726,O9,Ionis1375651_10_P2.3-4,Ionis1375651_10uM_P2.3-4,,33.7941556442154,24.7668677073418,9.027287936873602,,,,2.3998123300745675,,
Rd2.3_P3+4_WT_20210726,P7,Ionis1375651_10_P2.3-4,Ionis1375651_10uM_P2.3-4,,35.6748010685779,25.607537557761,10.0672635108169,,,,3.439787904017866,3.202714525055265,0.10861426319014185
Rd2.3_P3+4_WT_20210726,P8,Ionis1375651_10_P2.3-4,Ionis1375651_10uM_P2.3-4,,35.1527074600726,25.6543294866065,9.498377973466098,,,,2.870902366667064,,
Rd2.3_P3+4_WT_20210726,P9,Ionis1375651_10_P2.3-4,Ionis1375651_10uM_P2.3-4,,35.6547909757047,25.7298620644248,9.924928911279899,,,,3.2974533044808645,,
Rd2.3_P3+4_WT_20210726,O10,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,,31.1970833579839,23.2576510406725,7.9394323173114,,,,1.3119567105123657,1.5154670410528663,0.3497832133819803
Rd2.3_P3+4_WT_20210726,O11,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,,31.4814683193832,23.2897713654557,8.1916969539275,,,,1.5642213471284663,,
Rd2.3_P3+4_WT_20210726,O12,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,,31.6078809579724,23.3101822856556,8.297698672316802,,,,1.6702230655177672,,
Rd2.3_P3+4_WT_20210726,P10,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,,33.2830283048127,24.7790579657972,8.503970339015503,,,,1.876494732216468,1.8013296169408655,0.28691004476090953
Rd2.3_P3+4_WT_20210726,P11,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,,33.245530517667,24.7931588846735,8.4523716329935,,,,1.824896026194466,,
Rd2.3_P3+4_WT_20210726,P12,Ionis1375651_3_P2.3-4,Ionis1375651_3uM_P2.3-4,,33.0992901622991,24.7692164630884,8.330073699210697,,,,1.7025980924116624,,
Rd2.3_P3+4_WT_20210726,O13,Ionis676630_10_P2.3-4,Ionis676630_10uM_P2.3-4,,31.6230456250874,23.9395667160889,7.683478908998499,,,,1.0560033021994641,0.9592365005938319,0.5143290332213314
Rd2.3_P3+4_WT_20210726,O14,Ionis676630_10_P2.3-4,Ionis676630_10uM_P2.3-4,,31.4944262890062,24.0051801669725,7.489246122033698,,,,0.8617705152346637,,
Rd2.3_P3+4_WT_20210726,O15,Ionis676630_10_P2.3-4,Ionis676630_10uM_P2.3-4,,31.5944925775423,24.0070812863959,7.5874112911464024,,,,0.9599356843473679,,
Rd2.3_P3+4_WT_20210726,P13,Ionis676630_10_P2.3-4,Ionis676630_10uM_P2.3-4,,32.9663957796452,25.8934816338062,7.072914145838997,,,,0.4454385390399622,0.9313883398535658,0.5243535010577396
Rd2.3_P3+4_WT_20210726,P14,Ionis676630_10_P2.3-4,Ionis676630_10uM_P2.3-4,,33.6239578232118,25.9597929959876,7.664164827224205,,,,1.0366892204251705,,
Rd2.3_P3+4_WT_20210726,P15,Ionis676630_10_P2.3-4,Ionis676630_10uM_P2.3-4,,34.0094794783887,26.0699666114941,7.939512866894599,,,,1.3120372600955648,,
Rd2.3_P3+4_WT_20210726,O16,Ionis676630_3_P2.3-4,Ionis676630_3uM_P2.3-4,,30.0883334090353,22.8460684871441,7.2422649218911985,,,,0.614789315092164,0.5895201254024988,0.6645639200152378
Rd2.3_P3+4_WT_20210726,O17,Ionis676630_3_P2.3-4,Ionis676630_3uM_P2.3-4,,30.0700194260928,22.9022498840972,7.1677695419956,,,,0.5402939351965657,,
Rd2.3_P3+4_WT_20210726,O18,Ionis676630_3_P2.3-4,Ionis676630_3uM_P2.3-4,,30.2097354274967,22.9687826947789,7.240952732717801,,,,0.6134771259187666,,
Rd2.3_P3+4_WT_20210726,P16,Ionis676630_3_P2.3-4,Ionis676630_3uM_P2.3-4,,30.742416534,23.6520165641191,7.090399969880899,,,,0.46292436308186424,0.5817028310863321,0.6681746568361595
Rd2.3_P3+4_WT_20210726,P17,Ionis676630_3_P2.3-4,Ionis676630_3uM_P2.3-4,,30.9825552200124,23.7202047665103,7.262350453502101,,,,0.6348748467030667,,
Rd2.3_P3+4_WT_20210726,P18,Ionis676630_3_P2.3-4,Ionis676630_3uM_P2.3-4,,30.9452741232417,23.6704892329686,7.2747848902731,,,,0.6473092834740655,,
Rd2.3_P3+4_WT_20210726,J1,KQ455_10_P2.3-4,KQ455_L20_5-10-5_10uM_P2.3-4,rs112267440,32.0305909677051,24.945647088455,7.084943879250101,,,,0.4574682724510666,0.5785281844122648,0.6696465923266841
Rd2.3_P3+4_WT_20210726,J2,KQ455_10_P2.3-4,KQ455_L20_5-10-5_10uM_P2.3-4,rs112267440,32.3762689749629,24.9616818462725,7.414587128690396,,,,0.7871115218913616,,
Rd2.3_P3+4_WT_20210726,J3,KQ455_10_P2.3-4,KQ455_L20_5-10-5_10uM_P2.3-4,rs112267440,32.0890881331745,24.9706077674811,7.118480365693401,,,,0.49100475889436623,,
Rd2.3_P3+4_WT_20210726,J13,KQ455_10_P2.3-4,KQ455_L20_5-10-5_10uM_P2.3-4,rs112267440,31.64283846046,24.4583494384365,7.184489022023499,,,,0.5570134152244641,0.5992609072885328,0.6600920339484421
Rd2.3_P3+4_WT_20210726,J14,KQ455_10_P2.3-4,KQ455_L20_5-10-5_10uM_P2.3-4,rs112267440,31.7543372339125,24.5922304319644,7.162106801948102,,,,0.5346311951490677,,
Rd2.3_P3+4_WT_20210726,J15,KQ455_10_P2.3-4,KQ455_L20_5-10-5_10uM_P2.3-4,rs112267440,31.945464319463,24.6118506011719,7.333613718291101,,,,0.7061381114920664,,
Rd2.3_P3+4_WT_20210726,J7,KQ455_3_P2.3-4,KQ455_L20_5-10-5_3uM_P2.3-4,rs112267440,31.0048152757206,23.7912274975243,7.213587778196299,,,,0.5861121713972643,0.6236192964340646,0.6490406320544629
Rd2.3_P3+4_WT_20210726,J8,KQ455_3_P2.3-4,KQ455_L20_5-10-5_3uM_P2.3-4,rs112267440,31.0359727540312,23.7859463748968,7.2500263791344,,,,0.6225507723353658,,
Rd2.3_P3+4_WT_20210726,J9,KQ455_3_P2.3-4,KQ455_L20_5-10-5_3uM_P2.3-4,rs112267440,31.11209580807,23.8224252557014,7.289670552368598,,,,0.6621949455695635,,
Rd2.3_P3+4_WT_20210726,J19,KQ455_3_P2.3-4,KQ455_L20_5-10-5_3uM_P2.3-4,rs112267440,30.6602713853137,23.1811506612566,7.4791207240571005,,,,0.8516451172580659,0.7886507722113313,0.5788852201147467
Rd2.3_P3+4_WT_20210726,J20,KQ455_3_P2.3-4,KQ455_L20_5-10-5_3uM_P2.3-4,rs112267440,30.7511672899626,23.2226903406749,7.528476949287697,,,,0.9010013424886623,,
Rd2.3_P3+4_WT_20210726,J21,KQ455_3_P2.3-4,KQ455_L20_5-10-5_3uM_P2.3-4,rs112267440,30.536859267906,23.2960778042197,7.2407814636863,,,,0.6133058568872656,,
Rd2.3_P3+4_WT_20210726,I1,KQJM008_10_P2.3-4,KQJM008_L20_6-08-6_10uM_P2.3-4,rs112267440,31.9743098824981,24.9797418377722,6.994568044725902,,,,0.36709243792686763,0.12276182818979937,0.91842777129911
Rd2.3_P3+4_WT_20210726,I2,KQJM008_10_P2.3-4,KQJM008_L20_6-08-6_10uM_P2.3-4,rs112267440,31.6417876267375,25.0657259859072,6.5760616408303,,,,-0.05141396596873449,,
Rd2.3_P3+4_WT_20210726,I3,KQJM008_10_P2.3-4,KQJM008_L20_6-08-6_10uM_P2.3-4,rs112267440,31.7535568223393,25.073474202929,6.6800826194103,,,,0.05260701261126499,,
Rd2.3_P3+4_WT_20210726,I13,KQJM008_10_P2.3-4,KQJM008_L20_6-08-6_10uM_P2.3-4,rs112267440,31.676512363547,24.5695626276182,7.106949735928801,,,,0.47947412912976617,0.49085422053719796,0.7116036321289196
Rd2.3_P3+4_WT_20210726,I14,KQJM008_10_P2.3-4,KQJM008_L20_6-08-6_10uM_P2.3-4,rs112267440,31.6870525783365,24.6274864041775,7.059566174158999,,,,0.432090567359964,,
Rd2.3_P3+4_WT_20210726,I15,KQJM008_10_P2.3-4,KQJM008_L20_6-08-6_10uM_P2.3-4,rs112267440,31.8449239877639,24.656450415843,7.188473571920898,,,,0.5609979651218637,,
Rd2.3_P3+4_WT_20210726,I7,KQJM008_3_P2.3-4,KQJM008_L20_6-08-6_3uM_P2.3-4,rs112267440,31.1203915135205,24.0194808618486,7.100910651671899,,,,0.4734350448728648,0.4634698831261647,0.7252398561567689
Rd2.3_P3+4_WT_20210726,I8,KQJM008_3_P2.3-4,KQJM008_L20_6-08-6_3uM_P2.3-4,rs112267440,31.1238592282049,24.0389302365858,7.084928991619101,,,,0.4574533848200666,,
Rd2.3_P3+4_WT_20210726,I9,KQJM008_3_P2.3-4,KQJM008_L20_6-08-6_3uM_P2.3-4,rs112267440,31.1510267164594,24.0640298899748,7.086996826484597,,,,0.4595212196855627,,
Rd2.3_P3+4_WT_20210726,I19,KQJM008_3_P2.3-4,KQJM008_L20_6-08-6_3uM_P2.3-4,rs112267440,30.5671590418544,23.3873071572655,7.179851884588899,,,,0.5523762777898646,0.4329448027826975,0.7407482393441986
Rd2.3_P3+4_WT_20210726,I20,KQJM008_3_P2.3-4,KQJM008_L20_6-08-6_3uM_P2.3-4,rs112267440,30.5384695626605,23.5024455546033,7.036024008057197,,,,0.4085484012581624,,
Rd2.3_P3+4_WT_20210726,I21,KQJM008_3_P2.3-4,KQJM008_L20_6-08-6_3uM_P2.3-4,rs112267440,30.4905911619588,23.5252058258597,6.9653853360991,,,,0.33790972930006546,,
Rd2.3_P3+4_WT_20210726,K1,KQJM019_10_P2.3-4,KQJM019_L22_6-10-6_10uM_P2.3-4,rs112267440,32.8019854681388,24.9094362669994,7.892549201139403,,,,1.2650735943403681,1.1919927769068994,0.4376978562488917
Rd2.3_P3+4_WT_20210726,K2,KQJM019_10_P2.3-4,KQJM019_L22_6-10-6_10uM_P2.3-4,rs112267440,32.8093481997997,24.9700061523247,7.839342047475,,,,1.2118664406759656,,
Rd2.3_P3+4_WT_20210726,K3,KQJM019_10_P2.3-4,KQJM019_L22_6-10-6_10uM_P2.3-4,rs112267440,32.683702512549,24.9571886100456,7.726513902503399,,,,1.0990382957043643,,
Rd2.3_P3+4_WT_20210726,K13,KQJM019_10_P2.3-4,KQJM019_L22_6-10-6_10uM_P2.3-4,rs112267440,31.9317591469726,24.4361232271426,7.495635919830001,,,,0.8681603130309661,0.9436568730383001,0.519913357769911
Rd2.3_P3+4_WT_20210726,K14,KQJM019_10_P2.3-4,KQJM019_L22_6-10-6_10uM_P2.3-4,rs112267440,32.0798809820823,24.538271201296,7.5416097807863025,,,,0.9141341739872679,,
Rd2.3_P3+4_WT_20210726,K15,KQJM019_10_P2.3-4,KQJM019_L22_6-10-6_10uM_P2.3-4,rs112267440,32.2604276729353,24.5842759340396,7.676151738895701,,,,1.0486761320966664,,
Rd2.3_P3+4_WT_20210726,K7,KQJM019_3_P2.3-4,KQJM019_L22_6-10-6_3uM_P2.3-4,rs112267440,30.5949901156244,23.3498808801439,7.245109235480502,,,,0.6176336286814674,0.6581486462247668,0.6336909661212368
Rd2.3_P3+4_WT_20210726,K8,KQJM019_3_P2.3-4,KQJM019_L22_6-10-6_3uM_P2.3-4,rs112267440,30.657953496522,23.3737270884744,7.284226408047601,,,,0.6567508012485668,,
Rd2.3_P3+4_WT_20210726,K9,KQJM019_3_P2.3-4,KQJM019_L22_6-10-6_3uM_P2.3-4,rs112267440,30.7459911159449,23.4184540004016,7.327537115543301,,,,0.7000615087442661,,
Rd2.3_P3+4_WT_20210726,K19,KQJM019_3_P2.3-4,KQJM019_L22_6-10-6_3uM_P2.3-4,rs112267440,30.6130297635144,23.1256470335468,7.4873827299675995,,,,0.8599071231685649,0.7688829499673654,0.5868717018123308
Rd2.3_P3+4_WT_20210726,K20,KQJM019_3_P2.3-4,KQJM019_L22_6-10-6_3uM_P2.3-4,rs112267440,30.5352646376666,23.1796576554439,7.3556069822226995,,,,0.7281313754236649,,
Rd2.3_P3+4_WT_20210726,K21,KQJM019_3_P2.3-4,KQJM019_L22_6-10-6_3uM_P2.3-4,rs112267440,30.5622068151742,23.2161208570653,7.346085958108901,,,,0.7186103513098665,,
Rd2.3_P3+4_WT_20210726,L1,KQJM076_10_P2.3-4,KQJM076_L18_4-10-4_10uM_P2.3-4,rs112267440,31.5177916523508,24.3005017781335,7.2172898742173,,,,0.5898142674182658,0.5580133737586989,0.679236845731183
Rd2.3_P3+4_WT_20210726,L2,KQJM076_10_P2.3-4,KQJM076_L18_4-10-4_10uM_P2.3-4,rs112267440,31.5473564561332,24.3790222889086,7.1683341672246,,,,0.5408585604255656,,
Rd2.3_P3+4_WT_20210726,L3,KQJM076_10_P2.3-4,KQJM076_L18_4-10-4_10uM_P2.3-4,rs112267440,31.5384532413308,24.3676103410995,7.1708429002313,,,,0.5433672934322651,,
Rd2.3_P3+4_WT_20210726,L13,KQJM076_10_P2.3-4,KQJM076_L18_4-10-4_10uM_P2.3-4,rs112267440,30.801016451276,23.5624514723152,7.238564978960799,,,,0.6110893721617643,0.666024623261432,0.6302409390345899
Rd2.3_P3+4_WT_20210726,L14,KQJM076_10_P2.3-4,KQJM076_L18_4-10-4_10uM_P2.3-4,rs112267440,30.9027352798473,23.5739937092338,7.328741570613499,,,,0.701265963814464,,
Rd2.3_P3+4_WT_20210726,L15,KQJM076_10_P2.3-4,KQJM076_L18_4-10-4_10uM_P2.3-4,rs112267440,30.9111146261958,23.5979204855887,7.313194140607102,,,,0.6857185338080676,,
Rd2.3_P3+4_WT_20210726,L7,KQJM076_3_P2.3-4,KQJM076_L18_4-10-4_3uM_P2.3-4,rs112267440,30.8241427766528,23.3895118871806,7.434630889472199,,,,0.8071552826731647,0.8285072609626667,0.5631115857394284
Rd2.3_P3+4_WT_20210726,L8,KQJM076_3_P2.3-4,KQJM076_L18_4-10-4_3uM_P2.3-4,rs112267440,30.8389436712051,23.4333559994586,7.405587671746503,,,,0.778112064947468,,
Rd2.3_P3+4_WT_20210726,L9,KQJM076_3_P2.3-4,KQJM076_L18_4-10-4_3uM_P2.3-4,rs112267440,31.0800126340221,23.5522825919557,7.527730042066402,,,,0.9002544352673674,,
Rd2.3_P3+4_WT_20210726,L19,KQJM076_3_P2.3-4,KQJM076_L18_4-10-4_3uM_P2.3-4,rs112267440,30.6917998431561,23.2330903885929,7.458709454563202,,,,0.8312338477641674,0.7307295966388322,0.6025990916559212
Rd2.3_P3+4_WT_20210726,L20,KQJM076_3_P2.3-4,KQJM076_L18_4-10-4_3uM_P2.3-4,rs112267440,30.4797481194692,23.2465126164902,7.233235502978999,,,,0.6057598961799648,,
Rd2.3_P3+4_WT_20210726,L21,KQJM076_3_P2.3-4,KQJM076_L18_4-10-4_3uM_P2.3-4,rs112267440,30.6920115843431,23.3093409315717,7.382670652771399,,,,0.7551950459723642,,
Rd2.3_P3+4_WT_20210726,M1,KQJM077_10_P2.3-4,KQJM077_L17_5-08-4_10uM_P2.3-4,rs112267440,30.3012735389946,22.9426664615645,7.358607077430101,,,,0.7311314706310661,0.6439202125735655,0.6399715992077737
Rd2.3_P3+4_WT_20210726,M2,KQJM077_10_P2.3-4,KQJM077_L17_5-08-4_10uM_P2.3-4,rs112267440,30.161616774738,23.007423522825,7.154193251913,,,,0.5267176451139655,,
Rd2.3_P3+4_WT_20210726,M3,KQJM077_10_P2.3-4,KQJM077_L17_5-08-4_10uM_P2.3-4,rs112267440,30.3342677357496,23.0328806069749,7.301387128774699,,,,0.6739115219756648,,
Rd2.3_P3+4_WT_20210726,M13,KQJM077_10_P2.3-4,KQJM077_L17_5-08-4_10uM_P2.3-4,rs112267440,30.0399879238699,22.6761666010397,7.363821322830201,,,,0.7363457160311668,0.7462153547499,0.5961654383951334
Rd2.3_P3+4_WT_20210726,M14,KQJM077_10_P2.3-4,KQJM077_L17_5-08-4_10uM_P2.3-4,rs112267440,30.061881156102,22.7684451140945,7.2934360420074995,,,,0.6659604352084649,,
Rd2.3_P3+4_WT_20210726,M15,KQJM077_10_P2.3-4,KQJM077_L17_5-08-4_10uM_P2.3-4,rs112267440,30.2688904047686,22.8050748849595,7.463815519809103,,,,0.8363399130100682,,
Rd2.3_P3+4_WT_20210726,M7,KQJM077_3_P2.3-4,KQJM077_L17_5-08-4_3uM_P2.3-4,rs112267440,30.1490986964207,23.0647018918696,7.084396804551101,,,,0.45692119775206663,0.5546001719229992,0.6808457214874069
Rd2.3_P3+4_WT_20210726,M8,KQJM077_3_P2.3-4,KQJM077_L17_5-08-4_3uM_P2.3-4,rs112267440,30.197309065499,23.0857574696103,7.111551595888699,,,,0.4840759890896642,,
Rd2.3_P3+4_WT_20210726,M9,KQJM077_3_P2.3-4,KQJM077_L17_5-08-4_3uM_P2.3-4,rs112267440,30.4553955194912,23.1051165837649,7.350278935726301,,,,0.7228033289272666,,
Rd2.3_P3+4_WT_20210726,M19,KQJM077_3_P2.3-4,KQJM077_L17_5-08-4_3uM_P2.3-4,rs112267440,30.1741883200791,23.015756706528,7.158431613551102,,,,0.5309560067520671,0.5720849114426656,0.6726440138742953
Rd2.3_P3+4_WT_20210726,M20,KQJM077_3_P2.3-4,KQJM077_L17_5-08-4_3uM_P2.3-4,rs112267440,30.2469642574277,23.0626200254621,7.1843442319656,,,,0.5568686251665653,,
Rd2.3_P3+4_WT_20210726,M21,KQJM077_3_P2.3-4,KQJM077_L17_5-08-4_3uM_P2.3-4,rs112267440,30.3510928018708,23.0951870926624,7.255905709208399,,,,0.6284301024093644,,
Rd2.3_P3+4_WT_20210726,N1,KQJM078_10_P2.3-4,KQJM078_L19_6-08-5_10uM_P2.3-4,rs112267440,31.1280005132889,23.7172295816626,7.410770931626299,,,,0.7832953248272645,0.6999698636143314,0.6155850654642744
Rd2.3_P3+4_WT_20210726,N2,KQJM078_10_P2.3-4,KQJM078_L19_6-08-5_10uM_P2.3-4,rs112267440,30.9999701727374,23.7207561326482,7.279214040089197,,,,0.6517384332901628,,
Rd2.3_P3+4_WT_20210726,N3,KQJM078_10_P2.3-4,KQJM078_L19_6-08-5_10uM_P2.3-4,rs112267440,31.0759466914031,23.7835952518785,7.292351439524602,,,,0.664875832725567,,
