ASO Short Description ,Exp,Unnamed: 2,Unnamed: 3,ID,N1,N2,N3,N4,N5,N6
KQJM098_L18_4-10-4_10uM_P30,0.4638157949556528,,,,,,,,,
KQJM098_L18_4-10-4_10uM_P30,,,,,,,,,,
KQJM098_L18_4-10-4_10uM_P30,,,,,,,,,,
KQJM098_L18_4-10-4_10uM_P30,0.47191289343744064,,,,,,,,,
KQJM098_L18_4-10-4_10uM_P30,,,,,,,,,,
KQJM098_L18_4-10-4_10uM_P30,,,,,,,,,,
KQJM098_L18_4-10-4_3uM_P30,0.4144879350438353,,,,,,,,,
KQJM098_L18_4-10-4_3uM_P30,,,,,,,,,,
KQJM098_L18_4-10-4_3uM_P30,,,,,,,,,,
KQJM098_L18_4-10-4_3uM_P30,0.4168803580565791,,,,,,,,,
KQJM098_L18_4-10-4_3uM_P30,,,,,,,,,,
KQJM098_L18_4-10-4_3uM_P30,,,,,,,,,,
KQJM099_L19_5-10-4_10uM_P30,0.29836755758205064,,,,,,,,,
KQJM099_L19_5-10-4_10uM_P30,,,,,,,,,,
KQJM099_L19_5-10-4_10uM_P30,,,,,,,,,,
KQJM099_L19_5-10-4_10uM_P30,0.4466723404600407,,,,,,,,,
KQJM099_L19_5-10-4_10uM_P30,,,,,,,,,,
KQJM099_L19_5-10-4_10uM_P30,,,,,,,,,,
KQJM099_L19_5-10-4_3uM_P30,0.48279203354124506,,,,,,,,,
KQJM099_L19_5-10-4_3uM_P30,,,,,,,,,,
KQJM099_L19_5-10-4_3uM_P30,,,,,,,,,,
KQJM099_L19_5-10-4_3uM_P30,0.32586714546602324,,,,,,,,,
KQJM099_L19_5-10-4_3uM_P30,,,,,,,,,,
KQJM099_L19_5-10-4_3uM_P30,,,,,,,,,,
KQJM155_L17_4-10-3_10uM_P30,0.3692701189042985,,,,,,,,,
KQJM155_L17_4-10-3_10uM_P30,,,,,,,,,,
KQJM155_L17_4-10-3_10uM_P30,,,,,,,,,,
KQJM155_L17_4-10-3_10uM_P30,0.2672823095274896,,,,,,,,,
KQJM155_L17_4-10-3_10uM_P30,,,,,,,,,,
KQJM155_L17_4-10-3_10uM_P30,,,,,,,,,,
KQJM155_L17_4-10-3_3uM_P30,0.5672902951299134,,,,,,,,,
KQJM155_L17_4-10-3_3uM_P30,,,,,,,,,,
KQJM155_L17_4-10-3_3uM_P30,,,,,,,,,,
KQJM155_L17_4-10-3_3uM_P30,0.5116949995959972,,,,,,,,,
KQJM155_L17_4-10-3_3uM_P30,,,,,,,,,,
KQJM155_L17_4-10-3_3uM_P30,,,,,,,,,,
KQJM156_L18_5-08-5_10uM_P30,0.41983422751982,,,,,,,,,
KQJM156_L18_5-08-5_10uM_P30,,,,,,,,,,
KQJM156_L18_5-08-5_10uM_P30,,,,,,,,,,
KQJM156_L18_5-08-5_10uM_P30,0.3637712073483419,,,,,,,,,
KQJM156_L18_5-08-5_10uM_P30,,,,,,,,,,
KQJM156_L18_5-08-5_10uM_P30,,,,,,,,,,
KQJM156_L18_5-08-5_3uM_P30,0.5270234763159413,,,,,,,,,
KQJM156_L18_5-08-5_3uM_P30,,,,,,,,,,
KQJM156_L18_5-08-5_3uM_P30,,,,,,,,,,
KQJM156_L18_5-08-5_3uM_P30,0.613099618023753,,,,,,,,,
KQJM156_L18_5-08-5_3uM_P30,,,,,,,,,,
KQJM156_L18_5-08-5_3uM_P30,,,,,,,,,,
KQJM157_L17_5-08-4_10uM_P30,0.486822266375533,,,,,,,,,
KQJM157_L17_5-08-4_10uM_P30,,,,,,,,,,
KQJM157_L17_5-08-4_10uM_P30,,,,,,,,,,
KQJM157_L17_5-08-4_10uM_P30,0.40930134032001564,,,,,,,,,
KQJM157_L17_5-08-4_10uM_P30,,,,,,,,,,
KQJM157_L17_5-08-4_10uM_P30,,,,,,,,,,
KQJM157_L17_5-08-4_3uM_P30,0.59599168618731,,,,,,,,,
KQJM157_L17_5-08-4_3uM_P30,,,,,,,,,,
KQJM157_L17_5-08-4_3uM_P30,,,,,,,,,,
KQJM157_L17_5-08-4_3uM_P30,0.567649312274059,,,,,,,,,
KQJM157_L17_5-08-4_3uM_P30,,,,,,,,,,
KQJM157_L17_5-08-4_3uM_P30,,,,,,,,,,
KQJM158_L18_5-08-5_10uM_P30,0.9222182918441605,,,,,,,,,
KQJM158_L18_5-08-5_10uM_P30,,,,,,,,,,
KQJM158_L18_5-08-5_10uM_P30,,,,,,,,,,
KQJM158_L18_5-08-5_10uM_P30,0.8819579926800364,,,,,,,,,
KQJM158_L18_5-08-5_10uM_P30,,,,,,,,,,
KQJM158_L18_5-08-5_10uM_P30,,,,,,,,,,
KQJM158_L18_5-08-5_3uM_P30,0.7593624996028937,,,,,,,,,
KQJM158_L18_5-08-5_3uM_P30,,,,,,,,,,
KQJM158_L18_5-08-5_3uM_P30,,,,,,,,,,
KQJM158_L18_5-08-5_3uM_P30,0.7785154975011002,,,,,,,,,
KQJM158_L18_5-08-5_3uM_P30,,,,,,,,,,
KQJM158_L18_5-08-5_3uM_P30,,,,,,,,,,
KQJM159_L19_5-10-4_10uM_P30,1.039793793988099,,,,,,,,,
KQJM159_L19_5-10-4_10uM_P30,,,,,,,,,,
KQJM159_L19_5-10-4_10uM_P30,,,,,,,,,,
KQJM159_L19_5-10-4_10uM_P30,1.3422460209922538,,,,,,,,,
KQJM159_L19_5-10-4_10uM_P30,,,,,,,,,,
KQJM159_L19_5-10-4_10uM_P30,,,,,,,,,,
KQJM159_L19_5-10-4_3uM_P30,1.110585876764177,,,,,,,,,
KQJM159_L19_5-10-4_3uM_P30,,,,,,,,,,
KQJM159_L19_5-10-4_3uM_P30,,,,,,,,,,
KQJM159_L19_5-10-4_3uM_P30,1.0392217150389569,,,,,,,,,
KQJM159_L19_5-10-4_3uM_P30,,,,,,,,,,
KQJM159_L19_5-10-4_3uM_P30,,,,,,,,,,
