Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO469-516_WT_1.2-4_20210630,O1,Naïve_P43,Naïve_P43,27.9176868367529,20.3827578470778,7.534928989675098,,,,-1.3964200206324513,-1.3573394436745165,2.5621224792638864
ASO469-516_WT_1.2-4_20210630,O2,Naïve_P43,Naïve_P43,27.9865706217866,20.3879246341052,7.598645987681401,,,,-1.3327030226261485,,
ASO469-516_WT_1.2-4_20210630,O3,Naïve_P43,Naïve_P43,28.0197119697512,20.4312582472086,7.588453722542599,,,,-1.34289528776495,,
ASO469-516_WT_1.2-4_20210630,O4,Naïve_P43,Naïve_P43,28.3185908761184,20.6462415081311,7.672349367987298,,,,-1.2589996423202514,-1.317447201637517,2.4922472496315735
ASO469-516_WT_1.2-4_20210630,O5,Naïve_P43,Naïve_P43,28.1685880758481,20.5650167048548,7.603571370993301,,,,-1.3277776393142489,,
ASO469-516_WT_1.2-4_20210630,O6,Naïve_P43,Naïve_P43,28.1616121489385,20.595827461909,7.565784687029499,,,,-1.3655643232780506,,
ASO469-516_WT_1.2-4_20210630,O7,Naïve_P43,Naïve_P43,28.2378638948995,20.6992649581351,7.5385989367644015,,,,-1.392750073543148,-1.4415188714967495,2.7160666292009377
ASO469-516_WT_1.2-4_20210630,O8,Naïve_P43,Naïve_P43,28.1454397568804,20.6424195119075,7.503020244972898,,,,-1.4283287653346513,,
ASO469-516_WT_1.2-4_20210630,O9,Naïve_P43,Naïve_P43,28.0945092398927,20.6666380051976,7.4278712346951,,,,-1.503477775612449,,
ASO469-516_WT_1.2-4_20210630,P1,Naïve_P43,Naïve_P43,37.9048776082785,28.161794438071,9.743083170207498,,,,0.8117341598999488,0.39549855410718376,0.7602266186653315
ASO469-516_WT_1.2-4_20210630,P2,Naïve_P43,Naïve_P43,37.1692689036807,28.3118283941058,8.857440509574904,,,,-0.07390850073264588,,
ASO469-516_WT_1.2-4_20210630,P3,Naïve_P43,Naïve_P43,37.6335542984451,28.2535352849833,9.380019013461798,,,,0.4486700031542483,,
ASO469-516_WT_1.2-4_20210630,P4,Naïve_P43,Naïve_P43,28.1515434815636,20.5304229021015,7.621120579462101,,,,-1.3102284308454486,-1.2526194016710832,2.3827364749475004
ASO469-516_WT_1.2-4_20210630,P5,Naïve_P43,Naïve_P43,28.1378231983088,20.4271767687563,7.710646429552501,,,,-1.2207025807550487,,
ASO469-516_WT_1.2-4_20210630,P6,Naïve_P43,Naïve_P43,28.3006293499721,20.5962075330773,7.704421816894797,,,,-1.2269271934127524,,
ASO469-516_WT_1.2-4_20210630,P7,Naïve_P43,Naïve_P43,28.0716471088189,20.5267970380301,7.544850070788801,,,,-1.3864989395187486,-1.4030637342706147,2.6446260399573074
ASO469-516_WT_1.2-4_20210630,P8,Naïve_P43,Naïve_P43,28.0529993824701,20.5406015004444,7.512397882025702,,,,-1.4189511282818472,,
ASO469-516_WT_1.2-4_20210630,P9,Naïve_P43,Naïve_P43,28.1221258386649,20.5945179633686,7.527607875296301,,,,-1.4037411350112485,,
ASO469-516_WT_1.2-4_20210630,O10,Ionis1375651_10_P43,Ionis1375651_10_P43,34.0380415414134,24.8452898328755,9.192751708537898,,,,0.26140269823034856,0.25887002081538313,0.8357422514819669
ASO469-516_WT_1.2-4_20210630,O11,Ionis1375651_10_P43,Ionis1375651_10_P43,34.0684267784422,24.8395563740988,9.2288704043434,,,,0.29752139403585076,,
ASO469-516_WT_1.2-4_20210630,O12,Ionis1375651_10_P43,Ionis1375651_10_P43,33.9681694632176,24.8191344827301,9.1490349804875,,,,0.21768597017995006,,
ASO469-516_WT_1.2-4_20210630,P10,Ionis1375651_10_P43,Ionis1375651_10_P43,36.8086477259538,26.710947833163,10.097699892790796,,,,1.166350882483247,1.2470892212516465,0.42129735945992247
ASO469-516_WT_1.2-4_20210630,P11,Ionis1375651_10_P43,Ionis1375651_10_P43,36.9510006886217,26.7075806575567,10.243420031064996,,,,1.3120710207574469,,
ASO469-516_WT_1.2-4_20210630,P12,Ionis1375651_10_P43,Ionis1375651_10_P43,36.943325576947,26.7491308061252,10.194194770821795,,,,1.2628457605142458,,
ASO469-516_WT_1.2-4_20210630,O13,Ionis676630_10_P43,Ionis676630_10_P43,34.3143589752764,25.6141074893193,8.7002514859571,8.812480891979298,8.93134901030755,0.22902909059126247,-0.2310975243504494,-0.11886811832825117,1.0858825875560778
ASO469-516_WT_1.2-4_20210630,O14,Ionis676630_10_P43,Ionis676630_10_P43,34.2003782432206,25.5848274041363,8.6155508390843,,,,-0.3157981712232498,,
ASO469-516_WT_1.2-4_20210630,O15,Ionis676630_10_P43,Ionis676630_10_P43,34.7078420454168,25.5862016945203,9.121640350896495,,,,0.1902913405889457,,
ASO469-516_WT_1.2-4_20210630,O16,Ionis676630_10_P43,Ionis676630_10_P43,34.2643208165939,25.7334150619752,8.5309057546187,8.667883833584066,,,-0.40044325568884886,-0.2634651767234833,1.200358358651254
ASO469-516_WT_1.2-4_20210630,O17,Ionis676630_10_P43,Ionis676630_10_P43,34.301181857077,25.755012531752,8.546169325324996,,,,-0.3851796849825533,,
ASO469-516_WT_1.2-4_20210630,O18,Ionis676630_10_P43,Ionis676630_10_P43,34.7131354279878,25.7865590071793,8.926576420808502,,,,-0.004772589499047797,,
