Experiment Name,Position,SampleName,ASO Microsynth ID,Exp,Test plate #
Rd2.1.3_P1+2_WT_20210730,G7,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.2062348814868378,1.0
Rd2.1.3_P1+2_WT_20210730,G8,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.3484703005491908,1.0
Rd2.1.3_P1+2_WT_20210730,G9,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.3103686980591032,1.0
Rd2.1.3_P1+2_WT_20210730,H7,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.2190136674266126,1.0
Rd2.1.3_P1+2_WT_20210730,H8,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.1735074167067661,1.0
Rd2.1.3_P1+2_WT_20210730,H9,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.1975337026940292,1.0
Rd2.1.3_P1+2_Total_20210730,G7,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.2568614430657278,1.0
Rd2.1.3_P1+2_Total_20210730,G8,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.270340122755314,1.0
Rd2.1.3_P1+2_Total_20210730,G9,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,,1.0
Rd2.1.3_P1+2_Total_20210730,H7,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.2793803486587569,1.0
Rd2.1.3_P1+2_Total_20210730,H8,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.2774002612866544,1.0
Rd2.1.3_P1+2_Total_20210730,H9,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.2527336417870796,1.0
Rd2.1.3_P1+2_MT_20210730,G7,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.2733682788307321,1.0
Rd2.1.3_P1+2_MT_20210730,G8,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.2391047357973737,1.0
Rd2.1.3_P1+2_MT_20210730,G9,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.2669538720625904,1.0
Rd2.1.3_P1+2_MT_20210730,H7,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.1859642670661616,1.0
Rd2.1.3_P1+2_MT_20210730,H8,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.2583153157848177,1.0
Rd2.1.3_P1+2_MT_20210730,H9,Ionis1375651_10_P2.1-1,Ionis1375651_10uM_P2.1-1,0.172510839527949,1.0
Rd2.1.3_P1+2_WT_20210730,G10,Ionis1375651_3_P2.1-1,Ionis1375651_3uM_P2.1-1,0.6246167826414653,1.0
