Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Exp,Avg.1
ASO193-216_WT_20210616,G1,Naïve_P17,Naïve_P17,28.8333836064334,21.546222420801,7.2871611856323995,7.437380637949472,0.08347738876737064,-0.15021945231707257,1.1097382645743556,1.0015823729649271
ASO193-216_WT_20210616,G2,Naïve_P17,Naïve_P17,29.0453806521677,21.5573100725904,7.4880705795773,,,0.05068994162782836,0.9654744985770702,
ASO193-216_WT_20210616,G3,Naïve_P17,Naïve_P17,28.9208886346414,21.5416179135278,7.379270721113599,,,-0.058109916835872966,1.041100914626312,
ASO193-216_WT_20210616,G4,Naïve_P17,Naïve_P17,28.955644860644,21.380323656237,7.575321204407,,,0.1379405664575284,0.9088155554178158,
ASO193-216_WT_20210616,G5,Naïve_P17,Naïve_P17,28.7751834672454,21.290717766686,7.484465700559401,,,0.04708506260992884,0.9678899575403475,
ASO193-216_WT_20210616,G6,Naïve_P17,Naïve_P17,28.8674261489916,21.3472953990433,7.520130749948301,,,0.08275011199882876,0.9442559587712787,
ASO193-216_WT_20210616,G7,Naïve_P17,Naïve_P17,28.6664784890615,21.306697504371,7.359780984690499,,,-0.07759965325897333,1.0552608429482822,
ASO193-216_WT_20210616,G8,Naïve_P17,Naïve_P17,28.6863894588894,21.3286522546029,7.357737204286501,,,-0.07964343366297122,1.056756827714283,
ASO193-216_WT_20210616,G9,Naïve_P17,Naïve_P17,28.6802300567421,21.3703468373145,7.309883219427601,,,-0.12749741852187135,1.0923971221412,
ASO193-216_WT_20210616,H1,Naïve_P17,Naïve_P17,28.9531821854898,21.5026674888951,7.450514696594702,,,0.013134058645229985,0.9909374787247907,
ASO193-216_WT_20210616,H2,Naïve_P17,Naïve_P17,28.9919394912507,21.4117801535615,7.580159337689199,,,0.14277869973972734,0.9057729121765221,
ASO193-216_WT_20210616,H3,Naïve_P17,Naïve_P17,28.8663113968698,21.382328386165,7.483983010704801,,,0.04660237275532886,0.9682138436101899,
ASO193-216_WT_20210616,H4,Naïve_P17,Naïve_P17,28.7737518883652,21.3358293725232,7.437922515842001,,,0.000541877892528575,0.9996244693958612,
ASO193-216_WT_20210616,H5,Naïve_P17,Naïve_P17,28.7213928664407,21.2823764454345,7.4390164210061975,,,0.001635783056725515,0.9988668041381243,
ASO193-216_WT_20210616,H6,Naïve_P17,Naïve_P17,28.7570752613106,21.2494827212523,7.507592540058301,,,0.070211902108829,0.9524980854700615,
ASO193-216_WT_20210616,H7,Naïve_P17,Naïve_P17,28.6064037087564,21.2179509316762,7.3884527770802,,,-0.04892786086927181,1.0344958522932264,
ASO193-216_WT_20210616,H8,Naïve_P17,Naïve_P17,28.6711079733089,21.2288918737904,7.4422160995185,,,0.004835461569028254,0.9966539240779883,
