Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.3_P7+8_Total_20210726,L9,BS192_3_P2.3-8,BS192_TMO_3uM_P2.3-8,rs112267440,28.9271228703973,22.744814514532,6.1823083558653025,,,,0.16276772343555201,,
Rd2.3_P7+8_Total_20210726,L19,BS192_3_P2.3-8,BS192_TMO_3uM_P2.3-8,rs112267440,28.7780401911958,22.7478600720505,6.0301801191452995,,,,0.01063948671554904,-0.015207823828618553,1.0105970150291326
Rd2.3_P7+8_Total_20210726,L20,BS192_3_P2.3-8,BS192_TMO_3uM_P2.3-8,rs112267440,28.816731182646,22.8218196188826,5.994911563763399,,,,-0.024629068666351728,,
Rd2.3_P7+8_Total_20210726,L21,BS192_3_P2.3-8,BS192_TMO_3uM_P2.3-8,rs112267440,28.8845511706074,22.8966444277127,5.9879067428946975,,,,-0.03163388953505297,,
Rd2.3_P7+8_Total_20210726,M1,BS193_10_P2.3-8,BS193_TMO_10uM_P2.3-8,rs112267440,31.966787977002,25.0592190048962,6.9075689721058,,,,0.8880283396760493,0.7842511746630828,0.5806532648426088
Rd2.3_P7+8_Total_20210726,M2,BS193_10_P2.3-8,BS193_TMO_10uM_P2.3-8,rs112267440,31.7945160343419,25.0983016642856,6.6962143700563,,,,0.6766737376265493,,
Rd2.3_P7+8_Total_20210726,M3,BS193_10_P2.3-8,BS193_TMO_10uM_P2.3-8,rs112267440,32.0418786198236,25.2342865407072,6.8075920791164,,,,0.7880514466866497,,
Rd2.3_P7+8_Total_20210726,M13,BS193_10_P2.3-8,BS193_TMO_10uM_P2.3-8,rs112267440,30.2929876813209,23.1202467350896,7.172740946231297,,,,1.1532003138015465,1.113709004912281,0.4621044844188748
Rd2.3_P7+8_Total_20210726,M14,BS193_10_P2.3-8,BS193_TMO_10uM_P2.3-8,rs112267440,30.3593262812704,23.1948600935036,7.1644661877667986,,,,1.144925555337048,,
Rd2.3_P7+8_Total_20210726,M15,BS193_10_P2.3-8,BS193_TMO_10uM_P2.3-8,rs112267440,30.2831237444302,23.2205819664022,7.062541778027999,,,,1.0430011455982484,,
Rd2.3_P7+8_Total_20210726,M7,BS193_3_P2.3-8,BS193_TMO_3uM_P2.3-8,rs112267440,29.3514792104786,22.8449652425948,6.5065139678838015,,,,0.4869733354540511,0.44188683886515,0.7361711721144916
Rd2.3_P7+8_Total_20210726,M8,BS193_3_P2.3-8,BS193_TMO_3uM_P2.3-8,rs112267440,29.3121432646202,22.9174311811335,6.394712083486699,,,,0.37517145105694816,,
Rd2.3_P7+8_Total_20210726,M9,BS193_3_P2.3-8,BS193_TMO_3uM_P2.3-8,rs112267440,29.5400169578829,23.0569605953687,6.483056362514201,,,,0.4635157300844508,,
Rd2.3_P7+8_Total_20210726,M19,BS193_3_P2.3-8,BS193_TMO_3uM_P2.3-8,rs112267440,28.9128404365025,22.7063148765454,6.2065255599571,,,,0.18698492752734985,0.2126429896697489,0.8629548655409508
Rd2.3_P7+8_Total_20210726,M20,BS193_3_P2.3-8,BS193_TMO_3uM_P2.3-8,rs112267440,29.0290967730827,22.7938430716293,6.235253701453399,,,,0.21571306902364817,,
Rd2.3_P7+8_Total_20210726,M21,BS193_3_P2.3-8,BS193_TMO_3uM_P2.3-8,rs112267440,29.0879709983869,22.8331993934989,6.254771604887999,,,,0.23523097245824864,,
Rd2.3_P7+8_Total_20210726,N1,BS194_10_P2.3-8,BS194_TMO_10uM_P2.3-8,rs112267440,31.0810612688608,23.9084773526248,7.172583916236,,,,1.1530432838062499,1.2599133087647167,0.4175690505949291
Rd2.3_P7+8_Total_20210726,N2,BS194_10_P2.3-8,BS194_TMO_10uM_P2.3-8,rs112267440,31.4849450118711,23.9839103862249,7.501034625646202,,,,1.4814939932164517,,
Rd2.3_P7+8_Total_20210726,N3,BS194_10_P2.3-8,BS194_TMO_10uM_P2.3-8,rs112267440,31.1755251011083,24.0107818194071,7.164743281701199,,,,1.1452026492714484,,
Rd2.3_P7+8_Total_20210726,N13,BS194_10_P2.3-8,BS194_TMO_10uM_P2.3-8,rs112267440,31.1688744369183,23.8187180156159,7.350156421302401,,,,1.3306157888726506,1.2493010688307493,0.42065194822595403
Rd2.3_P7+8_Total_20210726,N14,BS194_10_P2.3-8,BS194_TMO_10uM_P2.3-8,rs112267440,31.0823837285315,23.8657920172068,7.2165917113247,,,,1.1970510788949493,,
Rd2.3_P7+8_Total_20210726,N15,BS194_10_P2.3-8,BS194_TMO_10uM_P2.3-8,rs112267440,31.1316965403434,23.891919569189,7.239776971154399,,,,1.2202363387246482,,
Rd2.3_P7+8_Total_20210726,N7,BS194_3_P2.3-8,BS194_TMO_3uM_P2.3-8,rs112267440,29.4835259870999,23.0496040951012,6.4339218919987005,,,,0.41438125956895,0.3984851413220169,0.7586544675577225
Rd2.3_P7+8_Total_20210726,N8,BS194_3_P2.3-8,BS194_TMO_3uM_P2.3-8,rs112267440,29.545373975419,23.1424319331543,6.402942042264701,,,,0.38340140983495097,,
Rd2.3_P7+8_Total_20210726,N9,BS194_3_P2.3-8,BS194_TMO_3uM_P2.3-8,rs112267440,29.6271079389276,23.2098945519357,6.4172133869919,,,,0.3976727545621497,,
Rd2.3_P7+8_Total_20210726,N19,BS194_3_P2.3-8,BS194_TMO_3uM_P2.3-8,rs112267440,29.7147869352066,23.2475646396219,6.467222295584701,,,,0.4476816631549507,0.3998274705253504,0.7579489196726912
Rd2.3_P7+8_Total_20210726,N20,BS194_3_P2.3-8,BS194_TMO_3uM_P2.3-8,rs112267440,29.7315557382812,23.3428294969859,6.388726241295302,,,,0.36918560886555163,,
Rd2.3_P7+8_Total_20210726,N21,BS194_3_P2.3-8,BS194_TMO_3uM_P2.3-8,rs112267440,29.757416665601,23.3552608936157,6.402155771985299,,,,0.3826151395555488,,
Rd2.3_P7+8_Total_20210726,I4,BS195_10_P2.3-8,BS195_TMO_10uM_P2.3-8,rs112267440,29.8528165914539,22.9502886316777,6.902527959776201,,,,0.8829873273464504,0.8016367825262503,0.5736979299410114
Rd2.3_P7+8_Total_20210726,I5,BS195_10_P2.3-8,BS195_TMO_10uM_P2.3-8,rs112267440,29.7652169236469,22.9957965523247,6.769420371322202,,,,0.7498797388924512,,
