Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range,Exp t_stat,Exp p_value,Exp dof
ASO73-96_total_20210615,ASO85_10,KQ414_10,0.000886424,1.254221794,8,,,,,,
ASO73-96_WT_20210615,ASO85_10,KQ414_10,0.477432831,1.304188575,8,1.2810492686666666,0.42230292205007536,0.8446058441001498,1.0436035843395515,0.40399589475835845,2.048770770182446
ASO73-96_WT_20210615,ASO85_10,KQ414_10,0.248471758,1.208088281,8,,,,,,
ASO73-96_WT_20210615,ASO85_10,KQ414_10,0.541004179,1.33087095,8,,,,,,
ASO73-96_WT_20210615,ASO85_10,KQ414_10,1.186408793,1.601762295,8,0.9265485296666668,-0.4223029220500745,,,,
ASO73-96_WT_20210615,ASO85_10,KQ414_10,1.208154667,0.596708254,8,,,,,,
ASO73-96_WT_20210615,ASO85_10,KQ414_10,1.245162894,0.58117504,8,,,,,,
ASO73-96_MT_20210615,ASO85_3,KQ414_3,1.267268719,1.28224176,8,1.213689254,0.794508867192172,1.5890177343843401,3.5347395075010537,0.02431589978266173,3.981179024177246
ASO73-96_MT_20210615,ASO85_3,KQ414_3,0.95353955,1.236749486,8,,,,,,
ASO73-96_MT_20210615,ASO85_3,KQ414_3,0.162718334,1.122076516,8,,,,,,
ASO73-96_MT_20210615,ASO85_3,KQ414_3,0.877394323,0.97125506,8,0.9832738593333333,-0.7945088671921682,,,,
ASO73-96_MT_20210615,ASO85_3,KQ414_3,0.226626662,1.065619575,8,,,,,,
ASO73-96_MT_20210615,ASO85_3,KQ414_3,1.279505617,0.912946943,8,,,,,,
ASO73-96_total_20210615,ASO85_3,KQ414_3,1.538277908,0.774457758,8,0.660407857,0.11884822460838476,0.2376964492167709,0.2626186031579596,0.8107870732884694,2.8306882960389252
ASO73-96_total_20210615,ASO85_3,KQ414_3,0.121527058,0.660623099,8,,,,,,
ASO73-96_total_20210615,ASO85_3,KQ414_3,1.303260299,0.546142714,8,,,,,,
ASO73-96_total_20210615,ASO85_3,KQ414_3,0.278069793,0.673201167,8,0.6413091606666667,-0.11884822460838615,,,,
ASO73-96_total_20210615,ASO85_3,KQ414_3,0.249152954,0.670877725,8,,,,,,
ASO73-96_total_20210615,ASO85_3,KQ414_3,0.883767414,0.57984859,8,,,,,,
ASO73-96_WT_20210615,ASO85_3,KQ414_3,0.968522689,1.280001958,8,1.2391377233333334,0.6340590945631496,1.268118189126303,1.9309400725278114,0.12589081552446443,3.988141697058139
ASO73-96_WT_20210615,ASO85_3,KQ414_3,1.240346388,1.313212949,8,,,,,,
ASO73-96_WT_20210615,ASO85_3,KQ414_3,0.306691791,1.124198263,8,,,,,,
ASO73-96_WT_20210615,ASO85_3,KQ414_3,0.457631856,1.105756644,8,1.084201042,-0.6340590945631532,,,,
ASO73-96_WT_20210615,ASO85_3,KQ414_3,1.489300133,0.97970904,8,,,,,,
ASO73-96_WT_20210615,ASO85_3,KQ414_3,0.044754703,1.167137442,8,,,,,,
ASO73-96_MT_20210615,ASO86_10,KQ413_10,0.448835779,1.250460271,8,1.3869905213333331,0.2217395556975996,0.4434791113951992,0.5008059366173065,0.6441999498159687,3.7879605509972074
ASO73-96_MT_20210615,ASO86_10,KQ413_10,0.499991302,1.240044921,8,,,,,,
ASO73-96_MT_20210615,ASO86_10,KQ413_10,1.614045749,1.670466372,8,,,,,,
ASO73-96_MT_20210615,ASO86_10,KQ413_10,0.750193026,1.494584524,8,1.2966974386666668,-0.2217395556975996,,,,
ASO73-96_MT_20210615,ASO86_10,KQ413_10,0.272431937,1.286376386,8,,,,,,
ASO73-96_MT_20210615,ASO86_10,KQ413_10,1.142979757,1.109131406,8,,,,,,
ASO73-96_total_20210615,ASO86_10,KQ413_10,0.221792259,0.661096314,8,0.6684136776666668,-0.15120859784921978,0.3024171956984374,-0.3359218081733395,0.7547796473063202,3.7714309028074795
ASO73-96_total_20210615,ASO86_10,KQ413_10,1.345246422,0.544628536,8,,,,,,
ASO73-96_total_20210615,ASO86_10,KQ413_10,1.113412889,0.799516183,8,,,,,,
ASO73-96_total_20210615,ASO86_10,KQ413_10,0.934187936,0.780936046,8,0.6997650759999999,0.15120859784921764,,,,
ASO73-96_total_20210615,ASO86_10,KQ413_10,0.916023223,0.589125832,8,,,,,,
ASO73-96_total_20210615,ASO86_10,KQ413_10,0.435461079,0.72923335,8,,,,,,
ASO73-96_WT_20210615,ASO86_10,KQ413_10,1.725236267,1.51589406,8,1.3426630663333334,0.39981655317351417,0.79963310634703,0.9743800792023002,0.38983418999902475,3.6563079504234737
ASO73-96_WT_20210615,ASO86_10,KQ413_10,0.311824164,1.249652356,8,,,,,,
ASO73-96_WT_20210615,ASO86_10,KQ413_10,0.213962442,1.262442783,8,,,,,,
ASO73-96_WT_20210615,ASO86_10,KQ413_10,0.066508142,1.281714908,8,1.2381518416666666,-0.39981655317351583,,,,
ASO73-96_WT_20210615,ASO86_10,KQ413_10,0.219132197,1.319047807,8,,,,,,
ASO73-96_WT_20210615,ASO86_10,KQ413_10,1.352073716,1.11369281,8,,,,,,
ASO73-96_MT_20210615,ASO86_3,KQ413_3,0.732622191,1.184437792,8,1.1772554323333333,-0.8490744706814766,1.6981489413629567,-5.0650212336429625,0.031005281620483122,2.1715254720021218
ASO73-96_MT_20210615,ASO86_3,KQ413_3,0.968287954,1.169902771,8,,,,,,
ASO73-96_MT_20210615,ASO86_3,KQ413_3,0.846313266,1.177425734,8,,,,,,
ASO73-96_MT_20210615,ASO86_3,KQ413_3,1.254356541,1.306987528,8,1.2819911806666668,0.8490744706814802,,,,
ASO73-96_MT_20210615,ASO86_3,KQ413_3,0.199066519,1.241901017,8,,,,,,
ASO73-96_MT_20210615,ASO86_3,KQ413_3,1.093800351,1.297084997,8,,,,,,
ASO73-96_total_20210615,ASO86_3,KQ413_3,0.260452408,0.751786001,8,0.7339864309999999,-0.08192317386457719,0.16384634772915652,-0.18021183316756714,0.8677985210421368,3.2008553211692368
ASO73-96_total_20210615,ASO86_3,KQ413_3,0.476591006,0.763022707,8,,,,,,
ASO73-96_total_20210615,ASO86_3,KQ413_3,0.98281294,0.687150585,8,,,,,,
ASO73-96_total_20210615,ASO86_3,KQ413_3,0.708574015,0.701407836,8,0.7425045456666667,0.08192317386457933,,,,
ASO73-96_total_20210615,ASO86_3,KQ413_3,1.656502375,0.824364449,8,,,,,,
ASO73-96_total_20210615,ASO86_3,KQ413_3,0.702158834,0.701741352,8,,,,,,
ASO73-96_WT_20210615,ASO86_3,KQ413_3,0.146642308,1.357836712,8,1.356169707,0.4551413752475766,1.1378534381189336,1.444542422749208,0.25689903417284027,3.8845549499807612
ASO73-96_WT_20210615,ASO86_3,KQ413_3,0.26026011,1.39534401,8,,,,,,
ASO73-96_WT_20210615,ASO86_3,KQ413_3,0.607798843,1.315328399,8,,,,,,
ASO73-96_WT_20210615,ASO86_3,KQ413_3,1.863114862,,8,1.3082613195000001,-0.682712062871357,,,,
ASO73-96_WT_20210615,ASO86_3,KQ413_3,0.942492472,1.284477137,8,,,,,,
ASO73-96_WT_20210615,ASO86_3,KQ413_3,0.42644135,1.332045502,8,,,,,,
ASO73-96_MT_20210615,ASO87_10,KQ412_10,0.443066644,0.986487553,8,0.996066622,-0.0741318742828951,0.18532968570723507,-0.13258552697946643,0.9158684138706908,2.039425517740397
ASO73-96_MT_20210615,ASO87_10,KQ412_10,0.348757207,1.019362334,8,,,,,,
ASO73-96_MT_20210615,ASO87_10,KQ412_10,0.454936298,0.982349979,8,,,,,,
ASO73-96_MT_20210615,ASO87_10,KQ412_10,0.053889165,1.159718502,8,1.01527991,0.11119781142433997,,,,
ASO73-96_MT_20210615,ASO87_10,KQ412_10,0.774826461,0.870841318,8,,,,,,
ASO73-96_MT_20210615,ASO87_10,KQ412_10,1.967697446,,8,,,,,,
ASO73-96_total_20210615,ASO87_10,KQ412_10,0.393057625,0.691459074,8,0.646155113,-0.685450756116204,1.370901512232408,-2.2738387680263896,0.12671541106755152,2.4620548630552728
ASO73-96_total_20210615,ASO87_10,KQ412_10,1.786657716,0.475531964,8,,,,,,
ASO73-96_total_20210615,ASO87_10,KQ412_10,0.123363069,0.771474301,8,,,,,,
ASO73-96_total_20210615,ASO87_10,KQ412_10,1.074318057,0.918817116,8,0.8585652603333332,0.685450756116204,,,,
ASO73-96_total_20210615,ASO87_10,KQ412_10,0.520905039,0.833070227,8,,,,,,
ASO73-96_total_20210615,ASO87_10,KQ412_10,0.461129175,0.823808438,8,,,,,,
ASO73-96_WT_20210615,ASO87_10,KQ412_10,0.460213755,1.009067641,8,1.202553899,0.034344997107012984,0.06868999421402483,0.07529943045245342,0.9441767613835119,3.4139201578267566
ASO73-96_WT_20210615,ASO87_10,KQ412_10,0.458378069,1.009785816,8,,,,,,
ASO73-96_WT_20210615,ASO87_10,KQ412_10,1.021626816,1.58880824,8,,,,,,
ASO73-96_WT_20210615,ASO87_10,KQ412_10,1.267001326,0.693428078,8,1.1756803073333335,-0.03434499710701185,,,,
ASO73-96_WT_20210615,ASO87_10,KQ412_10,0.209114273,1.10730531,8,,,,,,
ASO73-96_WT_20210615,ASO87_10,KQ412_10,1.373080607,1.726307534,8,,,,,,
ASO73-96_MT_20210615,ASO87_3,KQ412_3,0.042104314,1.233443251,8,1.178828775,-0.46805046761515606,1.1701261690378901,-1.865500088819943,0.20251772587814862,2.0062065412436514
ASO73-96_MT_20210615,ASO87_3,KQ412_3,0.600607717,1.179254938,8,,,,,,
ASO73-96_MT_20210615,ASO87_3,KQ412_3,1.172288142,1.123788136,8,,,,,,
ASO73-96_MT_20210615,ASO87_3,KQ412_3,0.011388006,1.236423474,8,1.23795065,0.7020757014227341,,,,
ASO73-96_MT_20210615,ASO87_3,KQ412_3,1.806295856,,8,,,,,,
ASO73-96_MT_20210615,ASO87_3,KQ412_3,0.020092323,1.239477826,8,,,,,,
ASO73-96_total_20210615,ASO87_3,KQ412_3,0.104025069,0.648249653,8,0.6293926223333334,-0.1783441737075166,0.44586043426879446,-0.5052538718242003,0.6484046442883119,3.024286384737156
ASO73-96_total_20210615,ASO87_3,KQ412_3,0.93735189,0.602754434,8,,,,,,
ASO73-96_total_20210615,ASO87_3,KQ412_3,0.306899627,0.63717378,8,,,,,,
ASO73-96_total_20210615,ASO87_3,KQ412_3,0.460014735,0.628814508,8,0.6376200125,0.26751626056127786,,,,
ASO73-96_total_20210615,ASO87_3,KQ412_3,0.137437396,0.646425517,8,,,,,,
ASO73-96_total_20210615,ASO87_3,KQ412_3,1.945728718,,8,,,,,,
ASO73-96_WT_20210615,ASO87_3,KQ412_3,1.056689917,1.225240289,8,1.2735912336666666,-0.29264884259841784,0.5852976851968392,-0.6768867670272737,0.5363386843289072,3.9173399543376397
ASO73-96_WT_20210615,ASO87_3,KQ412_3,0.83075459,1.239538194,8,,,,,,
ASO73-96_WT_20210615,ASO87_3,KQ412_3,1.009497987,1.355995218,8,,,,,,
ASO73-96_WT_20210615,ASO87_3,KQ412_3,1.353851063,1.377786974,8,1.3106307289999999,0.29264884259842133,,,,
ASO73-96_WT_20210615,ASO87_3,KQ412_3,0.57559985,1.255685196,8,,,,,,
ASO73-96_WT_20210615,ASO87_3,KQ412_3,0.099695308,1.298420017,8,,,,,,
ASO73-96_MT_20210615,ASO88_10,KQ286_10,1.408955769,1.689324158,8,1.4650086316666666,0.3051704518723073,0.6103409037446135,0.7094089547283796,0.5319214052894452,2.836750233216287
ASO73-96_MT_20210615,ASO88_10,KQ286_10,0.705931293,1.546452802,8,,,,,,
ASO73-96_MT_20210615,ASO88_10,KQ286_10,1.199375706,1.159248935,8,,,,,,
ASO73-96_MT_20210615,ASO88_10,KQ286_10,0.294652771,1.462871188,8,1.3409727896666668,-0.3051704518723062,,,,
ASO73-96_MT_20210615,ASO88_10,KQ286_10,0.964897088,1.206900588,8,,,,,,
ASO73-96_MT_20210615,ASO88_10,KQ286_10,0.245267039,1.353146593,8,,,,,,
ASO73-96_total_20210615,ASO88_10,KQ286_10,0.154930585,0.72363829,8,0.7152730263333335,0.07168087559787552,0.14336175119575215,0.15753133252213142,0.8825721081175395,3.9382490417578992
ASO73-96_total_20210615,ASO88_10,KQ286_10,1.150051418,0.592508486,8,,,,,,
ASO73-96_total_20210615,ASO88_10,KQ286_10,1.210163455,0.829672303,8,,,,,,
ASO73-96_total_20210615,ASO88_10,KQ286_10,1.274730001,0.579980284,8,0.700867465,-0.07168087559787663,,,,
ASO73-96_total_20210615,ASO88_10,KQ286_10,0.494648397,0.757774492,8,,,,,,
ASO73-96_total_20210615,ASO88_10,KQ286_10,0.565038981,0.764847619,8,,,,,,
ASO73-96_WT_20210615,ASO88_10,KQ286_10,0.407996661,1.225656528,8,1.2785757193333334,0.8033446597085879,1.6066893194171743,3.7058414760509266,0.027051718327209723,3.436264331336016
ASO73-96_WT_20210615,ASO88_10,KQ286_10,1.225803971,1.335123887,8,,,,,,
ASO73-96_WT_20210615,ASO88_10,KQ286_10,0.776233349,1.274946743,8,,,,,,
ASO73-96_WT_20210615,ASO88_10,KQ286_10,0.306176493,1.13006109,8,1.06351279,-0.8033446597085863,,,,
ASO73-96_WT_20210615,ASO88_10,KQ286_10,1.511032724,0.968785411,8,,,,,,
ASO73-96_WT_20210615,ASO88_10,KQ286_10,0.592824763,1.091691869,8,,,,,,
ASO73-96_MT_20210615,ASO88_3,KQ286_3,0.217554584,1.720508871,8,1.84230752,0.7460179054793074,1.4920358109586147,2.8359826150884673,0.06866269340709284,2.895093672903714
ASO73-96_MT_20210615,ASO88_3,KQ286_3,1.690119367,2.059901206,8,,,,,,
ASO73-96_MT_20210615,ASO88_3,KQ286_3,0.330379767,1.746512483,8,,,,,,
ASO73-96_MT_20210615,ASO88_3,KQ286_3,0.958833073,1.449378557,8,1.498427561,-0.7460179054793074,,,,
ASO73-96_MT_20210615,ASO88_3,KQ286_3,0.286444533,1.60434866,8,,,,,,
ASO73-96_MT_20210615,ASO88_3,KQ286_3,0.992776111,1.441555466,8,,,,,,
ASO73-96_total_20210615,ASO88_3,KQ286_3,0.385991912,1.044252624,8,1.0521798813333334,0.49485999520975565,0.9897199904195082,1.290204926304473,0.322704250997551,2.0621790826707964
ASO73-96_total_20210615,ASO88_3,KQ286_3,0.683975168,1.065950351,8,,,,,,
ASO73-96_total_20210615,ASO88_3,KQ286_3,0.414612903,1.046336669,8,,,,,,
ASO73-96_total_20210615,ASO88_3,KQ286_3,1.380470751,0.915627196,8,0.9801131683333333,-0.4948599952097526,,,,
ASO73-96_total_20210615,ASO88_3,KQ286_3,1.020364494,1.090444625,8,,,,,,
ASO73-96_total_20210615,ASO88_3,KQ286_3,1.124473726,0.934267684,8,,,,,,
ASO73-96_WT_20210615,ASO88_3,KQ286_3,0.093882303,1.506199898,8,1.5831001943333334,0.5496264236289437,1.099252847257889,1.508170799520023,0.21152647028566632,3.70420826931652
ASO73-96_WT_20210615,ASO88_3,KQ286_3,1.382368177,1.682614132,8,,,,,,
ASO73-96_WT_20210615,ASO88_3,KQ286_3,0.360393399,1.560486553,8,,,,,,
ASO73-96_WT_20210615,ASO88_3,KQ286_3,0.246289612,1.546850973,8,1.4517377653333334,-0.5496264236289455,,,,
ASO73-96_WT_20210615,ASO88_3,KQ286_3,0.208033968,1.492558596,8,,,,,,
ASO73-96_WT_20210615,ASO88_3,KQ286_3,1.687134917,1.315803727,8,,,,,,
ASO73-96_MT_20210615,ASO89_10,KQ937_10,0.159608289,1.114746171,8,1.1293475716666668,0.23307707357038993,0.46615414714078207,0.5281514529113865,0.6458368869396072,2.2019203208865026
ASO73-96_MT_20210615,ASO89_10,KQ937_10,1.220288897,0.840501381,8,,,,,,
ASO73-96_MT_20210615,ASO89_10,KQ937_10,1.75991183,1.432795163,8,,,,,,
ASO73-96_MT_20210615,ASO89_10,KQ937_10,0.232845757,1.03674871,8,1.0367027373333333,-0.23307707357039217,,,,
ASO73-96_MT_20210615,ASO89_10,KQ937_10,0.568718964,0.96999629,8,,,,,,
ASO73-96_MT_20210615,ASO89_10,KQ937_10,0.102333498,1.103363212,8,,,,,,
ASO73-96_total_20210615,ASO89_10,KQ937_10,0.519774974,0.542550596,8,0.5349320240000001,-0.568056152381843,1.1361123047636874,-1.5898695497264212,0.19104799734762815,3.7860588555269006
ASO73-96_total_20210615,ASO89_10,KQ937_10,0.380583221,0.684623423,8,,,,,,
ASO73-96_total_20210615,ASO89_10,KQ937_10,1.564976706,0.377622053,8,,,,,,
ASO73-96_total_20210615,ASO89_10,KQ937_10,0.130248394,0.604016291,8,0.7142058816666667,0.5680561523818445,,,,
ASO73-96_total_20210615,ASO89_10,KQ937_10,1.384290355,0.843004288,8,,,,,,
ASO73-96_total_20210615,ASO89_10,KQ937_10,0.450126498,0.695597066,8,,,,,,
ASO73-96_WT_20210615,ASO89_10,KQ937_10,0.471951591,0.841683411,8,0.8782868923333332,-0.2951999425895231,0.5903998851790456,-0.6834731479552815,0.5391390006030709,3.307592768892946
ASO73-96_WT_20210615,ASO89_10,KQ937_10,1.474880688,0.633986919,8,,,,,,
ASO73-96_WT_20210615,ASO89_10,KQ937_10,1.06123245,1.159190347,8,,,,,,
ASO73-96_WT_20210615,ASO89_10,KQ937_10,0.514460491,0.832880246,8,1.0005527483333332,0.29519994258952253,,,,
ASO73-96_WT_20210615,ASO89_10,KQ937_10,0.360162322,1.014005801,8,,,,,,
ASO73-96_WT_20210615,ASO89_10,KQ937_10,1.039897997,1.154772198,8,,,,,,
ASO73-96_MT_20210615,ASO89_3,KQ937_3,0.711572928,1.051676849,8,1.0207956256666666,0.42741062316295225,0.8548212463259075,1.0597426795079616,0.3503172638883795,3.9078428858696164
ASO73-96_MT_20210615,ASO89_3,KQ937_3,0.746802665,0.893188473,8,,,,,,
ASO73-96_MT_20210615,ASO89_3,KQ937_3,1.317461602,1.117521555,8,,,,,,
ASO73-96_MT_20210615,ASO89_3,KQ937_3,1.146269144,0.849776615,8,0.9278982733333333,-0.4274106231629553,,,,
ASO73-96_MT_20210615,ASO89_3,KQ937_3,0.594237936,1.038925516,8,,,,,,
ASO73-96_MT_20210615,ASO89_3,KQ937_3,0.730200657,0.894992689,8,,,,,,
ASO73-96_total_20210615,ASO89_3,KQ937_3,0.552639906,0.553636209,8,0.5516065143333333,0.5190587464155304,1.0381174928310608,1.3824234459644296,0.24165439880714135,3.848014682672678
ASO73-96_total_20210615,ASO89_3,KQ937_3,0.504274325,0.489754767,8,,,,,,
ASO73-96_total_20210615,ASO89_3,KQ937_3,1.508810647,0.611428567,8,,,,,,
ASO73-96_total_20210615,ASO89_3,KQ937_3,0.209220205,0.532879419,8,0.4888611746666667,-0.5190587464155304,,,,
ASO73-96_total_20210615,ASO89_3,KQ937_3,1.412318097,0.434871273,8,,,,,,
ASO73-96_total_20210615,ASO89_3,KQ937_3,0.354078337,0.498832832,8,,,,,,
ASO73-96_WT_20210615,ASO89_3,KQ937_3,0.460129562,0.997499072,8,1.0103057936666666,0.6186825808387246,1.2373651616774548,1.8433977909135766,0.17074368850481886,2.751298824287547
ASO73-96_WT_20210615,ASO89_3,KQ937_3,0.248869667,0.980435085,8,,,,,,
ASO73-96_WT_20210615,ASO89_3,KQ937_3,1.147048509,1.052983224,8,,,,,,
ASO73-96_WT_20210615,ASO89_3,KQ937_3,1.611001264,0.830208684,8,0.910360732,-0.6186825808387302,,,,
ASO73-96_WT_20210615,ASO89_3,KQ937_3,0.504084867,1.001049451,8,,,,,,
ASO73-96_WT_20210615,ASO89_3,KQ937_3,0.749131341,0.899824061,8,,,,,,
ASO73-96_MT_20210615,ASO90_10,KQ936_10,0.349920934,1.036399041,8,1.118720341,-0.08624470550757152,0.1724894110151423,-0.18980164512267617,0.862406679001638,2.793959839812718
ASO73-96_MT_20210615,ASO90_10,KQ936_10,0.656141539,1.350497778,8,,,,,,
ASO73-96_MT_20210615,ASO90_10,KQ936_10,0.564954721,0.969264204,8,,,,,,
ASO73-96_MT_20210615,ASO90_10,KQ936_10,0.885374655,1.422065731,8,1.1725725693333333,0.08624470550757081,,,,
ASO73-96_MT_20210615,ASO90_10,KQ936_10,0.941198028,1.439494123,8,,,,,,
ASO73-96_MT_20210615,ASO90_10,KQ936_10,1.567838568,0.656157854,8,,,,,,
ASO73-96_total_20210615,ASO90_10,KQ936_10,1.118823529,0.593242103,8,0.707923454,-0.2985038422900415,0.7462596057251025,-0.8441374526511879,0.4631633564353621,3.622106975577924
ASO73-96_total_20210615,ASO90_10,KQ936_10,0.207900364,0.764601325,8,,,,,,
ASO73-96_total_20210615,ASO90_10,KQ936_10,0.200853597,0.765926934,8,,,,,,
ASO73-96_total_20210615,ASO90_10,KQ936_10,0.099962328,0.822515223,8,0.772277256,0.447755763435061,,,,
ASO73-96_total_20210615,ASO90_10,KQ936_10,0.434154568,0.722039289,8,,,,,,
ASO73-96_total_20210615,ASO90_10,KQ936_10,1.86176973,,8,,,,,,
ASO73-96_WT_20210615,ASO90_10,KQ936_10,0.808946147,1.615915342,8,1.3377964449999997,0.040178713195821995,0.08035742639164462,0.08811253714243336,0.9350526420113603,3.1755990685839546
ASO73-96_WT_20210615,ASO90_10,KQ936_10,0.754895705,1.050160405,8,,,,,,
ASO73-96_WT_20210615,ASO90_10,KQ936_10,0.066485698,1.347313588,8,,,,,,
ASO73-96_WT_20210615,ASO90_10,KQ936_10,0.376584676,1.459498863,8,1.30872534,-0.04017871319582261,,,,
ASO73-96_WT_20210615,ASO90_10,KQ936_10,1.572557705,0.7543528,8,,,,,,
ASO73-96_WT_20210615,ASO90_10,KQ936_10,1.075436889,1.712324357,8,,,,,,
ASO73-96_MT_20210615,ASO90_3,KQ936_3,1.223620532,1.348001495,8,1.2458247423333333,0.6219878134831761,1.2439756269663511,1.8617373367928982,0.16004178111233244,2.984197489418411
ASO73-96_MT_20210615,ASO90_3,KQ936_3,0.407786866,1.209446473,8,,,,,,
ASO73-96_MT_20210615,ASO90_3,KQ936_3,0.234556042,1.180026259,8,,,,,,
ASO73-96_MT_20210615,ASO90_3,KQ936_3,1.551210926,0.876745099,8,1.0345573270000001,-0.6219878134831749,,,,
ASO73-96_MT_20210615,ASO90_3,KQ936_3,0.485140753,1.222583672,8,,,,,,
ASO73-96_MT_20210615,ASO90_3,KQ936_3,0.799893267,1.00434321,8,,,,,,
ASO73-96_total_20210615,ASO90_3,KQ936_3,1.745680719,0.448508148,8,0.554445802,-0.02736062543544601,0.05472125087089022,-0.05997106974926909,0.9572802942566612,2.155516172486991
ASO73-96_total_20210615,ASO90_3,KQ936_3,1.267314956,0.634264978,8,,,,,,
ASO73-96_total_20210615,ASO90_3,KQ936_3,0.396283887,0.58056428,8,,,,,,
ASO73-96_total_20210615,ASO90_3,KQ936_3,0.135213766,0.547796454,8,0.5578194696666666,0.027360625435444208,,,,
ASO73-96_total_20210615,ASO90_3,KQ936_3,0.162994638,0.546083711,8,,,,,,
ASO73-96_total_20210615,ASO90_3,KQ936_3,0.38029028,0.579578244,8,,,,,,
ASO73-96_WT_20210615,ASO90_3,KQ936_3,0.7042888,1.134118143,8,1.1100894026666666,0.5639704151822469,1.1279408303644944,1.5713343062507314,0.23322400938336724,2.463407723128216
ASO73-96_WT_20210615,ASO90_3,KQ936_3,0.109485464,1.032261391,8,,,,,,
ASO73-96_WT_20210615,ASO90_3,KQ936_3,0.87813698,1.163888674,8,,,,,,
ASO73-96_WT_20210615,ASO90_3,KQ936_3,0.600560785,1.116355299,8,0.9169358290000001,-0.5639704151822476,,,,
ASO73-96_WT_20210615,ASO90_3,KQ936_3,1.751413015,0.713592909,8,,,,,,
ASO73-96_WT_20210615,ASO90_3,KQ936_3,0.541059014,0.920859279,8,,,,,,
ASO73-96_MT_20210615,ASO91_10,KQ935_10,0.391091576,1.345765618,8,1.25312631,-0.5643622560836437,1.4109056402091087,-2.636364937535817,0.0990719253130413,2.2740804723647363
ASO73-96_MT_20210615,ASO91_10,KQ935_10,0.218647134,1.671762907,8,,,,,,
ASO73-96_MT_20210615,ASO91_10,KQ935_10,1.520642327,0.741850405,8,,,,,,
ASO73-96_MT_20210615,ASO91_10,KQ935_10,1.010275363,2.095007573,8,2.0074681395000002,0.846543384125465,,,,
ASO73-96_MT_20210615,ASO91_10,KQ935_10,,,8,,,,,,
ASO73-96_MT_20210615,ASO91_10,KQ935_10,0.682811406,1.919928706,8,,,,,,
ASO73-96_total_20210615,ASO91_10,KQ935_10,0.437811751,1.136497839,8,0.8912187456666666,0.023856168536320072,0.04771233707264033,0.052284103077348314,0.9626069006538996,2.2344824284603435
ASO73-96_total_20210615,ASO91_10,KQ935_10,0.081758748,0.828639251,8,,,,,,
ASO73-96_total_20210615,ASO91_10,KQ935_10,0.284484497,0.708519147,8,,,,,,
ASO73-96_total_20210615,ASO91_10,KQ935_10,1.698634464,1.883567006,8,0.862947986,-0.02385616853632026,,,,
ASO73-96_total_20210615,ASO91_10,KQ935_10,1.251527896,0.135521612,8,,,,,,
ASO73-96_total_20210615,ASO91_10,KQ935_10,0.518675074,0.56975534,8,,,,,,
ASO73-96_WT_20210615,ASO91_10,KQ935_10,0.201130839,1.738346189,8,1.22842704,-0.3611113055283421,0.7222226110566847,-0.8614189803104456,0.46053939044109626,2.622496302216292
ASO73-96_WT_20210615,ASO91_10,KQ935_10,0.872741799,0.764409554,8,,,,,,
ASO73-96_WT_20210615,ASO91_10,KQ935_10,0.411722956,1.182525377,8,,,,,,
ASO73-96_WT_20210615,ASO91_10,KQ935_10,1.187716907,0.478746445,8,1.8834386633333333,0.3611113055283426,,,,
ASO73-96_WT_20210615,ASO91_10,KQ935_10,0.99616083,2.459389642,8,,,,,,
ASO73-96_WT_20210615,ASO91_10,KQ935_10,1.274889994,2.712179903,8,,,,,,
ASO73-96_MT_20210615,ASO91_3,KQ935_3,0.354186533,1.167684092,8,1.2963098343333332,0.7098659054991013,1.419731810998203,2.4735965900065175,0.10111544268936352,2.6462984280245525
ASO73-96_MT_20210615,ASO91_3,KQ935_3,1.755272506,1.67436437,8,,,,,,
ASO73-96_MT_20210615,ASO91_3,KQ935_3,0.020138677,1.046881041,8,,,,,,
ASO73-96_MT_20210615,ASO91_3,KQ935_3,0.586427659,0.827526051,8,0.7828865879999999,-0.7098659054991017,,,,
ASO73-96_MT_20210615,ASO91_3,KQ935_3,1.131154529,0.630534312,8,,,,,,
ASO73-96_MT_20210615,ASO91_3,KQ935_3,0.412015529,0.890599401,8,,,,,,
ASO73-96_total_20210615,ASO91_3,KQ935_3,0.930210739,0.902297626,8,0.7939020803333333,0.5287407954142893,1.0574815908285777,1.4210503766698794,0.2733756248751818,2.353055534513238
ASO73-96_total_20210615,ASO91_3,KQ935_3,0.20620378,0.706818162,8,,,,,,
ASO73-96_total_20210615,ASO91_3,KQ935_3,0.449807867,0.772590453,8,,,,,,
ASO73-96_total_20210615,ASO91_3,KQ935_3,1.152741235,0.339907539,8,0.508385577,-0.5287407954142885,,,,
ASO73-96_total_20210615,ASO91_3,KQ935_3,0.893911385,0.892496922,8,,,,,,
ASO73-96_total_20210615,ASO91_3,KQ935_3,1.327392536,0.29275227,8,,,,,,
ASO73-96_WT_20210615,ASO91_3,KQ935_3,0.083833336,1.257530657,8,1.4378918189999998,0.6808087325324674,1.3616174650649342,2.2389912625005977,0.09227172609951319,3.7992410785618116
ASO73-96_WT_20210615,ASO91_3,KQ935_3,1.623491009,1.722699654,8,,,,,,
ASO73-96_WT_20210615,ASO91_3,KQ935_3,0.335101853,1.333445146,8,,,,,,
ASO73-96_WT_20210615,ASO91_3,KQ935_3,0.43300231,1.101381714,8,1.0265132113333333,-0.6808087325324668,,,,
