,Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range,Exp t_stat,Exp p_value,Exp dof
63,ASO1-95_MT_1.2-6_20210630,ASO8_10,KQ373_L20_5-10-5_10uM_P1.2-1,1.0993494174617502,0.1830107119932033,1.0,0.10993646982338626,-0.0061693886497158,0.0123387772994319,,,
64,ASO1-95_MT_1.2-6_20210630,ASO8_10,KQ373_L20_5-10-5_10uM_P1.2-1,0.0527065032651465,0.1134398944146451,1.0,0.10993646982338626,,0.0123387772994319,,,
65,ASO1-95_MT_1.2-6_20210630,ASO8_10,KQ373_L20_5-10-5_10uM_P1.2-1,1.1705640866760447,0.0321285570830021,1.0,0.10993646982338626,,0.0123387772994319,,,
66,ASO1-95_WT_1.2-6_20210630,ASO8_10,KQ373_L20_5-10-5_10uM_P1.2-1,0.5894004588674994,0.5942602001935259,1.0,0.5177326644188552,-0.2993341584646344,0.5986683169292693,-0.6941893162623195,0.5304153078188217,3.5389111067644694
67,ASO1-95_WT_1.2-6_20210630,ASO8_10,KQ373_L20_5-10-5_10uM_P1.2-1,1.090870977911665,0.3760943834645269,1.0,0.5177326644188552,,0.5986683169292693,,,
68,ASO1-95_WT_1.2-6_20210630,ASO8_10,KQ373_L20_5-10-5_10uM_P1.2-1,0.3965319563497376,0.46624710308478,1.0,0.5177326644188552,,0.5986683169292693,,,
69,ASO1-95_WT_1.2-6_20210630,ASO8_10,KQ373_L20_5-10-5_10uM_P1.2-1,1.4932365002085473,0.7116139347343284,1.0,0.5177326644188552,0.2993341584646348,0.5986683169292693,,,
70,ASO1-95_WT_1.2-6_20210630,ASO8_10,KQ373_L20_5-10-5_10uM_P1.2-1,0.9678643542620606,0.3920655176064206,1.0,0.5177326644188552,,0.5986683169292693,,,
71,ASO1-95_WT_1.2-6_20210630,ASO8_10,KQ373_L20_5-10-5_10uM_P1.2-1,0.3726303294474192,0.5661148474295498,1.0,0.5177326644188552,,0.5986683169292693,,,
72,ASO1-95_MT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,0.3240372770785655,1.874708993119962,2.0,1.8053522299763158,0.5312610556323454,1.0625221112646916,1.4312804250676496,0.2794049152811044,2.1706464200859568
73,ASO1-95_MT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,0.4463042765910724,1.9008789554216048,2.0,1.8053522299763158,,1.0625221112646916,,,
74,ASO1-95_MT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,0.8234416132273986,1.9816012265304608,2.0,1.8053522299763158,,1.0625221112646916,,,
75,ASO1-95_MT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,0.9666905929698512,1.5984422994452534,2.0,1.8053522299763158,-0.5312610556323464,1.0625221112646916,,,
76,ASO1-95_MT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,1.5149294470527832,1.481097552286566,2.0,1.8053522299763158,,1.0625221112646916,,,
77,ASO1-95_MT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,0.8878368731255947,1.9953843530540485,2.0,1.8053522299763158,,1.0625221112646916,,,
78,ASO1-95_WT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,1.8424537301242123,2.76222977255828,2.0,2.0281239936839324,0.4369720375599834,0.8739440751199684,1.090397059760383,0.3568948184800136,2.934203754911091
79,ASO1-95_WT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,0.0151928934678736,2.0220705494588573,2.0,2.0281239936839324,,0.8739440751199684,,,
80,ASO1-95_WT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,0.5163447239763879,1.8223920181315303,2.0,2.0281239936839324,,0.8739440751199684,,,
81,ASO1-95_WT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,0.2741724661563669,2.1373650500658754,2.0,2.0281239936839324,-0.436972037559985,0.8739440751199684,,,
82,ASO1-95_WT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,0.7329703362831754,1.7360798838040727,2.0,2.0281239936839324,,0.8739440751199684,,,
83,ASO1-95_WT_1.2-6_20210630,ASO19_10,KQ975_L20_5-10-5_10uM_P1.2-2,0.8521182425531456,1.6886066880849773,2.0,2.0281239936839324,,0.8739440751199684,,,
84,ASO1-95_MT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,1.938111841466066,0.7992211497226267,2.0,0.5359033157746135,0.4734221021653872,0.946844204330774,1.2131006916365066,0.3267498506498581,2.5123671650139423
85,ASO1-95_MT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,0.1695291756332109,0.5128705607170096,2.0,0.5359033157746135,,0.946844204330774,,,
86,ASO1-95_MT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,0.3483163593366931,0.4885799842171236,2.0,0.5359033157746135,,0.946844204330774,,,
