Experiment Name,Position,SampleName,ASO Microsynth ID,Exp,Test plate #
Rd2.3_P1+2_MT_20210723,G10,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.8055096078441758,1.0
Rd2.3_P1+2_MT_20210723,G11,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.7005584108316719,1.0
Rd2.3_P1+2_MT_20210723,G12,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.7928384386071409,1.0
Rd2.3_P1+2_MT_20210723,H10,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.6403135166598548,1.0
Rd2.3_P1+2_MT_20210723,H11,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.5185437510353761,1.0
Rd2.3_P1+2_MT_20210723,H12,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.5924009810366737,1.0
Rd2.3_P1+2_Total_20210723,G10,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,1.0942586110076609,1.0
Rd2.3_P1+2_Total_20210723,G11,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,1.072938106686204,1.0
Rd2.3_P1+2_Total_20210723,G12,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,1.2476439855762618,1.0
Rd2.3_P1+2_Total_20210723,H10,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,1.01623486754359,1.0
Rd2.3_P1+2_Total_20210723,H11,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.8764969869268809,1.0
Rd2.3_P1+2_Total_20210723,H12,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.9243361221567048,1.0
Rd2.3_P1+2_WT_20210723,G10,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.7245872582619068,1.0
Rd2.3_P1+2_WT_20210723,G11,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.7330653733550476,1.0
Rd2.3_P1+2_WT_20210723,G12,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.7783790237250758,1.0
Rd2.3_P1+2_WT_20210723,H10,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.6138582402199706,1.0
Rd2.3_P1+2_WT_20210723,H11,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.7010960491308604,1.0
Rd2.3_P1+2_WT_20210723,H12,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,0.5744800811282703,1.0
Rd2.3_P1+2_MT_20210723,H16,Ionis676630_3_P2.3-1,Ionis676630_3uM_P2.3-1,1.4912810815399098,1.0
