Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range,Exp t_stat,Exp p_value,Exp dof
ASO337-360_WT_20210621,ASO348_3,KQJM094_L19_5-10-4_3uM_P29,1.703975802,0.980606035,29,0.8375042466666667,0.30704435758608023,0.6140887151721584,0.7143188669531536,0.5221109147757353,3.3112891293695923
ASO337-360_WT_20210621,ASO349_10,KQJM095_L21_6-10-5_10uM_P30,0.746665373,3.162694241,30,3.157539814,0.7329259471148505,1.465851894229701,2.693593810882437,0.0854942269363397,2.6310368923969474
ASO337-360_WT_20210621,ASO349_3,KQJM095_L21_6-10-5_3uM_P30,1.267612741,2.611043286,30,2.5038904663333335,0.8329795460982944,1.6659590921965888,4.460780365068427,0.03377882056738898,2.373905939173422
ASO337-360_WT_20210621,ASO350_10,KQJM096_L17_4-10-3_10uM_P30,0.521377165,1.213069714,30,1.2088079753333334,0.4900495026572309,0.9800990053144618,1.2725502328680556,0.2725381705413457,3.973765658221615
ASO337-360_WT_20210621,ASO350_3,KQJM096_L17_4-10-3_3uM_P30,0.935599004,1.909889936,30,1.82467776,0.43752679795879224,0.8750535959175831,1.092193874533206,0.3580543749355033,2.8623763743161534
ASO337-360_WT_20210621,ASO351_10,KQJM097_L17_5-08-4_10uM_P30,0.480582727,1.973485465,30,2.0305271066666664,0.11272077473320145,0.2818019368330065,0.20584326896023758,0.8696894481980715,2.1276410262628236
ASO337-360_WT_20210621,ASO351_3,KQJM097_L17_5-08-4_3uM_P30,0.380746282,2.088805722,30,2.0724926353333335,-0.5240385231066788,1.0480770462133575,-1.402159059877023,0.27823732780677185,2.3530012733591934
ASO337-360_WT_20210621,ASO352_10,KQJM098_L18_4-10-4_10uM_P30,0.442393666,2.112730205,30,2.193967647333333,-0.1211899861555542,0.24237997231110664,-0.2678851098483158,0.8121935099445958,2.1631945398621983
ASO337-360_WT_20210621,ASO352_3,KQJM098_L18_4-10-4_3uM_P30,0.623830997,1.991869442,30,1.9599422340000003,-0.14050042074553384,0.2810008414910677,-0.3115329790633241,0.7760040525875553,2.9664649999645896
ASO337-360_WT_20210621,ASO353_10,KQJM099_L19_5-10-4_10uM_P30,0.334821816,1.623562555,30,1.4212781256666667,-0.7887388392002094,1.5774776784004183,-3.4323471308397484,0.030303416421442294,3.6715741345597555
ASO337-360_WT_20210621,ASO353_3,KQJM099_L19_5-10-4_3uM_P30,0.529142922,2.157474364,30,2.2929559020000005,0.8292918433537876,1.6585836867075763,4.3465453634297795,0.02532059108178084,2.8297990130331905
ASO337-360_WT_20210621,ASO354_10,KQJM155_L17_4-10-3_10uM_P30,1.025747775,1.790521616,30,1.7481990753333332,0.8728160470655157,1.7456320941310306,6.527130915661161,0.004470253674304822,3.5008382746464597
ASO337-360_WT_20210621,ASO354_3,KQJM155_L17_4-10-3_3uM_P30,0.649634698,2.649700254,30,2.682562195333333,0.8664166876161653,1.7328333752323306,6.027275444293912,0.004300252368905325,3.8538760101808567
ASO337-360_WT_20210621,ASO355_10,KQJM156_L18_5-08-5_10uM_P30,0.433244167,1.927268169,30,1.9855132296666664,0.7791690332788404,1.5583380665576807,3.276329625181093,0.05677550142658176,2.610064308292625
ASO337-360_WT_20210621,ASO355_3,KQJM156_L18_5-08-5_3uM_P30,1.580570155,2.297630035,30,2.496212589666667,-0.7964556888506538,1.5929113777013075,-3.570871046699349,0.04203609310926868,2.795184777249854
ASO337-360_WT_20210621,ASO356_10,KQJM157_L17_5-08-4_10uM_P30,1.116383445,2.372856814,30,2.302411726666667,0.8041407819959582,1.6082815639919175,3.722206532305296,0.04105644340228179,2.6702765171666094
ASO337-360_WT_20210621,ASO356_3,KQJM157_L17_5-08-4_3uM_P30,0.117101466,2.738845033,30,2.818643740666667,0.5845137011221002,1.1690274022442044,1.6671885360530105,0.18320812544173262,3.4017759659659332
ASO337-360_WT_20210621,ASO357_10,KQJM158_L18_5-08-5_10uM_P30,1.019086895,3.892519638,30,4.374279029666666,0.2535771399235832,0.5071542798471664,0.5783195825736932,0.5941363645394645,3.9878570572098027
ASO337-360_WT_20210621,ASO357_3,KQJM158_L18_5-08-5_3uM_P30,0.049972526,3.629893449,30,3.591373691333333,0.25695764898637874,0.6423941224659493,0.6401475561023349,0.5836097232196812,3.9841278789794012
ASO337-360_WT_20210621,ASO358_10,KQJM159_L19_5-10-4_10uM_P30,1.193389342,4.108922618,30,5.112722939666667,-0.45561738441525135,0.9112347688305027,-1.1519435442741652,0.3618413027875707,2.13816260694951
ASO337-360_WT_20210621,ASO358_3,KQJM159_L19_5-10-4_3uM_P30,1.970346755,,30,4.9005081090000004,-0.06815899491673387,0.11359832486122526,-0.13904154876975125,0.9019828278781625,2.020649117699227
ASO337-360_WT_20210621,ASO359_10,KQJM160_L19_6-08-5_10uM_P30,0.880674719,2.725910548,30,2.7534405943333327,-0.8438590117990068,1.687718023598014,-4.847137502576901,0.012635929803909887,3.381691554832631
ASO337-360_WT_20210621,ASO359_3,KQJM160_L19_6-08-5_3uM_P30,1.68990604,3.138473014,30,3.2540245593333332,-0.6671237858144491,1.3342475716288864,-2.1412351539021506,0.11649376512458116,3.183650758600054
ASO337-360_WT_20210621,ASO360_10,KQJM161_L18_4-10-4_10uM_P30,0.269107865,1.948625118,30,1.9764182133333332,0.3675251678274156,0.918812919568539,0.8133385934405007,0.5469482671031773,2.5476637563933524
ASO337-360_WT_20210621,ASO360_3,KQJM161_L18_4-10-4_3uM_P30,1.256045544,1.898604232,30,1.7445981836666666,0.3443537874787694,0.6887075749575388,0.8146229151474055,0.4775515865504029,2.8622319039911583
ASO361-384_WT_20210621,ASO361_10,KQJM120_L18_5-08-5_10uM_P31,0.533647864,0.833453264,31,0.9141886093333333,-0.01703775122025783,0.03407550244051566,-0.037334345815960665,0.9722269964637598,3.5398150711877405
ASO361-384_WT_20210621,ASO361_3,KQJM120_L18_5-08-5_3uM_P31,0.701955741,1.147819579,31,1.2459440493333334,0.16453534987395282,0.32907069974790565,0.36648083353694905,0.7331277088524752,3.8767575350071057
ASO361-384_WT_20210621,ASO362_10,KQJM121_L17_5-08-4_10uM_P31,0.422689872,0.933239561,31,0.8856140266666667,-0.6211138025445571,1.2422276050891128,-1.8568632498127073,0.19882553960357757,2.092500550559785
ASO361-384_WT_20210621,ASO362_3,KQJM121_L17_5-08-4_3uM_P31,1.395363486,1.326611483,31,1.437146909,-0.4249171258316857,0.8498342516633715,-1.0518437245520942,0.38061102633400645,2.602107896080048
ASO361-384_WT_20210621,ASO363_10,KQJM122_L18_4-10-4_10uM_P31,1.078348438,1.288872932,31,1.3907172626666666,-0.7117663400358902,1.4235326800717805,-2.4904523987088965,0.07729322593863268,3.4574317005627173
ASO361-384_WT_20210621,ASO363_3,KQJM122_L18_4-10-4_3uM_P31,1.862629024,,31,1.310798921,0.24796715472131442,0.41327859120218935,0.33830015667077606,0.7809811325386393,2.892758224926066
