Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.3_P1+2_WT_20210723,O1,Naïve_P2.3-2,Naïve_P2.3-2,,30.8932305073625,24.7052330839384,6.1879974234241,6.016267263412367,6.126274356056033,0.10015757566317923,0.06172306736806732,-0.11000709264366648,1.0792335422689272
Rd2.3_P1+2_WT_20210723,O2,Naïve_P2.3-2,Naïve_P2.3-2,,30.7665622959389,24.7206366924855,6.0459256034534015,,,,-0.08034875260263163,,
Rd2.3_P1+2_WT_20210723,O3,Naïve_P2.3-2,Naïve_P2.3-2,,30.7669306533832,24.9520518900236,5.814878763359598,,,,-0.31139559269643513,,
Rd2.3_P1+2_WT_20210723,O4,Naïve_P2.3-2,Naïve_P2.3-2,,30.3769780889862,24.264821110931,6.1121569780552,6.250420003968934,,,-0.014117378000833014,0.12414564791290061,0.9175472462492542
Rd2.3_P1+2_WT_20210723,O5,Naïve_P2.3-2,Naïve_P2.3-2,,30.6473127893324,24.2783125248396,6.369000264492801,,,,0.24272590843676767,,
Rd2.3_P1+2_WT_20210723,O6,Naïve_P2.3-2,Naïve_P2.3-2,,30.5982834318036,24.3281806624448,6.2701027693588,,,,0.1438284133027672,,
Rd2.3_P1+2_WT_20210723,P1,Naïve_P2.3-2,Naïve_P2.3-2,,31.2821475758242,25.2892427981841,5.992904777640099,6.083984571695932,,,-0.1333695784159339,-0.04228978436010067,1.029746900932536
Rd2.3_P1+2_WT_20210723,P2,Naïve_P2.3-2,Naïve_P2.3-2,,31.2757109447284,25.270637804238,6.005073140490399,,,,-0.1212012155656339,,
Rd2.3_P1+2_WT_20210723,P3,Naïve_P2.3-2,Naïve_P2.3-2,,31.6212897026005,25.3673139056432,6.253975796957299,,,,0.12770144090126578,,
Rd2.3_P1+2_WT_20210723,P4,Naïve_P2.3-2,Naïve_P2.3-2,,30.7927252888521,24.6774550573654,6.115270231486701,6.1544255851469005,,,-0.011004124569332419,0.02815122909086772,0.9806762001808769
Rd2.3_P1+2_WT_20210723,P5,Naïve_P2.3-2,Naïve_P2.3-2,,30.7906054692207,24.6703129547728,6.1202925144479,,,,-0.005981841608132754,,
Rd2.3_P1+2_WT_20210723,P6,Naïve_P2.3-2,Naïve_P2.3-2,,30.9699375505314,24.7422235410253,6.227714009506101,,,,0.10143965345006833,,
Rd2.3_P1+2_WT_20210723,O7,Ionis1375651_10_P2.3-2,Ionis1375651_10uM_P2.3-2,,35.0039507834252,25.7077112989517,9.296239484473503,,,,3.16996512841747,2.836993069087536,0.13995228343086838
Rd2.3_P1+2_WT_20210723,O8,Ionis1375651_10_P2.3-2,Ionis1375651_10uM_P2.3-2,,34.3512368874222,25.6642467417891,8.686990145633104,,,,2.5607157895770705,,
Rd2.3_P1+2_WT_20210723,O9,Ionis1375651_10_P2.3-2,Ionis1375651_10uM_P2.3-2,,34.6512743636043,25.7447017182802,8.9065726453241,,,,2.7802982892680674,,
Rd2.3_P1+2_WT_20210723,P7,Ionis1375651_10_P2.3-2,Ionis1375651_10uM_P2.3-2,,36.659366766822,26.776618535166,9.882748231655995,,,,3.756473875599962,3.9825104565154312,0.06326228794178379
