Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.3_P1+2_MT_20210723,G1,Naïve_P2.3-1,Naïve_P2.3-1,,30.5160382174736,23.7611084244603,6.7549297930133,6.674094582186601,6.353414929102193,0.22442755518620833,0.4015148639111068,0.32067965308440805,0.8006925827540285
Rd2.3_P1+2_MT_20210723,G2,Naïve_P2.3-1,Naïve_P2.3-1,,30.44594679009,23.7981688473473,6.647777942742703,,,,0.29436301364050976,,
Rd2.3_P1+2_MT_20210723,G3,Naïve_P2.3-1,Naïve_P2.3-1,,30.5136715815846,23.8940955707808,6.619576010803801,,,,0.26616108170160757,,
Rd2.3_P1+2_MT_20210723,G4,Naïve_P2.3-1,Naïve_P2.3-1,,30.2284624022354,23.9696823476678,6.258780054567602,6.343093544054635,,,-0.09463487453459152,-0.010321385047558826,1.0071798916513386
Rd2.3_P1+2_MT_20210723,G5,Naïve_P2.3-1,Naïve_P2.3-1,,30.3280994056552,24.0061101044316,6.321989301223599,,,,-0.03142562787859404,,
Rd2.3_P1+2_MT_20210723,G6,Naïve_P2.3-1,Naïve_P2.3-1,,30.4672825813773,24.0187713050046,6.448511276372702,,,,0.09509634727050909,,
Rd2.3_P1+2_MT_20210723,H1,Naïve_P2.3-1,Naïve_P2.3-1,,30.1354261512156,23.8825780003077,6.2528481509079015,6.198030344941201,,,-0.10056677819429183,-0.15538458416099252,1.1137184664091804
Rd2.3_P1+2_MT_20210723,H2,Naïve_P2.3-1,Naïve_P2.3-1,,30.1603721005996,23.9257920694548,6.234580031144798,,,,-0.11883489795739521,,
Rd2.3_P1+2_MT_20210723,H3,Naïve_P2.3-1,Naïve_P2.3-1,,30.0790418486898,23.9723789959189,6.106662852770903,,,,-0.24675207633129048,,
Rd2.3_P1+2_MT_20210723,H4,Naïve_P2.3-1,Naïve_P2.3-1,,29.8257552865367,23.6659597207646,6.1597955657721,6.198441245226333,,,-0.1936193633300931,-0.15497368387586027,1.113401308548915
Rd2.3_P1+2_MT_20210723,H5,Naïve_P2.3-1,Naïve_P2.3-1,,29.7840081109985,23.664088831519,6.1199192794795,,,,-0.23349564962269298,,
Rd2.3_P1+2_MT_20210723,H6,Naïve_P2.3-1,Naïve_P2.3-1,,30.0158973676511,23.7002884772237,6.315608890427399,,,,-0.037806038674794706,,
Rd2.3_P1+2_MT_20210723,G7,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,34.3105620022713,25.1090053016343,9.201556700636996,,,,2.8481417715348023,2.982160491825873,0.12655527156328522
Rd2.3_P1+2_MT_20210723,G8,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,34.5433616665903,25.1263737368931,9.4169879296972,,,,3.0635730005950066,,
Rd2.3_P1+2_MT_20210723,G9,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,34.5616798250047,25.1734981925547,9.388181632450003,,,,3.0347667033478096,,
Rd2.3_P1+2_MT_20210723,H7,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,34.694214555737,24.8612349562749,9.8329795994621,,,,3.479564670359906,3.540246424856273,0.0859566802314227
Rd2.3_P1+2_MT_20210723,H8,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,34.9877522190191,24.86360184991,10.124150369109099,,,,3.7707354400069057,,
Rd2.3_P1+2_MT_20210723,H9,Ionis1375651_10_P2.3-1,Ionis1375651_10uM_P2.3-1,,34.6437040066058,24.9198499133016,9.723854093304201,,,,3.3704391642020077,,
